trial_index,test_size,window_size,hidden_size,lstm_layers,num_attention_heads,dropout,batch_size,lr,epochs,grad_clip,mae,mape,mse,rmse,r2,runtime_s,started_at,epochs_ran
10,48,25,512,2,4,0.034945313818752766,32,0.002231150502513524,2000,1.0,435.920063609637,28.902395800257796,363820.26853670814,603.1751557687934,0.2476741163809284,304.360106,2025-11-24T14:31:29,115
11,48,39,256,4,8,0.26093115052208304,64,1.424384796570355e-05,2000,1.0,2609.1892510943653,185.7655405829967,7196518.843477928,2682.63281935451,-13.881324285962824,738.816104,2025-11-24T14:36:34,632
12,48,41,512,3,8,0.3538521761074662,64,0.008305117518189215,2000,1.0,2842.3112372635283,212.35379882740637,9011066.944805218,3001.8439241248398,-17.63353828215096,659.274591,2025-11-24T14:48:53,224
13,48,27,256,1,4,0.06506736343726516,32,5.105043711588992e-05,2000,1.0,2467.982654868731,175.58260859379757,6447079.804212101,2539.110041768986,-12.331596477498508,93.424734,2025-11-24T14:59:52,113
14,48,29,512,2,4,0.2595861036133395,32,0.0009047766105073902,2000,1.0,343.0746641281139,20.23965002010606,215580.22809192818,464.3061792523638,0.5542123415982889,323.767366,2025-11-24T15:01:26,121
15,48,27,512,3,4,0.16143848478383782,32,0.00038007319993840793,2000,1.0,1874.0494968741884,147.91404029657252,4605107.070849356,2145.9513207082205,-8.5226724453028,402.210946,2025-11-24T15:06:50,129
16,48,29,512,2,4,0.27888277515026155,32,0.002530081598410133,2000,1.0,1907.5867784434622,144.19807431759776,4435219.556780066,2105.996096098012,-8.17137048334207,369.23696,2025-11-24T15:13:33,138
17,48,28,512,1,4,0.1675298609492782,32,0.000262579175484784,2000,1.0,630.98277200398,32.33735731633448,761876.6738020318,872.8554713135685,-0.5754469758713869,309.813141,2025-11-24T15:19:43,160
18,48,29,512,1,8,0.24497881583258413,32,0.00014239699664489317,2000,1.0,610.3104846569594,32.70472146622392,708395.161869719,841.6621423526896,-0.4648552106473405,272.944901,2025-11-24T15:24:54,139
19,48,27,512,1,8,0.12948893787078,32,0.00017423634872035324,2000,1.0,381.8237777256643,22.993759622356546,259851.53812193684,509.75635172299405,0.46266589595561125,225.339667,2025-11-24T15:29:27,116
20,48,29,512,1,8,0.16641913434402208,32,0.00021928253833683277,2000,1.0,502.7854675032679,27.262212802022507,482618.7733585077,694.7076891459513,0.0020165820380685373,247.263807,2025-11-24T15:33:14,126
21,48,28,512,2,2,0.20561012183239705,32,0.000607868131565544,2000,1.0,1456.0424579703913,114.00955748824155,2699741.9043887183,1643.08913464508,-4.5826623457009195,306.5372,2025-11-24T15:37:22,115
22,48,30,512,1,8,0.22175406765682862,32,0.0005973430048607182,2000,1.0,790.1006175027447,53.00771682531412,860028.7589161377,927.3773551883493,-0.7784108032016217,249.804436,2025-11-24T15:42:29,127
23,48,31,512,3,2,0.47843757822855765,32,0.0010111912178987596,2000,1.0,2630.160924923903,177.63599514525552,7605075.6100058565,2757.730155400607,-14.726158554330867,595.026783,2025-11-24T15:46:40,185
24,48,27,512,3,2,0.15171364281698527,32,0.01,2000,1.0,1332.323111528228,87.71014548243727,3365237.5037947907,1834.4583679644493,-5.958807679443537,662.855133,2025-11-24T15:56:36,211
25,48,28,512,1,8,0.11802957339472402,32,0.00018613848376894501,2000,1.0,521.6155815423724,25.432998702714375,598118.0754244848,773.3809381052037,-0.23681869460459337,239.666478,2025-11-24T16:07:39,123
26,48,29,512,1,8,0.08869757775291304,32,0.00017191858101913085,2000,1.0,783.0269355916688,51.66772643301275,877699.2122663861,936.8560253669643,-0.8149506570259941,237.434579,2025-11-24T16:11:40,121
27,48,25,512,1,8,0.15021469874920582,32,0.00021243578249475478,2000,1.0,423.7154024776676,27.65320363465457,290760.5044554447,539.2221290483586,0.3987507779163253,252.619792,2025-11-24T16:15:38,130
28,48,31,512,3,2,0.20918859900888342,32,0.002527553087954136,2000,1.0,2682.708478775696,205.0171438619397,8141295.046170712,2853.2954712350966,-15.834980123698003,391.428524,2025-11-24T16:19:52,122
29,48,26,512,1,8,0.15810606674088987,32,0.00023085565614026769,2000,1.0,413.0894152964199,26.73107312318827,290114.58682611026,538.6228614031438,0.4000864389370502,243.661181,2025-11-24T16:26:24,125
30,48,24,256,1,2,0.5,64,1e-05,2000,1.0,1150.791004002867,77.23986769637801,2793602.236972567,1671.4072624505875,-4.776751470894338,167.33877,2025-11-24T16:30:29,245
31,48,26,512,1,8,0.20469741787486753,32,0.0001945115090086225,2000,1.0,621.5455123724845,46.216534202327416,712394.8550997814,844.0348660451068,-0.4731259778468,289.021613,2025-11-24T16:33:17,148
32,48,26,512,1,8,0.12577775103901617,32,0.0003563375027992002,2000,1.0,308.56914107370454,19.53216674541565,171051.5986197095,413.58384714554495,0.6462908853494959,257.676168,2025-11-24T16:38:07,132
33,48,26,512,1,8,0.12929352300822333,32,0.00017726192323284552,2000,1.0,573.3139140332784,28.67039990584635,693368.5307380242,832.6875348760927,-0.43378238562459304,245.564517,2025-11-24T16:42:25,126
34,48,26,512,1,8,0.12886918066595265,32,0.0001172748143788157,2000,1.0,598.4028702454431,32.18893123187829,634765.5333721798,796.7217414958499,-0.3126001547573849,243.62888,2025-11-24T16:46:31,125
35,48,24,256,4,2,0.0,32,1e-05,2000,1.0,667.6251519348186,43.1904323386089,934275.7663415879,966.5794154344421,-0.9319425063474778,174.783965,2025-11-24T16:50:36,128
36,48,24,256,3,2,0.0,32,1e-05,2000,1.0,2304.596939701725,167.17915079139064,6523653.492995965,2554.1443759106423,-12.489939409595157,161.894884,2025-11-24T16:53:31,131
37,48,48,512,4,16,0.0,64,1e-05,2000,1.0,3066.6424501203364,235.49084237388905,10892878.49677858,3300.4361070589716,-21.52484303088596,1881.448826,2025-11-24T16:56:14,513
38,48,48,256,4,2,0.0,64,0.01,2000,1.0,1331.3266519043266,88.69791754378517,3315720.1066997494,1820.9118887798359,-5.856413110625597,181.423258,2025-11-24T17:27:36,141
39,48,26,512,1,8,0.13600767177138004,32,0.0002336558177490691,2000,1.0,460.4159901716562,32.71742588351046,357553.4865484394,597.9577631810122,0.260632883949692,266.915661,2025-11-24T17:30:39,126
40,48,28,512,3,2,0.3094201573514551,32,0.0009427353851199921,2000,1.0,539.8196037254755,37.099401722949125,446323.0515782398,668.07413628896,0.0770707044204143,548.972717,2025-11-24T17:35:07,163
41,48,27,512,1,8,0.1152686775644528,32,0.0007311146782977835,2000,1.0,622.0997255259039,38.144475308464614,641966.7301927477,801.2282634759882,-0.3274911524000903,243.554385,2025-11-24T17:44:17,117
42,48,29,512,2,4,0.25982713676933333,32,0.00036012644663351614,2000,1.0,1547.8641743516973,124.08801228848982,3475206.3377533355,1864.1905315051183,-6.186206775461944,555.025044,2025-11-24T17:48:22,198
43,48,26,512,2,8,0.12141268383770222,32,0.00020033565019851197,2000,1.0,496.2938442589066,34.92602100696198,496510.1029201833,704.6347301405057,-0.02670860919210849,322.681823,2025-11-24T17:57:38,116
44,48,24,512,3,2,0.31148726847952607,32,0.003331418409930474,2000,1.0,373.13565672791236,25.365914359943336,212810.54559897864,461.3139338877362,0.5599396306172135,454.351195,2025-11-24T18:03:02,137
45,48,31,512,1,8,0.39760689120887627,32,0.0009685531590559889,2000,1.0,2209.2999502625084,138.14475431804672,6568971.676712982,2563.000522183517,-12.583650633398172,243.422948,2025-11-24T18:10:37,116
46,48,34,512,1,8,0.4937724733407355,32,0.01,2000,1.0,2951.9356836834977,207.32306991453996,9443965.174757773,3073.103508630611,-18.52870705511702,287.897968,2025-11-24T18:14:41,134
47,48,29,512,1,8,0.1313567397230438,32,0.00016636933309780447,2000,1.0,494.2655328498178,26.04922404377913,479925.8807921138,692.7668300316592,0.007585080977536296,259.018017,2025-11-24T18:19:31,120
48,48,25,512,3,2,0.32052369675846787,32,0.0018887620840485977,2000,1.0,449.61951409158087,29.875288363907337,437684.7237015874,661.5774510226202,0.09493347407569563,439.001675,2025-11-24T18:23:51,128
49,48,33,512,1,8,0.42073533709960964,32,0.0035231162204967335,2000,1.0,1992.5760253300202,121.552238765086,5588367.793211933,2363.972883349539,-10.555908511986415,256.913736,2025-11-24T18:31:12,120
50,48,26,512,2,4,0.10615052796509769,32,0.00030086357979074716,2000,1.0,414.8609092960293,29.61645205282099,269449.5883912467,519.0853382549411,0.44281856397787067,337.517903,2025-11-24T18:35:30,121
51,48,28,512,1,4,0.12885066912665316,32,0.00018223143596047178,2000,1.0,546.6588039541664,29.34106260765598,575192.2456047168,758.4142968092814,-0.18941150850628197,278.675765,2025-11-24T18:41:09,133
52,48,24,512,2,4,0.08262396802194356,32,0.0013457502062860073,2000,1.0,378.76964478532017,25.715238050413134,281122.15609324345,530.2095397984116,0.4186814403211051,390.28775,2025-11-24T18:45:49,141
53,48,26,512,4,2,0.3066357212861246,32,0.0031602344944986678,2000,1.0,532.8381692670374,36.479004729694914,604234.0352713183,777.3249225847054,-0.24946558454960366,567.593307,2025-11-24T18:52:20,156
54,48,26,512,1,4,0.11862583504254631,32,0.00022454745116464058,2000,1.0,390.7298404812944,23.35882665830536,266257.6069893651,516.0015571578879,0.4494191039596719,290.738162,2025-11-24T19:01:49,149
55,48,24,512,3,2,0.3003361189196669,32,0.0014878918498655897,2000,1.0,401.34572562642234,27.36841211799705,380050.435295733,616.4823073663453,0.2141125597436948,433.72866,2025-11-24T19:06:41,139
56,48,24,512,1,4,0.11359065988967078,32,0.00018568839022140973,2000,1.0,628.5155268937458,31.19866832212969,821378.3837970673,906.2992793757851,-0.6984876099979715,265.433847,2025-11-24T19:13:56,137
57,48,25,256,4,2,0.0047278323288297225,32,6.56955110927908e-05,2000,1.0,2169.2843484416285,144.46082292852537,5956719.517032591,2440.639161578907,-11.317604767174638,180.799377,2025-11-24T19:18:23,134
58,48,26,512,1,4,0.10827893237073617,32,0.00038444024371380586,2000,1.0,401.4240472670551,27.35821666605763,308941.58368502214,555.8251376872246,0.3611550261690305,387.781044,2025-11-24T19:21:25,200
59,48,25,512,2,8,0.05856555043461206,32,0.0009438304229701604,2000,1.0,316.7675659640257,20.50543122891896,177885.41363480128,421.7646424663894,0.632159578315953,522.66292,2025-11-24T19:27:55,197
60,48,26,512,2,4,0.05790432800949998,32,0.0011715540028991674,2000,1.0,394.91268488606926,26.861231880609033,312287.31375399284,558.826729634502,0.35423655694626555,361.410816,2025-11-24T19:36:39,137
61,48,32,512,1,8,0.46103556236967813,32,0.0027942134158162467,2000,1.0,472.16646246714737,29.07761617860117,413179.4259488983,642.7903436960595,0.14560676355264002,237.150185,2025-11-24T19:42:42,121
62,48,24,512,2,8,0.06250170931420178,32,0.0017845954899036163,2000,1.0,387.4982878537582,26.63732477411228,251615.2104171253,501.612609906415,0.479697389399395,437.967431,2025-11-24T19:46:42,166
63,48,29,512,3,2,0.3060492746248575,32,0.0023732617255789556,2000,1.0,2951.622388164771,204.5603968213999,9073622.739570009,3012.2454646940723,-17.76289430665504,688.684625,2025-11-24T19:54:02,216
64,48,24,512,1,4,0.11618333702408311,32,0.0007493820488934003,2000,1.0,486.39401856133264,30.235650701288623,379593.5879927403,616.1116684439114,0.21505725161665,217.335881,2025-11-24T20:05:31,113
65,48,24,512,2,8,0.12803773781280461,32,0.0004278208633921966,2000,1.0,439.591714894477,29.472729684384525,318634.01747725654,564.4767643377861,0.3411125231867471,346.142819,2025-11-24T20:09:09,129
66,48,25,512,1,8,0.06501743768700015,32,0.0003657099494746715,2000,1.0,932.4767465708507,70.95093116395816,1461586.49182434,1208.9609141011715,-2.0223421948700504,251.246943,2025-11-24T20:14:56,125
67,48,24,512,2,4,0.20807479813972132,32,0.0011196085781934352,2000,1.0,299.6893590593255,20.211143601395168,137715.2791757602,371.10009320365333,0.7152254064611099,329.568622,2025-11-24T20:19:09,122
68,48,48,256,4,2,0.0,32,0.01,2000,1.0,2934.966429872751,232.34646637547428,10387079.03354469,3222.899165897793,-20.478925414360713,220.772295,2025-11-24T20:24:39,152
69,48,25,512,1,4,0.13959193013266788,32,0.000396243354752089,2000,1.0,1689.3243227051553,129.60138553727006,3734391.0600889996,1932.457259576263,-6.722162004223665,253.741686,2025-11-24T20:28:21,127
70,48,24,512,2,4,0.2063434451208852,32,0.002219065409841406,2000,1.0,370.24260888764303,25.337126115817142,268368.5158131879,518.0429671496255,0.4450540603283504,394.821593,2025-11-24T20:32:35,146
71,48,24,512,2,4,0.14782498709560857,32,0.0006240726075332682,2000,1.0,361.17965286364034,24.067407409757156,199705.76819102516,446.88451325932647,0.5870383496707814,318.826786,2025-11-24T20:39:11,118
72,48,24,512,2,8,0.1569119916709867,32,0.0004369336059338474,2000,1.0,317.27325827990796,21.275047228614387,147671.81759236488,384.2809097422937,0.6946367746287314,345.147617,2025-11-24T20:44:31,127
73,48,25,512,2,8,0.11198155179193553,32,0.00045459877953652546,2000,1.0,358.82020555971286,23.563959869075237,205436.48732231036,453.2510202109978,0.5751880798890641,338.743338,2025-11-24T20:50:17,124
74,48,25,512,2,8,0.13639053723020866,32,0.0002812562076681171,2000,1.0,296.93185779706846,18.767546679607438,164111.43630712517,405.1066974355339,0.660642102683469,383.388962,2025-11-24T20:55:57,140
75,48,24,512,3,4,0.32235963878405566,32,0.0006150274359646822,2000,1.0,365.2127241198952,24.145768719641424,227981.42611097044,477.4740056913784,0.5285685194573855,385.284867,2025-11-24T21:02:22,121
76,48,24,512,2,8,0.20225459534940654,32,0.0006051734861655404,2000,1.0,1109.9458937652123,88.81136317387288,2328159.8821344334,1525.8308825470906,-3.8142863166419145,402.16871,2025-11-24T21:08:48,148
77,48,24,512,3,4,0.25664984569055443,32,0.001145153877303694,2000,1.0,289.4705207476625,18.742641808620995,130756.92639460832,361.60327210163393,0.7296142389625766,629.932198,2025-11-24T21:15:31,199
78,48,24,512,3,4,0.17722927335472144,32,0.0011703859739804257,2000,1.0,379.55288665558584,25.19924651110013,252347.65623096228,502.34217046845896,0.4781828010387347,519.061385,2025-11-24T21:26:02,155
79,48,26,512,2,8,0.07510569063031287,32,0.0001331870955579912,2000,1.0,524.294620939403,25.340155601043662,616189.9496977518,784.977674649255,-0.2741886268405611,374.906493,2025-11-24T21:34:42,130
80,48,26,512,1,8,0.0821866749780991,32,0.00012001087960774249,2000,1.0,535.9871428847329,28.73169531791122,540838.1389727654,735.4169830597914,-0.11837235576259975,245.236455,2025-11-24T21:40:58,116
81,48,24,512,2,4,0.13568832431632546,32,0.0005851652214656233,2000,1.0,343.41772005006254,22.259199915993285,211980.9671154582,460.41390847308054,0.5616550748066099,368.518499,2025-11-24T21:45:04,130
82,48,24,512,2,8,0.034274509645277944,32,0.00025995586508232584,2000,1.0,290.45606016511084,19.81476164726803,169218.08179316425,411.3612546086034,0.6500823238314943,319.651546,2025-11-24T21:51:14,112
83,48,24,512,2,4,0.09895032319486582,32,0.0005080711781150919,2000,1.0,325.951250913101,20.97204920938629,183093.76044195503,427.89456696942887,0.6213894963476057,386.216729,2025-11-24T21:56:35,136
84,48,24,512,2,4,0.06374397765544004,32,0.0002876718756751307,2000,1.0,330.928583852073,21.864764178975125,163287.60483973558,404.0886101336384,0.6623456629033266,664.897505,2025-11-24T22:03:02,233
85,48,24,512,2,4,0.14525952452502677,32,0.0014875613715963098,2000,1.0,326.7772450529192,21.897443853894448,158746.42929906305,398.42995532347095,0.6717361345091193,511.775413,2025-11-24T22:14:08,180
86,48,24,512,3,4,0.11924018558680541,32,0.0009144991940926065,2000,1.0,390.22047120473127,25.652784090846133,279143.565609622,528.3403880166857,0.42277286942124226,569.813946,2025-11-24T22:22:41,170
87,48,25,512,2,8,0.09608049623479598,32,0.0001419785891854485,2000,1.0,422.5119809460587,23.49711233325472,371645.5962587938,609.6274241360815,0.23149250941107669,332.614997,2025-11-24T22:32:12,116
88,48,26,512,2,8,0.044222839452377684,32,0.00010266168385098783,2000,1.0,567.5444713185993,28.460990856069863,659435.8361839266,812.056547405368,-0.36361465000979765,479.663823,2025-11-24T22:37:46,166
89,48,48,256,4,2,0.0,32,1e-05,2000,1.0,2664.4697541488563,211.06123164888135,8797570.45960967,2966.06986762107,-17.192059492306953,361.73733,2025-11-24T22:45:47,238
90,48,25,512,2,8,0.07963852097507314,32,0.0001810682989171094,2000,1.0,355.1494955330134,21.4471793097712,231124.57530465978,480.75417346567025,0.5220689571762633,332.715946,2025-11-24T22:51:50,116
91,48,26,512,1,8,0.06695676648993701,32,9.107894768499074e-05,2000,1.0,513.9432749997353,26.677469292684602,526508.9409200471,725.6093583465191,-0.08874171800313091,242.593942,2025-11-24T22:57:24,122
92,48,25,512,2,8,0.05865527366814799,32,0.00013035454141239745,2000,1.0,365.4313533851126,21.393904023281106,240762.06553023736,490.6751119939113,0.5021400692696341,309.608581,2025-11-24T23:01:27,116
93,48,24,512,3,2,0.18336566292871959,32,0.001122303205596435,2000,1.0,422.9753722562306,28.133687440818907,269460.065261117,519.0954298210657,0.44279689937843947,406.590219,2025-11-24T23:06:38,130
94,48,24,512,2,4,0.04529821852588661,32,0.0003211172956349579,2000,1.0,309.5668611858318,19.030969742845695,149195.04890485344,386.257749313659,0.691486960167505,419.242096,2025-11-24T23:13:26,158
95,48,25,512,2,4,0.0592639164159028,32,0.0002027358855161586,2000,1.0,413.98249809173194,23.306481665688207,334382.248603099,578.2579429658524,0.3085475373357969,302.991947,2025-11-24T23:20:26,114
96,48,48,512,1,16,0.5,32,1e-05,2000,1.0,3099.9325669542086,239.29366924238496,11124818.517523164,3335.3888105471547,-22.004460292879404,941.429369,2025-11-24T23:25:31,466
97,48,26,512,1,8,0.026527663640940894,32,0.00015840466722352882,2000,1.0,534.2809281203073,26.669824799929522,596048.6526223713,772.0418723245335,-0.2325394378593788,218.791055,2025-11-24T23:41:13,111
98,48,24,256,4,2,0.5,32,0.01,2000,1.0,494.3480205506185,31.682047683484214,373428.71654639574,611.0881413891091,0.2278052834317087,276.107911,2025-11-24T23:44:53,202
99,48,24,512,4,2,0.3677640969811708,32,0.006784348249395382,2000,1.0,1302.1733900859845,86.38308812127393,3421220.571888302,1849.654176295748,-6.074572288547245,520.028103,2025-11-24T23:49:30,145
100,48,26,512,2,8,0.03271568223171672,32,0.00013876549306898273,2000,1.0,438.32929247778856,23.31529054075668,399646.44021336705,632.1759566871925,0.17359095336272645,306.576744,2025-11-24T23:58:12,115
101,48,24,512,2,4,0.04782777990034915,32,0.0002045525246704971,2000,1.0,459.32337874977776,24.52428378933202,423945.8173150148,651.1112173162238,0.12334347698402748,506.45993,2025-11-25T00:03:19,192
102,48,25,512,2,8,0.02747299290065537,32,0.00011306831541599777,2000,1.0,499.1053801246837,25.40321145524412,520440.1679256234,721.4153920770082,-0.07619240340920586,316.032857,2025-11-25T00:11:47,119
103,48,24,256,4,2,0.5,32,0.01,2000,1.0,467.61915001883057,30.453538574666155,339072.9698905554,582.2997251335049,0.2988478274994265,232.041247,2025-11-25T00:17:04,172
104,48,26,512,1,8,0.04883615262059913,32,0.00010252127019575266,2000,1.0,470.2163122093577,24.901342486680957,441190.47217707644,664.22170408462,0.08768411072885285,287.573952,2025-11-25T00:20:58,147
105,48,26,512,2,8,0.05484677744861392,32,9.297597550787867e-05,2000,1.0,390.63810540864597,21.72457482296829,304671.22458455636,551.9703113253071,0.36998548989374314,325.299549,2025-11-25T00:25:46,122
106,48,24,512,3,4,0.2786020401500383,32,0.0024966779370677776,2000,1.0,388.2887337601367,26.458368929572856,247538.2723672799,497.53218224279715,0.48812788732944823,399.085901,2025-11-25T00:31:13,129
107,48,26,512,1,8,0.071030328904975,32,6.789637996943835e-05,2000,1.0,610.9985182724392,32.79601228213139,673352.6571250135,820.5806828856097,-0.39239255359879266,254.327675,2025-11-25T00:37:53,130
108,48,48,512,4,2,0.0,64,0.01,2000,1.0,1318.1580005232308,87.9940253085469,3238010.2343627564,1799.4472024382255,-5.6957207209272624,646.902308,2025-11-25T00:42:09,186
109,48,24,512,3,2,0.28766307346315345,32,0.004357736991179708,2000,1.0,347.0970055846754,23.18204108582115,195000.42413796546,441.5885235578088,0.5967682971986847,676.030882,2025-11-25T00:52:57,217
110,48,48,512,4,16,0.5,32,0.01,2000,1.0,1365.6195434203016,92.68160827346267,3516741.22887486,1875.2976374098218,-6.272094716201754,551.283899,2025-11-25T01:04:14,145
111,48,48,512,4,4,0.5,32,0.01,2000,1.0,1261.0661494451708,84.30135636232023,2983227.5606389423,1727.202235014459,-5.1688682700975255,518.107269,2025-11-25T01:13:27,130
112,48,48,256,1,16,0.5,32,1e-05,2000,1.0,3550.052033839273,267.9045995693325,14515031.123830358,3809.8597249544973,-29.014912747754757,272.87141,2025-11-25T01:22:07,286
113,48,24,512,3,2,0.2665893062614972,32,0.0023525854421598434,2000,1.0,380.21967975415805,24.42008199137954,222673.46411903694,471.8828923780104,0.5395445907242751,421.930692,2025-11-25T01:26:41,129
114,48,24,512,2,4,0.06126165517312937,32,0.0005873558697924344,2000,1.0,507.5907532942622,34.378303113693875,417560.7750486548,646.1894265992402,0.13654678911478002,311.73991,2025-11-25T01:33:44,113
115,48,48,256,4,16,0.5,32,0.01,2000,1.0,1347.7702363573208,90.26963580522036,3357679.3659887332,1832.3971638235892,-5.943178581245334,213.557288,2025-11-25T01:38:57,138
116,48,48,256,4,2,0.2636053388626064,64,0.01,2000,1.0,1341.0098508985056,90.21017403566506,3318152.495620526,1821.579670401634,-5.861442927000283,240.489093,2025-11-25T01:42:32,189
117,48,48,512,4,2,0.2759388641944394,64,0.01,2000,1.0,1481.946879126992,101.14509540687351,4112677.0500848764,2027.9736315063064,-7.504400835581267,541.106098,2025-11-25T01:46:34,147
118,48,48,512,4,8,0.12429389110745376,32,0.01,2000,1.0,1330.1561650213707,89.56028144145854,3292366.573304106,1814.4879644969008,-5.808121497521771,550.96068,2025-11-25T01:55:36,143
119,48,48,256,4,8,0.08248182614442515,64,0.01,2000,1.0,1315.4741696164897,87.97013018954138,3282341.9135833397,1811.7234649866793,-5.78739200102412,214.185852,2025-11-25T02:04:48,175
120,48,48,512,1,16,0.0,64,1e-05,2000,1.0,3205.2182855583706,245.256037338449,11628248.257674599,3410.0217385926735,-23.04547767660808,1020.9465,2025-11-25T02:08:24,556
121,48,24,512,3,2,0.2834351478664612,32,0.003519727730334132,2000,1.0,423.9097510478436,28.757684718991765,366774.7705163965,605.6193280571522,0.24156464831455793,493.182977,2025-11-25T02:25:26,158
122,48,48,256,4,2,0.5,64,0.01,2000,1.0,1302.086027440774,86.93360356031202,3288866.286090415,1813.523169438542,-5.800883427247259,171.014031,2025-11-25T02:33:41,141
123,48,48,512,4,2,0.2693030508736165,32,0.01,2000,1.0,1326.435282057626,89.16731499908178,3256251.1129561923,1804.5085516439628,-5.733440128812341,607.690531,2025-11-25T02:36:34,160
124,48,48,256,4,16,0.5,64,0.01,2000,1.0,1341.5883447357091,90.2743612902817,3291603.3254636987,1814.2776318589442,-5.806543215178502,323.541819,2025-11-25T02:46:43,255
125,48,26,512,2,8,0.04581544496593509,32,8.101042554365375e-05,2000,1.0,388.921624630036,20.65023835094143,322931.798766992,568.2708850249078,0.33222535447730095,313.179877,2025-11-25T02:52:08,117
126,48,24,512,3,2,0.20499312632544645,32,0.0024793373527200323,2000,1.0,544.7823163697218,37.960304084510234,668671.0268066124,817.7230746448411,-0.3827116425263146,606.762755,2025-11-25T02:57:23,195
127,48,24,512,3,4,0.29043851973220464,32,0.003334219792585844,2000,1.0,435.69627825362267,29.072424502310522,359510.2902214744,599.5917696412072,0.25658650671428906,488.383693,2025-11-25T03:07:31,158
128,48,48,512,4,2,0.5,32,0.0011259402777229173,2000,1.0,2904.630400965763,229.1516564260626,10164001.310318789,3188.1030896630036,-20.017634057733826,624.212535,2025-11-25T03:15:41,165
129,48,28,512,3,4,0.1926403377799942,32,0.0012861061678261275,2000,1.0,378.04824602394297,23.969750163557727,247405.25001842048,497.39848212315695,0.4884029576452096,414.423396,2025-11-25T03:26:08,132
130,48,29,512,3,2,0.2816226069420156,32,0.0013525123442501416,2000,1.0,1862.5040448725347,149.50351599909487,4541687.9990219865,2131.1236470514764,-8.391531292989532,429.543319,2025-11-25T03:33:07,135
131,48,24,512,4,4,0.0717969103470495,32,1e-05,2000,1.0,482.120553768342,27.81464598342731,420240.0321311755,648.2592321989525,0.13100648631593625,832.885569,2025-11-25T03:40:18,234
132,48,25,512,2,8,0.13745669116068127,32,4.321182352394899e-05,2000,1.0,540.5250488933108,29.90394144174789,543324.073846957,737.1051986297186,-0.12351289715785452,331.43294,2025-11-25T03:54:12,125
133,48,24,512,3,4,0.24818377413945317,32,0.00248529913762645,2000,1.0,588.2830831797289,41.97448842205046,661300.275643618,813.2037110365508,-0.36747003187075933,407.676056,2025-11-25T03:59:44,132
134,48,24,512,3,4,0.25530697822796544,32,0.0028141961979165305,2000,1.0,511.96623394210974,34.69576795671964,651611.4641373215,807.2245438149916,-0.3474350192338598,559.832495,2025-11-25T04:06:33,181
135,48,24,256,3,2,0.2865527989429223,32,0.0024517081860050047,2000,1.0,317.32638822461985,20.652573058760574,162286.76004787278,402.84830897978554,0.6644152601949569,240.971197,2025-11-25T04:15:54,200
136,48,24,256,3,4,0.23678220277114054,32,0.00220036346193463,2000,1.0,409.1899964631639,27.624081490158396,277766.5903463266,527.0356632584997,0.42562024825433165,146.030348,2025-11-25T04:19:57,122
137,48,24,256,3,2,0.3672427423558101,32,0.0024319061345618818,2000,1.0,554.5694035376758,40.203478639501796,914621.1222841913,956.3582604255538,-0.8912996429985733,152.53031,2025-11-25T04:22:24,127
