trial_index,test_size,window_size,hidden_size,lstm_layers,num_attention_heads,dropout,batch_size,lr,epochs,grad_clip,mae,mape,mse,rmse,r2,runtime_s,started_at,epochs_ran
137,12,38,128,2,2,0.19658796773689924,32,0.00091229242784587,2000,1.0,139.57371817565112,10.948441997277424,30636.982058555903,175.0342311051067,-2.9515022602633723,215.687582,2025-11-25T17:57:25,331
138,12,38,128,2,2,0.19906566431689213,32,0.0009214666971918998,2000,1.0,160.31269130507405,12.61301741769574,37841.19570555333,194.5281360254946,-3.8806886421048086,133.011522,2025-11-25T18:01:02,204
139,12,38,128,2,2,0.19942438555956613,32,0.0009243894193601807,2000,1.0,197.73865930091358,15.658424396611634,56646.264196669166,238.00475666815814,-6.30613219607588,112.169136,2025-11-25T18:03:16,173
140,12,38,128,2,2,0.19776319694806263,32,0.0009133417061849922,2000,1.0,154.97845542226662,12.213437632498618,35896.36884607043,189.46337072392234,-3.6298484086777885,144.118618,2025-11-25T18:05:09,221
141,12,38,128,2,2,0.19758102277906864,32,0.0009136638625724018,2000,1.0,250.49060932349508,20.03899192964742,84748.22041066886,291.1154760755066,-9.930671430560658,85.685029,2025-11-25T18:07:34,132
142,12,38,128,2,2,0.19679638086177664,32,0.0009141828637732748,2000,1.0,209.76075608783822,16.657944144226075,55090.76795280215,234.71422614064565,-6.105507117805313,175.450527,2025-11-25T18:09:00,271
143,52,26,128,1,4,0.1,64,0.001,2000,1.0,2679.6311059337067,194.78262599708847,8034666.434019614,2834.548717877259,-22.380640665298372,56.449245,2025-11-25T18:11:57,136
144,12,38,128,2,2,0.20015305101876482,32,0.0009147631868019262,2000,1.0,213.8273338426333,17.097743003867702,65874.23348771261,256.65976211263154,-7.496338902516662,101.90449,2025-11-25T18:12:54,156
145,12,38,128,2,2,0.20207153773674308,32,0.0009083784824696033,2000,1.0,212.8800321305555,16.95518280061287,62906.314885211206,250.81131331184247,-7.113542155642346,127.252701,2025-11-25T18:14:37,197
146,12,38,128,2,2,0.19667688261674923,32,0.0009080595578799219,2000,1.0,201.4070305580758,15.953797319708995,58918.04468230123,242.73039505241454,-6.59914231393409,91.037989,2025-11-25T18:16:45,140
147,12,38,128,2,2,0.20576656360291165,32,0.0009137920227870727,2000,1.0,246.37236983857417,19.718835515051367,77731.05120549162,278.8028895214173,-9.025609700854002,80.896188,2025-11-25T18:18:17,125
148,12,38,128,2,2,0.1973247140878225,32,0.0009099435155663793,2000,1.0,185.85584914713854,14.739736609319356,46046.369281493266,214.58417761217453,-4.938977016240711,88.783794,2025-11-25T18:19:39,137
149,12,37,128,2,2,0.19452898375031216,32,0.0009111540345214688,2000,1.0,176.42710227054854,14.049752890370046,47830.762270435844,218.70245145044865,-5.169124780649367,80.066086,2025-11-25T18:21:08,124
150,12,38,128,2,2,0.179154971923036,32,0.0009504851318898984,2000,1.0,201.27734097529859,16.05015962542149,51974.09828297904,227.9782846741747,-5.703524728637154,83.49838,2025-11-25T18:22:30,129
151,12,38,128,2,2,0.19566186387871032,32,0.0009206960183198481,2000,1.0,110.61037304047561,8.639860834402217,20487.032336568333,143.13291842398914,-1.6423801936271536,108.150138,2025-11-25T18:23:54,166
152,12,37,128,2,2,0.19237337974788524,32,0.0009186581262199027,2000,1.0,146.17301970821197,11.820300270510097,32859.57228189042,181.27209460336255,-3.2381679074984575,99.765334,2025-11-25T18:25:43,155
153,12,37,128,2,2,0.20180181172445708,32,0.0009144482561683944,2000,1.0,164.65562017510712,13.089029795452225,47762.29579645646,218.54586657371598,-5.160294099279881,70.124967,2025-11-25T18:27:24,109
154,12,37,128,2,2,0.1937587958708154,32,0.0008976489308168953,2000,1.0,143.61337736081205,11.681891576279414,27191.934198657782,164.89977015950564,-2.50716624899815,73.669794,2025-11-25T18:28:35,115
155,52,52,256,1,4,0.5,32,0.0001,2000,1.0,3355.1704795432865,270.749355120838,12865246.998369448,3586.815718484774,-36.437486622416046,101.88198,2025-11-25T18:29:49,119
156,12,37,128,2,2,0.1940494786512975,32,0.0009072950943335323,2000,1.0,149.18269373461382,11.772888509397827,40928.941501510206,202.30902476535792,-4.278940482593613,83.541999,2025-11-25T18:31:32,130
157,12,37,128,2,2,0.19243367791909688,32,0.0009103194371981628,2000,1.0,345.42019731273405,29.393364480690646,217525.2169951622,466.3959873274664,-27.056007115120515,80.726995,2025-11-25T18:32:57,126
158,12,38,128,2,2,0.2091688077819755,32,0.0009073424549086179,2000,1.0,188.24595821966852,14.97814756761179,50020.88757811965,223.65349891767767,-5.451603162071917,92.775484,2025-11-25T18:34:18,143
159,12,37,128,2,2,0.20792406678436148,32,0.0008972411693395822,2000,1.0,171.85263197658,13.523349689542693,44348.41340316352,210.59062990352518,-4.719977753251173,87.27185,2025-11-25T18:35:52,129
160,12,37,128,2,2,0.2040911386417525,32,0.0009034895706614216,2000,1.0,154.9181198271619,12.42800605984657,30547.17098023133,174.77748991283553,-2.939918590621306,74.728099,2025-11-25T18:37:20,110
161,12,37,128,2,2,0.2010682789586306,32,0.0008991744443046642,2000,1.0,206.38934149000758,17.20114197202737,68719.6317835585,262.1442957295819,-7.863333202930944,79.063856,2025-11-25T18:38:36,116
162,12,37,128,2,2,0.20405090089924485,32,0.0009199834252347206,2000,1.0,477.8458495099929,40.046405490269606,399367.45396815176,631.9552626318984,-50.509688324214956,76.446705,2025-11-25T18:39:56,114
163,12,38,128,2,2,0.20111194490210269,32,0.00091185839466146,2000,1.0,294.88318447511034,23.641412541848332,108832.4389106981,329.8976188315067,-13.037010157320623,300.296071,2025-11-25T18:41:14,439
164,12,38,128,2,2,0.1875463984529269,32,0.0009042594105504291,2000,1.0,215.2452154814007,17.155449186009395,58875.6738199259,242.6430996750699,-6.59367739711802,96.024106,2025-11-25T18:46:15,143
165,12,38,128,2,2,0.21145014564953624,32,0.000874028376769379,2000,1.0,165.24729811375053,13.129408840030784,39184.06805974135,197.9496604183532,-4.053889877548862,99.143179,2025-11-25T18:47:52,148
166,12,38,128,2,2,0.19924044291079895,32,0.0008804879544470216,2000,1.0,193.93122373406155,15.553854821797849,47783.21241849618,218.59371541399852,-5.162991887172599,107.039758,2025-11-25T18:49:32,158
167,12,38,128,2,2,0.2055634750133591,32,0.0008819986337937851,2000,1.0,221.71913748384438,17.66577571361251,60998.90418822592,246.9795622885139,-6.867527790846808,106.099375,2025-11-25T18:51:20,154
168,52,26,128,3,2,0.1,64,0.0001,2000,1.0,2614.0260846414094,188.96149411746129,7999766.563681404,2828.3858583441906,-22.27908307926241,159.887892,2025-11-25T18:53:08,322
169,12,38,128,2,2,0.1967252933787509,32,0.0009045897044572813,2000,1.0,179.37685670509396,14.331795733725025,45720.20672162652,213.82283956964588,-4.8969091621007905,86.091397,2025-11-25T18:55:49,127
170,12,38,128,2,2,0.19411929335365402,32,0.0008926838927735745,2000,1.0,275.25736775710453,22.132651247067255,92220.0541091502,303.67754956392514,-10.894374960217414,132.756171,2025-11-25T18:57:16,197
171,12,38,128,2,2,0.20896010563494075,32,0.0008812647105871643,2000,1.0,144.8773713915352,11.441503114257499,30492.170623502152,174.6200750873225,-2.932824744578792,132.023004,2025-11-25T18:59:30,153
172,12,38,128,2,2,0.21586482830478126,32,0.0008695783883420999,2000,1.0,226.43907547160634,18.12607207390576,81931.24964717009,286.23635277017155,-9.567343661598747,177.200202,2025-11-25T19:01:44,135
173,12,38,128,2,2,0.19480273043412727,32,0.0009017261003572725,2000,1.0,179.66708048803787,14.223527024539473,47136.52409034306,217.10947489767244,-5.079583202025383,114.385833,2025-11-25T19:04:42,170
174,12,38,128,2,2,0.204033193638675,32,0.0009058215108114622,2000,1.0,275.47224899416,21.988172521944524,101798.67921583996,319.05905286614257,-12.129808616409731,122.205268,2025-11-25T19:06:37,185
175,12,38,128,2,2,0.1948253457934342,32,0.0008888129961974968,2000,1.0,222.71663141370092,17.763603674010167,59938.12659870527,244.8226431494956,-6.7307106254153,352.318734,2025-11-25T19:08:41,344
176,12,37,128,2,2,0.1999885379808615,32,0.0008790785927763264,2000,1.0,125.97757586975082,9.913158301155645,25097.434667579935,158.42169885334502,-2.237021506433229,82.986247,2025-11-25T19:14:34,124
177,12,37,128,2,2,0.19946126144296494,32,0.0008829089167566185,2000,1.0,166.2869023419199,13.481894732545555,45266.11723204656,212.7583540828575,-4.838341525085905,112.892897,2025-11-25T19:15:58,130
178,12,37,128,2,2,0.20696328064453584,32,0.000882807434909405,2000,1.0,583.859522928725,49.71630291178814,624367.6271707605,790.1693661303003,-79.5298017045231,148.4023,2025-11-25T19:17:52,115
179,12,38,128,2,2,0.18574298613115786,32,0.0009130170524368533,2000,1.0,153.95833053451264,12.383441408360502,35387.785074530395,188.11641362340075,-3.5642521982242696,82.827124,2025-11-25T19:20:22,124
180,12,38,128,2,2,0.18158818266928872,32,0.0009201110889603827,2000,1.0,179.5239942460075,14.151298642970914,47930.131296662985,218.92951216467594,-5.181941217039421,105.66159,2025-11-25T19:21:45,159
181,12,38,128,2,2,0.17868948970398257,32,0.0009195924251996837,2000,1.0,244.23003743529947,19.40008768398596,75886.41767985384,275.4748948268314,-8.787692221515346,189.756181,2025-11-25T19:23:32,195
182,12,38,128,2,2,0.17329130533723708,32,0.0009423192012891581,2000,1.0,167.57193115835724,13.414391812795795,49569.426373845374,222.64192411548498,-5.393374516518598,253.747429,2025-11-25T19:26:43,160
183,12,38,128,2,2,0.17656250183716352,32,0.0009320545614925315,2000,1.0,200.83032450400447,15.982255275401142,59139.689277680016,243.1865318591472,-6.627729630985765,195.972966,2025-11-25T19:30:59,122
184,12,38,128,2,2,0.18158351492759325,32,0.0009379159161810725,2000,1.0,180.19564237896373,14.246980732072382,47633.25779999364,218.25044742220723,-5.143651013035022,242.854885,2025-11-25T19:34:16,177
185,12,38,128,2,2,0.17806204716669916,32,0.0009247517452522184,2000,1.0,249.84289038564046,19.952243266884004,86437.42308459072,294.00242020192746,-10.148541721155455,105.362301,2025-11-25T19:38:20,160
186,12,38,128,2,2,0.18213528680800845,32,0.0009179656515946085,2000,1.0,174.3284805225886,13.753848090201057,43969.84696133621,209.6898828301838,-4.6711509416650525,91.278032,2025-11-25T19:40:06,137
187,12,38,128,2,2,0.1788362356683677,32,0.0009109071723520278,2000,1.0,186.2885275185408,14.819959339167301,55552.11948777246,235.69497128231748,-6.1650114002351835,97.345837,2025-11-25T19:41:39,147
188,12,38,128,2,2,0.18267036380435941,32,0.0009163406275333905,2000,1.0,220.9184338253202,17.61359821123292,61806.90552284395,248.6099465484918,-6.971742334366029,161.637214,2025-11-25T19:43:17,244
189,12,38,128,2,2,0.17819637185198203,32,0.0009330033626959463,2000,1.0,243.6083129311271,19.503398109175784,69500.19422646471,263.62889490051106,-7.964008728069986,201.717851,2025-11-25T19:46:00,306
190,12,38,128,2,2,0.1841248317836207,32,0.000914622720169791,2000,1.0,197.48591324054033,15.732495912841532,52889.18473066322,229.97648734308302,-5.821550915402199,116.716893,2025-11-25T19:49:23,178
191,12,38,128,2,2,0.18449265676874088,32,0.0009143257081049583,2000,1.0,194.9087914785789,15.54172849045563,48383.04389120181,219.96146001334372,-5.24035706027102,98.218719,2025-11-25T19:51:21,148
192,12,38,128,2,2,0.1850609207550412,32,0.0009055105261455868,2000,1.0,199.1806955811496,15.823060757790905,56018.13904296711,236.6815139443026,-6.225117755429014,99.224423,2025-11-25T19:53:00,153
193,12,38,128,2,2,0.19184438277464275,32,0.0009054951003915596,2000,1.0,140.49801146570243,10.93912059432237,32191.529786552303,179.4199815699252,-3.1520050006809646,194.083157,2025-11-25T19:54:40,301
194,12,38,128,2,2,0.19016149404357902,32,0.0008981152113907158,2000,1.0,197.135156571868,15.986059358070456,66727.989224173,258.31761307385335,-7.606454765622502,106.556138,2025-11-25T19:57:56,158
195,12,37,128,2,2,0.18375131761300745,32,0.0009085473687216285,2000,1.0,143.47265236115246,11.480688614243151,29137.5306733179,170.69718999830636,-2.758105745991878,88.109386,2025-11-25T19:59:44,136
196,12,38,128,2,2,0.18822656210359784,32,0.0009260935494631671,2000,1.0,136.98416854449522,10.750419800191729,30952.941147854668,175.93447970154875,-2.9922540893152214,103.346346,2025-11-25T20:01:13,154
197,12,37,128,2,2,0.18171626965944115,32,0.0009233803764436282,2000,1.0,154.01624641563043,12.346713337339184,39824.31676682026,199.56030859572317,-4.136467992074555,78.178158,2025-11-25T20:02:57,119
198,12,37,128,2,2,0.1819768504337718,32,0.0009274523364657664,2000,1.0,139.64439750862988,11.292649833286143,25569.50709270891,159.90468127202814,-2.2979085497895184,80.535932,2025-11-25T20:04:17,124
199,12,37,128,2,2,0.17084813396445925,32,0.0009336962132867115,2000,1.0,213.80522753537352,16.917480266834374,73553.94090318165,271.20829799838657,-8.486853606360102,71.377541,2025-11-25T20:05:38,110
