trial_index,test_size,window_size,hidden_size,lstm_layers,num_attention_heads,dropout,batch_size,lr,epochs,grad_clip,mae,mape,mse,rmse,r2,runtime_s,started_at,epochs_ran
0,24,89,128,3,4,0.06544917821884155,16,3.245794634538674e-05,1000,1.0,2637.5939216828665,146.9038112433583,8686690.981191183,2947.319287283138,-97.5076096211626,49.852402,2025-11-24T02:54:02,45
1,12,41,64,3,8,0.2266164980828762,32,0.004546697793202664,1000,1.0,357.5975696538476,28.785073145802254,183509.83041937064,428.38047390067936,-22.668764380797867,31.629139,2025-11-24T02:54:52,48
