seed,deleted_samples,window_size,test_size,hidden_size,num_layers,epoch_number,Target,LR,MAE,MAPE,MSE,RMSE,r2
1048596,0,8,8,32,2,500,SE,0.001,1746.7890850171875,354.7980420564853,5001488.4045766825,2236.400770116278,-2.2543192483704075
1048596,0,8,8,32,2,500,NAE,0.01,736.2219403798828,54.73690941081506,742370.098145981,861.6090169827501,-0.13533391721717014
1048596,0,8,8,32,2,500,NAE,0.001,783.1429514316407,72.90444603212553,1010887.8730631256,1005.4291984337464,-0.5459880343488821
1048596,0,8,8,32,2,500,NAW,0.01,1114.6233616484376,47.11572713240996,1961766.3736231367,1400.6307056548262,0.045575831499081176
1048596,0,8,8,32,2,500,NAW,0.001,1009.9929389531251,31.261322014284044,2559121.051974017,1599.7253051614884,-0.24504477952312453
1048596,0,8,8,32,2,500,SAE,0.01,1056.5650749804688,33.733194780737676,1597050.6100399762,1263.7446775515916,-8.105851417112115
1048596,0,8,8,32,2,500,SAE,0.001,818.6423838125002,26.470446423194065,1179981.4660392068,1086.2695181395852,-5.727861870595439
1048596,0,8,8,32,2,500,SAW,0.01,757.4351580748046,80.08105469765503,737874.2809342039,858.9960890098417,-4.348335184390035
1048596,0,8,8,32,2,500,SAW,0.001,691.3023918726562,73.24612045451319,706450.6686976652,840.5061978936653,-4.120567371785797
1048596,0,8,8,32,2,500,XSICFEUW Index  (R4),0.01,329.7872314453125,7.5892261435233355,144727.87039929628,380.4311638119257,-0.5212996792127322
1048596,0,8,8,32,2,500,XSICFEUW Index  (R4),0.001,305.93548583984375,6.851847725961748,148488.7607614696,385.3423941918013,-0.5608320877650268
1048596,0,8,8,32,2,500,XSICFENE Index  (R1),0.01,1981.3819885253906,40.72715421551171,4711381.052538805,2170.5715958103765,-21.274980154786086
1048596,0,8,8,32,2,500,XSICFENE Index  (R1),0.001,910.5603332519531,18.393024679905086,1181741.2851140723,1087.0792450939684,-4.587165075476679
1048596,0,8,8,32,2,500,XSICFESE Index  (L4),0.01,1668.3455505371094,29.015363824736223,4073557.2373328283,2018.305536169593,-88.61588440038561
1048596,0,8,8,32,2,500,XSICFESE Index  (L4),0.001,499.6455078125,8.713355283552444,424979.64064478874,651.9046254206122,-8.349304337620405
1048596,0,8,8,32,2,500,XSICNEFE Index  (R2),0.01,110.75674438476562,32.32274400781678,24751.064587607514,157.324710670662,-1875.857978207205
1048596,0,8,8,32,2,500,XSICNEFE Index  (R2),0.001,194.84728240966797,56.8810753344835,71075.28454737132,266.59948339667,-5388.595036767494
1048596,0,8,8,32,2,500,XSICNESE Index  (L2),0.01,35.6923828125,6.3048832512240995,1749.625676592812,41.82852706697681,-9.190757490165632
1048596,0,8,8,32,2,500,XSICNESE Index  (L2),0.001,241.86009216308594,42.51083925009205,91157.38286450505,301.92280944722455,-529.9494451518314
1048596,0,8,8,32,2,500,XSICUENE Index  (R1),0.01,6.279914855957031,1.0868262462624891,56.64694318501279,7.526416357404949,-2.194188866820104
1048596,0,8,8,32,2,500,XSICUENE Index  (R1),0.001,10.762802124023438,1.8688638473065826,147.67194671090692,12.152034673704108,-7.326876290306647
1048596,0,8,8,32,2,1000,NE,0.01,1016.6456055800782,41.806247496478846,1781444.1241316642,1334.707505085539,-1.2169111429163064
1048596,0,8,8,32,2,1000,NE,0.001,700.4724332451174,34.334477002929056,719986.6318428613,848.5202601251553,0.10401546404873352
1048596,0,8,8,32,2,1000,SE,0.01,1375.1673534175782,295.49879678044067,2866462.1008273587,1693.0629346918438,-0.8651213468596031
1048596,0,8,8,32,2,1000,SE,0.001,1640.712000634375,337.0227080095406,4256946.239622123,2063.23683556254,-1.7698678805700103
1048596,0,8,8,32,2,1000,NAE,0.01,668.0523741806641,52.67383089885652,672866.4334647415,820.2843613435169,-0.029039404439012095
1048596,0,8,8,32,2,1000,NAE,0.001,862.2570719150391,73.52397184050056,1030659.7671094537,1015.2141483989739,-0.5762259197034809
1048596,0,8,8,32,2,1000,NAW,0.01,1114.6008091582032,46.54976138424137,2009590.7928060452,1417.6003642797377,0.022308646310058577
1048596,0,8,8,32,2,1000,NAW,0.001,1012.144535022461,32.11190560527623,2449590.577722025,1565.116793636189,-0.1917568176031743
1048596,0,8,8,32,2,1000,SAE,0.01,1268.2409591601563,39.88685828122045,2614495.745543564,1616.9402417973165,-13.906985188775911
1048596,0,8,8,32,2,1000,SAE,0.001,916.1441499501955,29.41556230202763,1375348.6443903192,1172.7525930008935,-6.841780544594846
1048596,0,8,8,32,2,1000,SAW,0.01,729.0122459986328,77.91991610739775,715592.6800148374,845.9271127082034,-4.186831425225659
1048596,0,8,8,32,2,1000,SAW,0.001,897.4734576353517,94.48739695072723,1231599.0145637016,1109.774307939998,-7.9270008629539195
1048596,0,8,8,32,2,1000,XSICFEUW Index  (R4),0.01,406.6175842285156,9.221730950726458,196275.99119789153,443.03046305857066,-1.0631451400667147
1048596,0,8,8,32,2,1000,XSICFEUW Index  (R4),0.001,341.64202880859375,7.752970890323965,129809.74414458871,360.29119354292953,-0.36448855069182207
1048596,0,8,8,32,2,1000,XSICFENE Index  (R1),0.01,1469.379638671875,30.097561696003446,2650877.3849423826,1628.1515239505145,-11.53310663771161
1048596,0,8,8,32,2,1000,XSICFENE Index  (R1),0.001,1069.1175842285156,21.831592488894902,1558878.0766993687,1248.55039013224,-6.370233448533727
1048596,0,8,8,32,2,1000,XSICFESE Index  (L4),0.01,1164.912353515625,20.349516465134837,1939227.082420513,1392.5613388359284,-41.66186527382153
1048596,0,8,8,32,2,1000,XSICFESE Index  (L4),0.001,419.70855712890625,7.375501751500563,260532.1304640472,510.4234814975181,-4.731554984001963
1048596,0,8,8,32,2,1000,XSICNEFE Index  (R2),0.01,224.01993560791016,65.24173956823849,69680.04105187533,263.9697729890211,-5282.794582132727
1048596,0,8,8,32,2,1000,XSICNEFE Index  (R2),0.001,179.13919067382812,52.28085182874981,59969.159284814494,244.88601284028962,-4546.424400744227
1048596,0,8,8,32,2,1000,XSICNESE Index  (L2),0.01,57.94713592529297,10.287124507991432,3786.817138505634,61.53712000496638,-21.056452208259973
1048596,0,8,8,32,2,1000,XSICNESE Index  (L2),0.001,146.5185546875,25.731699981692707,41137.720429084264,202.82435856938946,-238.60812772673762
1048596,0,8,8,32,2,1000,XSICUENE Index  (R1),0.01,5.575294494628906,0.9714477581049973,52.3201007838361,7.233263494705284,-1.9502083261370133
1048596,0,8,8,32,2,1000,XSICUENE Index  (R1),0.001,17.53167724609375,3.048262254706966,359.3267392376438,18.955915679218553,-19.261595868906785
1048596,0,8,8,32,3,500,NE,0.01,1300.1487624687502,91.7220740800779,2208616.969177705,1486.1416383298413,-1.7485047120356465
1048596,0,8,8,32,3,500,NE,0.001,789.7534547011719,33.30470769667448,1034521.6751219989,1017.1143864492326,-0.28740643509338426
1048596,0,8,8,32,3,500,SE,0.01,1253.8732524976563,253.09627056781093,2166159.9448786587,1471.7880094900415,-0.40945563269065444
1048596,0,8,8,32,3,500,SE,0.001,2010.063465616797,464.71041029075684,7353284.063266897,2711.6939471973783,-3.7845625002204146
1048596,0,8,8,32,3,500,NAE,0.01,674.799882274414,51.25546027472863,663933.469689678,814.8211274198026,-0.015377894121677782
1048596,0,8,8,32,3,500,NAE,0.001,858.4918911113281,50.926202079528004,968559.8497235121,984.1543830738713,-0.4812542301907661
1048596,0,8,8,32,3,500,NAW,0.01,1018.8747901494141,34.28399696647189,2392945.1551264618,1546.9147213490671,-0.1641981026169934
1048596,0,8,8,32,3,500,NAW,0.001,1387.1005955351563,72.09613037833732,2112964.371337546,1453.603925193361,-0.027983907921399265
1048596,0,8,8,32,3,500,SAE,0.01,683.3768234179688,22.26896572688623,690129.3881682982,830.7402651661338,-2.9348882419485207
1048596,0,8,8,32,3,500,SAE,0.001,703.509166234375,23.006405751623127,856597.8046042765,925.525690947732,-3.884035786915815
1048596,0,8,8,32,3,500,SAW,0.01,647.7920311548828,69.24678641674716,559088.4728935488,747.7221896490358,-3.0524417614578665
1048596,0,8,8,32,3,500,SAW,0.001,775.6164482691406,82.82333086897442,804590.8576264309,896.9898871372135,-4.831917040710234
1048596,0,8,8,32,3,500,XSICFEUW Index  (R4),0.01,472.90936279296875,10.878575537648667,277959.0442144573,527.2182130906114,-1.9217524145908222
1048596,0,8,8,32,3,500,XSICFEUW Index  (R4),0.001,387.25445556640625,8.994013277519855,241242.58236590028,491.1645165989704,-1.5358091855643012
1048596,0,8,8,32,3,500,XSICFENE Index  (R1),0.01,2313.1812133789062,48.3211595177486,5855608.813950494,2419.836526286537,-26.684784709708733
1048596,0,8,8,32,3,500,XSICFENE Index  (R1),0.001,809.547607421875,16.454632361174713,908212.1730753034,953.0016647809716,-3.293944367052638
1048596,0,8,8,32,3,500,XSICFESE Index  (L4),0.01,1478.6706237792969,25.90074505699642,3043135.1419015005,1744.4584093355452,-65.94719902105895
1048596,0,8,8,32,3,500,XSICFESE Index  (L4),0.001,471.06396484375,8.234417242670164,264956.20706278086,514.7389698310989,-4.828882090005794
1048596,0,8,8,32,3,500,XSICNEFE Index  (R2),0.01,88.16521072387695,25.719518726029538,14796.051107997191,121.63901967706411,-1120.9754394689812
1048596,0,8,8,32,3,500,XSICNEFE Index  (R2),0.001,134.4948501586914,39.220035308508784,31567.496313815704,177.67244106449292,-2392.7437963083
1048596,0,8,8,32,3,500,XSICNESE Index  (L2),0.01,39.029380798339844,6.897130647025035,4262.116322375368,65.28488586476482,-23.82484934765413
1048596,0,8,8,32,3,500,XSICNESE Index  (L2),0.001,147.16786193847656,25.83811125876339,43048.982482077554,207.48248716958634,-249.74034208709168
1048596,0,8,8,32,3,500,XSICUENE Index  (R1),0.01,12.309196472167969,2.13236259255647,186.31568481447175,13.64975035722162,-9.505906456498847
1048596,0,8,8,32,3,500,XSICUENE Index  (R1),0.001,11.192520141601562,1.938755697016529,177.01217511948198,13.304592256791713,-8.981303266649205
1048596,0,8,8,32,3,1000,NE,0.01,1303.9080398125002,92.05481577527334,2226497.684500802,1492.1453295509798,-1.770756297985562
1048596,0,8,8,32,3,1000,NE,0.001,1526.190118296875,106.99289138939814,3013619.3788893525,1735.9779315674932,-2.7502867988210586
1048596,0,8,8,32,3,1000,SE,0.01,2312.2767687125,489.1887544797669,8472390.807038896,2910.7371587003345,-4.512731861546084
1048596,0,8,8,32,3,1000,SE,0.001,2214.139884577735,513.0122046010066,9113634.719992401,3018.8797127398766,-4.9299701394385975
1048596,0,8,8,32,3,1000,NAE,0.01,674.0495066074219,56.05234484523316,695206.1751218706,833.790246478016,-0.06320439366547825
1048596,0,8,8,32,3,1000,NAE,0.001,773.9041150625,59.627710064760706,782819.6602973614,884.7709648815119,-0.19719492153528262
1048596,0,8,8,32,3,1000,NAW,0.01,1097.716211379883,42.64071407823165,2218305.2986340714,1489.3976294576514,-0.07923360222542453
1048596,0,8,8,32,3,1000,NAW,0.001,1318.542398513672,66.84808767466761,2014455.2134094215,1419.315050793664,0.019942044123355984
1048596,0,8,8,32,3,1000,SAE,0.01,375.75310859570305,10.517259961646044,231047.64761173038,480.67415950072706,-0.31735684279475196
1048596,0,8,8,32,3,1000,SAE,0.001,694.7898071113282,22.714273862586676,730225.1302510571,854.532111889926,-3.1635008279049
1048596,0,8,8,32,3,1000,SAW,0.01,600.4918449976562,64.13103089876206,478360.42192638165,691.6360473011666,-2.4673005165180224
1048596,0,8,8,32,3,1000,SAW,0.001,613.3430847671875,65.06769804515207,498043.74187783565,705.7221421195708,-2.6099711521020197
1048596,0,8,8,32,3,1000,XSICFEUW Index  (R4),0.01,450.9042663574219,9.975190078176919,370511.0218623206,608.6961654736463,-2.894607839864067
1048596,0,8,8,32,3,1000,XSICFEUW Index  (R4),0.001,326.4236145019531,7.318291769183805,163108.21579600126,403.866581677664,-0.7145037488828021
1048596,0,8,8,32,3,1000,XSICFENE Index  (R1),0.01,794.7070922851562,16.237260444730765,1093455.2838350981,1045.6841223979152,-4.169756909059138
1048596,0,8,8,32,3,1000,XSICFENE Index  (R1),0.001,1027.3944091796875,20.876339718030902,1393061.8385804296,1180.2804067595248,-5.586269389534441
1048596,0,8,8,32,3,1000,XSICFESE Index  (L4),0.01,637.3798217773438,11.228298128036494,451784.9466792643,672.1494972692193,-8.939005443299568
1048596,0,8,8,32,3,1000,XSICFESE Index  (L4),0.001,586.2505493164062,10.3129975753053,396289.11686345935,629.5149854161212,-7.718129540563281
1048596,0,8,8,32,3,1000,XSICNEFE Index  (R2),0.01,219.81732940673828,63.68954840626058,48343.608111937996,219.8717992647943,-3664.8660179668623
1048596,0,8,8,32,3,1000,XSICNEFE Index  (R2),0.001,107.92950439453125,31.47888854841111,24081.067804549588,155.18075848683557,-1825.052534942149
1048596,0,8,8,32,3,1000,XSICNESE Index  (L2),0.01,23.792945861816406,4.265084732265584,745.056143799331,27.295716583363973,-3.3396062252600283
1048596,0,8,8,32,3,1000,XSICNESE Index  (L2),0.001,103.3433837890625,18.152685721953677,22071.775637849234,148.5657283422029,-127.55784863690855
1048596,0,8,8,32,3,1000,XSICUENE Index  (R1),0.01,8.519134521484375,1.4744052921665352,93.46550096850842,9.667755735873161,-4.270301376197832
1048596,0,8,8,32,3,1000,XSICUENE Index  (R1),0.001,5.903228759765625,1.025366388959953,38.64434491191059,6.216457585467031,-1.1790643826980425
1048596,0,8,8,64,2,500,NE,0.01,595.8491880058596,28.30540172456935,551471.8435714248,742.6115024502549,0.31372303040152394
1048596,0,8,8,64,2,500,NE,0.001,959.3306943535157,60.61235917732459,1141198.336432588,1068.2688502584863,-0.4201597872445939
1048596,0,8,8,64,2,500,SE,0.01,1278.9931865796875,273.2511871849974,2423378.1220784136,1556.7203095220457,-0.5768198245831999
1048596,0,8,8,64,2,500,SE,0.001,1546.4629131421875,308.62408055090015,3764466.8435113835,1940.223400413309,-1.449426234294783
1048596,0,8,8,64,2,500,NAE,0.01,698.39093146875,49.85120123032223,690699.8390308011,831.0835331245597,-0.056312688006335376
1048596,0,8,8,64,2,500,NAE,0.001,843.811708915039,82.92473434609725,1324570.8920481133,1150.9000356451959,-1.025715021734496
1048596,0,8,8,64,2,500,NAW,0.01,1025.1034278447266,34.83240624746921,2348603.8938250095,1532.5155443991455,-0.14262551781946708
1048596,0,8,8,64,2,500,NAW,0.001,948.9930152470704,32.50445726878334,2006943.1172820006,1416.6661982563148,0.02359677396097215
1048596,0,8,8,64,2,500,SAE,0.01,503.8923258046876,16.41127279568133,358147.9800228695,598.4546599558479,-1.042040666040918
1048596,0,8,8,64,2,500,SAE,0.001,1219.6322328359377,39.32298374889921,2293153.2568762624,1514.3161020329483,-12.07479719334586
1048596,0,8,8,64,2,500,SAW,0.01,657.108239040625,69.89873140023626,567014.9395309229,753.0039439013071,-3.109895180691951
1048596,0,8,8,64,2,500,SAW,0.001,849.315529690039,89.94682339734177,1123343.2882023684,1059.8789026121656,-7.142330729883316
1048596,0,8,8,64,2,500,XSICFEUW Index  (R4),0.01,470.64501953125,10.498653573991792,358670.9213834852,598.891410343716,-2.770151223383746
1048596,0,8,8,64,2,500,XSICFEUW Index  (R4),0.001,434.5194091796875,9.878176087639847,213742.85489052534,462.3233228926758,-1.2467471930724328
1048596,0,8,8,64,2,500,XSICFENE Index  (R1),0.01,2240.000717163086,46.08578203480316,6017298.35858308,2453.018214074873,-27.4492381380695
1048596,0,8,8,64,2,500,XSICFENE Index  (R1),0.001,1024.2564086914062,21.137045544328597,1272923.504436016,1128.239116692918,-5.018266296799282
1048596,0,8,8,64,2,500,XSICFESE Index  (L4),0.01,1776.0930786132812,30.945331264961794,4863019.604267582,2205.225522314573,-105.98359622858675
1048596,0,8,8,64,2,500,XSICFESE Index  (L4),0.001,694.0281066894531,12.25997900272558,792723.7900260463,890.3503748671342,-16.439461234850295
1048596,0,8,8,64,2,500,XSICNEFE Index  (R2),0.01,121.7168083190918,35.53720645122935,32781.012897943496,181.05527580808987,-2484.764011218464
1048596,0,8,8,64,2,500,XSICNEFE Index  (R2),0.001,180.3531608581543,52.662009754000415,64682.45457904681,254.32745541731592,-4903.830678979853
1048596,0,8,8,64,2,500,XSICNESE Index  (L2),0.01,178.6413345336914,31.56789956970113,68473.31140134716,261.674055651964,-397.82525752513817
1048596,0,8,8,64,2,500,XSICNESE Index  (L2),0.001,380.51177978515625,66.88173247643445,229919.91096945852,479.49964647480033,-1338.1767657485752
1048596,0,8,8,64,2,500,XSICUENE Index  (R1),0.01,10.258842468261719,1.7873937624386698,137.26620912039652,11.716066281836943,-6.740121042912227
1048596,0,8,8,64,2,500,XSICUENE Index  (R1),0.001,19.94365692138672,3.4610074184888493,625.1411164966412,25.00282217063988,-34.25024797866523
1048596,0,8,8,64,2,1000,NE,0.01,861.55328990625,31.851987432928595,1558198.5373994405,1248.2782291618487,-0.9390940493968596
1048596,0,8,8,64,2,1000,NE,0.001,815.7878324150392,45.07354987897195,853022.1341744664,923.5919738577563,-0.06154004427581827
1048596,0,8,8,64,2,1000,SE,0.01,1201.2806011304688,240.25939555913095,1947470.3748365426,1395.5179593385901,-0.26716085568893866
1048596,0,8,8,64,2,1000,SE,0.001,1679.5911815425782,351.0794661374589,4897834.284321778,2213.1051227453654,-2.186874605609712
1048596,0,8,8,64,2,1000,NAE,0.01,701.6511395986328,49.32328847325289,696904.5938836164,834.8081180029435,-0.06580184799541922
1048596,0,8,8,64,2,1000,NAE,0.001,870.148622977539,87.73477909863179,1495191.510516147,1222.7802380297724,-1.286651413982931
1048596,0,8,8,64,2,1000,NAW,0.01,1054.8170356328126,39.35927948130421,2210866.629452393,1486.898325189854,-0.0756145955261891
1048596,0,8,8,64,2,1000,NAW,0.001,953.5217017705079,34.39863443004597,1924711.5502409767,1387.3397385791905,0.06360347203313199
1048596,0,8,8,64,2,1000,SAE,0.01,378.9337116230468,10.540834728251802,240615.54102229734,490.5257801811209,-0.3719097888464791
1048596,0,8,8,64,2,1000,SAE,0.001,1499.5885932421875,47.66166282150331,3269262.568387515,1808.1102201988447,-17.640247844442374
1048596,0,8,8,64,2,1000,SAW,0.01,537.6241539576172,57.31472926357684,383745.6482185372,619.4720721860972,-1.7815041196791301
1048596,0,8,8,64,2,1000,SAW,0.001,890.2268608667969,93.15735484433087,1190974.39289324,1091.317732327868,-7.632541360777507
1048596,0,8,8,64,2,1000,XSICFEUW Index  (R4),0.01,693.5887756347656,15.275666665653842,838735.4510587081,915.8250111559021,-7.816325211720679
1048596,0,8,8,64,2,1000,XSICFEUW Index  (R4),0.001,441.4258117675781,9.907076913970487,221905.10285506397,471.0680448248045,-1.3325442491325337
1048596,0,8,8,64,2,1000,XSICFENE Index  (R1),0.01,1165.8582153320312,23.473473790088974,1959201.0947477072,1399.7146476149012,-8.262924186788839
1048596,0,8,8,64,2,1000,XSICFENE Index  (R1),0.001,700.3920593261719,14.032829090106175,732348.8376705423,855.7738238988982,-2.46247854791992
1048596,0,8,8,64,2,1000,XSICFESE Index  (L4),0.01,945.6838684082031,16.570355649089848,1042488.0808729604,1021.0230559948,-21.934130024759472
1048596,0,8,8,64,2,1000,XSICFESE Index  (L4),0.001,969.41357421875,17.17199189474264,1372000.9324715585,1171.324435189311,-29.183220659026823
1048596,0,8,8,64,2,1000,XSICNEFE Index  (R2),0.01,226.49167251586914,65.79850020045339,56538.680915592355,237.77863847619355,-4286.293339570984
1048596,0,8,8,64,2,1000,XSICNEFE Index  (R2),0.001,198.71698760986328,58.03779146362425,76081.18756176508,275.8281848574672,-5768.189578143324
1048596,0,8,8,64,2,1000,XSICNESE Index  (L2),0.01,26.361244201660156,4.62099459929744,1482.8438009056263,38.50771092788594,-7.636876889148169
1048596,0,8,8,64,2,1000,XSICNESE Index  (L2),0.001,268.5457992553711,47.15868909684211,137242.63921267493,370.46273660474264,-798.3746732445572
1048596,0,8,8,64,2,1000,XSICUENE Index  (R1),0.01,16.573745727539062,2.8851845894814514,312.80071990936995,17.686173127880714,-16.638102268017334
1048596,0,8,8,64,2,1000,XSICUENE Index  (R1),0.001,19.936317443847656,3.4606097626395687,501.48538022628054,22.39386925536274,-27.277589722010532
1048596,0,8,8,64,3,500,NE,0.01,792.3441220878908,41.633391978661344,797707.4434818262,893.1446934745939,0.007296105285289012
1048596,0,8,8,64,3,500,NE,0.001,818.1475278496096,47.882005536568286,767234.2661895535,875.9190979705565,0.04521833107063755
1048596,0,8,8,64,3,500,SE,0.01,2520.887531778906,478.9083051916721,7891799.731402221,2809.234723443775,-4.13495857486855
1048596,0,8,8,64,3,500,SE,0.001,2384.837574503516,497.6023242446887,9311304.078269003,3051.4429501907784,-5.058587691938356
1048596,0,8,8,64,3,500,NAE,0.01,657.8677591708985,52.776259313697125,649562.718694785,805.9545388511594,0.006599824352074735
1048596,0,8,8,64,3,500,NAE,0.001,750.2685864980468,51.466511616693786,743548.193182935,862.2924058478858,-0.13713562132203583
1048596,0,8,8,64,3,500,NAW,0.01,1359.2829990996095,67.18771330561398,2123669.4334725505,1457.2815216946074,-0.03319205613126108
1048596,0,8,8,64,3,500,NAW,0.001,1386.475992263672,69.8826710242933,2318881.1523193764,1522.787297136201,-0.12816502791174722
1048596,0,8,8,64,3,500,SAE,0.01,1263.9148674609378,39.856089742497126,1772887.214579243,1331.4981091159098,-9.108413254888806
1048596,0,8,8,64,3,500,SAE,0.001,887.4596977832032,28.354472293433886,1017240.6147627799,1008.5834694078521,-4.799967662421041
1048596,0,8,8,64,3,500,SAW,0.01,1529.531944573828,150.82790051343073,2477331.2804799643,1573.954027435352,-16.956443791489836
1048596,0,8,8,64,3,500,SAW,0.001,656.8863129166016,69.87112630543557,570522.2570799794,755.3292375381609,-3.13531727539716
1048596,0,8,8,64,3,500,XSICFEUW Index  (R4),0.01,298.777587890625,7.039978205451602,151816.61217975616,389.6365128934353,-0.5958126293921466
1048596,0,8,8,64,3,500,XSICFEUW Index  (R4),0.001,387.5269775390625,8.866208690426891,179040.22794754803,423.13145468937665,-0.8819722876548568
1048596,0,8,8,64,3,500,XSICFENE Index  (R1),0.01,1703.2310791015625,37.67622087622088,3112441.130063474,1764.2111920242073,-13.715337951224406
1048596,0,8,8,64,3,500,XSICFENE Index  (R1),0.001,994.3019714355469,20.469359292464233,1172681.7066982612,1082.9042924923058,-4.544332214544283
1048596,0,8,8,64,3,500,XSICFESE Index  (L4),0.01,709.3661499023438,12.480800180671014,548620.6478689611,740.6893058961774,-11.069334415755126
1048596,0,8,8,64,3,500,XSICFESE Index  (L4),0.001,550.0918579101562,9.64590618563395,441761.43808212876,664.6513658167933,-8.718494097713243
1048596,0,8,8,64,3,500,XSICNEFE Index  (R2),0.01,182.2686996459961,52.82744911346056,33325.36824051244,182.55237122675905,-2526.042141460659
1048596,0,8,8,64,3,500,XSICNEFE Index  (R2),0.001,49.85938262939453,14.48948961171889,2790.5482144530397,52.82563974485344,-210.60555180686558
1048596,0,8,8,64,3,500,XSICNESE Index  (L2),0.01,1693.8029479980469,299.87229560688934,2869154.190115519,1693.8577833205238,-16710.49146044714
1048596,0,8,8,64,3,500,XSICNESE Index  (L2),0.001,203.57693481445312,35.719552751082674,78525.98924151622,280.22489047462614,-456.37744006707663
1048596,0,8,8,64,3,500,XSICUENE Index  (R1),0.01,31.129234313964844,5.4135842245470895,986.8765377062373,31.41459115930426,-54.64766380017549
1048596,0,8,8,64,3,500,XSICUENE Index  (R1),0.001,12.184379577636719,2.120802495716408,196.2332209176384,14.008326842190625,-10.065133161875645
1048596,0,8,8,64,3,1000,NE,0.01,1306.2964675468752,92.26622063331315,2237916.7918430963,1495.96684182608,-1.7849667612644087
1048596,0,8,8,64,3,1000,NE,0.001,708.5215665458986,37.445696025247955,631520.2109702805,794.6824592063679,0.21410715401512226
1048596,0,8,8,64,3,1000,SE,0.01,2457.9062085367186,470.38428849907507,7577200.008645176,2752.6714312909153,-3.9302579236857147
1048596,0,8,8,64,3,1000,SE,0.001,2054.5211682535155,450.2745209062831,7020500.416670173,2649.622693266,-3.5680301124472846
1048596,0,8,8,64,3,1000,NAE,0.01,838.3266448789062,76.42214426755851,1071416.011948172,1035.0922721903453,-0.6385559451441138
1048596,0,8,8,64,3,1000,NAE,0.001,821.550942625,50.02379276089353,903122.9895040531,950.3278326472677,-0.3811792311722284
1048596,0,8,8,64,3,1000,NAW,0.01,1381.0560093535157,69.1799946232039,2146757.147977221,1465.181609213418,-0.04442452143140274
1048596,0,8,8,64,3,1000,NAW,0.001,1196.7191105498048,50.882430398436206,2193227.6814283323,1480.9549896699536,-0.06703302407739198
1048596,0,8,8,64,3,1000,SAE,0.01,1295.4292717578128,40.81089434540965,1853515.3747519273,1361.438715018758,-9.568128208160827
1048596,0,8,8,64,3,1000,SAE,0.001,687.6273721914063,22.21382358167549,700794.9615326483,837.1349721118144,-2.9956997940205303
1048596,0,8,8,64,3,1000,SAW,0.01,1551.0866931089843,152.8104290823936,2543301.3284151843,1594.7731275686783,-17.4346145823746
1048596,0,8,8,64,3,1000,SAW,0.001,715.8831719019531,76.9318708875967,701485.9936869693,837.5476068182448,-4.084581910949367
1048596,0,8,8,64,3,1000,XSICFEUW Index  (R4),0.01,318.93658447265625,7.073081778567068,118613.27127668262,344.40277478075376,-0.24679739324394445
1048596,0,8,8,64,3,1000,XSICFEUW Index  (R4),0.001,506.5229187011719,11.502459862937533,288900.9613478556,537.4950803010718,-2.03676782232871
1048596,0,8,8,64,3,1000,XSICFENE Index  (R1),0.01,2152.841293334961,44.35825643119541,5478009.913993785,2340.5148822414662,-24.89953153039471
1048596,0,8,8,64,3,1000,XSICFENE Index  (R1),0.001,587.4632873535156,11.882777243393502,470288.4473433271,685.775799619181,-1.2234809103272992
1048596,0,8,8,64,3,1000,XSICFESE Index  (L4),0.01,1417.7596740722656,24.564400476119523,2244882.50296057,1498.2931965942348,-48.38610633331471
1048596,0,8,8,64,3,1000,XSICFESE Index  (L4),0.001,632.5682373046875,11.04848180771793,610743.773614943,781.5009748010191,-12.436006965344164
1048596,0,8,8,64,3,1000,XSICNEFE Index  (R2),0.01,81.61731719970703,23.73127129846063,8170.284962755861,90.3896286238408,-618.5476749009183
1048596,0,8,8,64,3,1000,XSICNEFE Index  (R2),0.001,100.27486801147461,29.25266807536579,18517.973017216544,136.08075917342813,-1403.2064847178422
1048596,0,8,8,64,3,1000,XSICNESE Index  (L2),0.01,1701.9464416503906,301.31170687305416,2896793.7447863594,1701.9969873023745,-16871.479037707228
1048596,0,8,8,64,3,1000,XSICNESE Index  (L2),0.001,262.82115936279297,46.24576470202519,101394.90867811581,318.425672140479,-589.5782813432301
1048596,0,8,8,64,3,1000,XSICUENE Index  (R1),0.01,64.08161163330078,11.127845915088415,4124.177529144334,64.21975964720153,-231.55274173148666
1048596,0,8,8,64,3,1000,XSICUENE Index  (R1),0.001,5.2306365966796875,0.9070532919686843,38.31744531728327,6.190108667647384,-1.1606312778027572
1048596,0,12,4,32,2,500,NE,0.01,1051.194325609375,34.855869578171195,1482848.858215741,1217.7228166605655,-1.0868137974932037
1048596,0,12,4,32,2,500,NE,0.001,942.5570270253905,35.32138524329807,1065612.5112099322,1032.2850920215462,-0.4996369177166229
1048596,0,12,4,32,2,500,SE,0.01,4096.874281987501,976.9207752368777,16853257.04836451,4105.271860469719,-161.19479159439965
1048596,0,12,4,32,2,500,SE,0.001,2893.970168217969,663.1200492781986,8490964.323878374,2913.9259297172216,-80.71655989075312
1048596,0,12,4,32,2,500,NAE,0.01,1828.1967769335938,201.6163057759211,4351750.01858459,2086.084854118976,-3.6480797343895466
1048596,0,12,4,32,2,500,NAE,0.001,1316.265382046875,143.02658024401575,2194240.9450114877,1481.297048201841,-1.3436564199045828
1048596,0,12,4,32,2,500,NAW,0.01,1668.2189274589846,42.485627872827685,4649084.466373623,2156.1735705581827,-0.6235720145728108
