trial_index,test_size,window_size,hidden_size,lstm_layers,num_attention_heads,dropout,batch_size,lr,epochs,grad_clip,mae,mape,mse,rmse,r2,runtime_s,started_at,epochs_ran
0,24,26,128,4,8,0.05795717239379883,32,0.006069539460777602,1000,1.0,1093.1150210777882,58.55669359695668,1358433.0764053774,1165.5183724014723,-14.40471457736442,18.788993,2025-11-24T02:59:17,23
1,12,41,64,3,8,0.2266164980828762,32,0.004546697793202664,1000,1.0,234.25125439824885,18.62197691665314,78990.670849081,281.05279014640826,-9.188073153004817,81.553684,2025-11-24T02:59:36,117
2,12,75,256,1,4,0.0813746303319931,32,0.00036404208572116776,1000,1.0,2158.397300806331,177.18788439470518,11742640.154151162,3426.753588186808,-1513.5443837092778,1.925744,2025-11-24T03:00:57,2
3,24,13,64,4,2,0.4573397897183895,16,2.382908671314747e-05,1000,1.0,2960.664752346043,165.93013028114598,17518352.190019354,4185.493064146607,-197.65919053377286,1.164164,2025-11-24T03:00:59,2
4,24,64,128,4,2,0.29374427208676934,64,0.0010198064255420372,1000,1.0,2263.255515954062,125.5647206754724,7802062.430322185,2793.217218606921,-87.47586748397558,0.525522,2025-11-24T03:01:01,1
5,12,25,256,1,4,0.16775683546438813,16,1.4784263418973237e-05,1000,1.0,1043.8953832501068,86.7837547985477,1726382.4952857897,1313.91875520741,-221.6656763764306,1.149919,2025-11-24T03:01:01,1
6,24,76,64,3,8,0.01619545230641961,64,0.0001723344531645481,1000,1.0,1735.5291777593004,97.72797730906638,4728674.987947754,2174.5516751615155,-52.623464993368245,0.434959,2025-11-24T03:01:02,1
