trial_index,test_size,window_size,hidden_size,lstm_layers,num_attention_heads,dropout,batch_size,lr,epochs,grad_clip,mae,mape,mse,rmse,r2,sd,runtime_s,started_at,epochs_ran
0,12,46,256,4,2,0.22637823820114136,128,0.0007359096666678943,2000,1.2014334201812744,977.0438307517339,67.78155835670071,1157060.6102115875,1041.906222675471,-158.16609942053955,17.966906694377016,1256.196194,2026-01-18T04:12:19,143.66666666666666
1,12,21,64,2,4,0.5537170147523284,64,6.0551919771986076e-05,2000,2.7147467406466603,875.8912830111054,60.31014051475677,1015442.6383940157,980.9133269069738,-92.67842088384516,15.671083414621455,1121.68241,2026-01-18T04:33:15,315.0
2,12,11,128,3,2,0.43012282429262993,32,0.00012423087058477137,2000,1.800959661602974,915.2968545003009,63.763850501100414,1055041.9082116846,1020.0030639545116,-121.07146420245147,9.158126539790342,651.319952,2026-01-18T04:51:57,136.0
3,12,31,32,1,4,0.1038826041854918,128,1.1322362108984185e-05,2000,0.8142561647109687,448.69989746400256,30.98693272285207,356800.21142801194,594.9717418140849,-41.524933881077565,3.159738647456718,1094.441439,2026-01-18T05:02:48,372.3333333333333
4,12,37,128,2,4,0.16363934557884932,64,0.0002324410007852662,2000,2.173764786683023,495.53309773698675,34.433287865792906,359154.605196468,557.4790437447563,-46.904078904239306,14.223564707476092,598.496173,2026-01-18T05:21:03,130.33333333333334
5,12,17,32,4,2,0.3664521727710962,64,1.9125040359128024e-05,2000,0.6414997433312237,983.5977248531668,67.94923806977046,1223620.5463140062,1106.076428712007,-138.69824946063892,1.7521436184418826,1147.020017,2026-01-18T05:31:01,369.6666666666667
6,12,25,256,1,4,0.4928539813496172,32,0.00039310828438142746,2000,1.5303100920282304,737.0738609046339,50.95571395749477,744563.3563514668,783.5115754693062,-54.014202723035716,26.639386505151023,761.617501,2026-01-18T05:50:08,113.0
7,12,50,64,3,2,0.2911398614756763,128,3.5826466139201314e-05,2000,2.4980281684547663,1028.406512900412,70.69323579189722,1304921.8053258865,1135.1651569396356,-158.02508740167903,10.125086688831832,779.916372,2026-01-18T06:02:50,183.66666666666666
8,12,47,128,1,2,0.5914866806939244,128,0.000242381636713946,2000,2.2272043274715543,629.7098132317934,43.460032615744176,730196.9759644191,737.2126659785293,-94.68387686939148,25.588058731457387,1152.760411,2026-01-18T06:15:50,208.33333333333334
9,12,27,32,3,4,0.2628196574747562,32,2.9360331324892923e-05,2000,0.7125659422017634,1030.1318216988725,71.64765247676426,1255946.071081566,1101.273040732904,-132.36055149638176,17.482614394935354,2791.467661,2026-01-18T06:35:03,579.3333333333334
10,12,15,256,2,2,0.13531915741041303,64,0.00045153396293813304,2000,1.6154902982525527,402.4273591912663,27.5645173576097,313479.36958254204,510.8063088703564,-33.24966277538264,14.572884160300605,653.2482,2026-01-18T07:21:34,145.33333333333334
11,12,41,64,4,4,0.4650848581455648,64,4.9707076400138e-05,2000,2.600830264389515,1152.3985182005008,79.40729092966193,1659366.276109806,1287.446300615705,-189.43285180561085,4.170741672943621,1256.872336,2026-01-18T07:32:28,312.0
12,12,33,256,3,4,0.4037555068731308,128,0.0007652261454097486,2000,1.40250811772421,1049.8060048377592,72.8209977811826,1228186.259304514,1099.337844117745,-125.71775562086377,10.615741360663534,997.195214,2026-01-18T07:53:24,145.33333333333334
13,12,8,64,1,2,0.2005624169483781,32,9.269723373402291e-05,2000,2.9360413243994117,807.099052997205,56.427745889339114,920443.1070911683,916.5361061840584,-106.44180239143259,19.689522669791106,867.960935,2026-01-18T08:10:02,208.33333333333334
14,12,24,128,4,4,0.32305803513154385,32,0.00014293583240777613,2000,2.0484234411269426,548.0732690676942,38.19219565591902,459927.6639595458,611.7407097354748,-67.0277250687485,19.627411658956586,1010.653889,2026-01-18T08:24:30,166.33333333333334
15,12,44,32,2,2,0.527349713165313,64,1.5735579502125907e-05,2000,1.081935083027929,437.7233139228627,30.23465093680224,334437.69681182824,564.3460149876779,-42.66697012027029,7.354182747944616,4194.508004,2026-01-18T08:41:20,1068.3333333333333
16,12,22,256,2,2,0.12529714246966067,64,0.00034679621890398534,2000,1.8502616840291102,515.4069208577589,35.720947161371605,359056.4957997338,592.9695613835596,-35.30625656776861,6.525367931737037,621.003683,2026-01-18T09:51:15,106.33333333333333
17,12,48,32,1,2,0.5702494319726131,64,1.563328267498209e-05,2000,0.9692719800442627,815.4393227796339,56.029106185989576,1002856.8015850926,1000.7804816439706,-114.33138819958033,2.9170522199186464,1903.200385,2026-01-18T10:01:37,498.6666666666667
18,12,31,64,1,4,0.10875402551354357,128,2.5005720608036094e-05,2000,1.1093326238558396,465.60332110616133,32.41121314977366,318740.6897102447,561.1608316700226,-33.59945852258496,3.5242623776186,1642.954723,2026-01-18T10:33:20,508.3333333333333
19,12,32,32,1,4,0.10900059270966825,128,2.663622280088736e-05,2000,1.1336911856926333,528.5901294754199,36.64666645103387,424564.4700605029,651.1251254717464,-48.52972943753381,1.3853410217945263,670.827647,2026-01-18T11:00:44,225.33333333333334
20,12,28,64,1,4,0.10577731419933119,128,1.1503098015489437e-05,2000,0.7681413246889075,369.97973047976046,25.81791323933264,328476.2504424306,548.6040402536838,-42.85020555972621,5.984366137955309,1362.004558,2026-01-18T11:11:55,449.3333333333333
21,12,13,256,2,2,0.1359736949393633,64,0.00041988424361558043,2000,1.4221099285079748,456.555965260842,31.443118024841283,353316.21266938857,540.7487841013798,-41.246789337896566,17.115051697795096,487.735046,2026-01-18T11:34:38,109.0
22,12,13,256,2,2,0.14388790106738822,64,0.0008238140649903797,2000,1.8902132287277253,544.9669304272958,38.082856372728806,488791.58573598793,615.6201001132855,-34.356805665252615,24.191177894976875,492.959237,2026-01-18T11:42:46,110.0
