epoch,step,train_loss_epoch,train_loss_step,val_MAE,val_MAPE,val_RMSE,val_SMAPE,val_loss
0,0,,,0.010445425286889076,205542.5,0.012118451297283173,1.7744683027267456,0.025175362825393677
0,0,0.033312536776065826,,,,,,
1,1,,,0.010436763986945152,205104.40625,0.012112180702388287,1.774504542350769,0.025093547999858856
1,1,0.03333025798201561,,,,,,
2,2,,,0.010433818213641644,204951.046875,0.012110400944948196,1.7745590209960938,0.025011392310261726
2,2,0.03315530717372894,,,,,,
3,3,,,0.010427127592265606,204614.890625,0.0121057303622365,1.774606704711914,0.024927083402872086
3,3,0.03193267434835434,,,,,,
4,4,,,0.01041562482714653,204036.0,0.012097318656742573,1.7746410369873047,0.024842452257871628
4,4,0.032523903995752335,,,,,,
5,5,,,0.010403137654066086,203413.515625,0.01208821777254343,1.7746803760528564,0.024756990373134613
5,5,0.03273780643939972,,,,,,
6,6,,,0.010390699841082096,202790.703125,0.012079178355634212,1.7747188806533813,0.024670148268342018
6,6,0.032036177814006805,,,,,,
7,7,,,0.010378468781709671,202175.859375,0.01207028329372406,1.774753212928772,0.024582061916589737
7,7,0.03314874321222305,,,,,,
8,8,,,0.010365394875407219,201519.046875,0.012060693465173244,1.7747777700424194,0.024493511766195297
8,8,0.033222366124391556,,,,,,
9,9,,,0.01035379059612751,200933.046875,0.012052244506776333,1.7748035192489624,0.02440452016890049
9,9,0.03263673186302185,,,,,,
10,10,,,0.01034106221050024,200289.578125,0.012042933143675327,1.7748245000839233,0.024313926696777344
10,10,0.03282730281352997,,,,,,
11,11,,,0.010323508642613888,199404.5,0.012030010111629963,1.7748384475708008,0.02422187849879265
11,11,0.032491639256477356,,,,,,
12,12,,,0.01030479371547699,198459.8125,0.012016172520816326,1.7748411893844604,0.02413056790828705
12,12,0.03115032985806465,,,,,,
13,13,,,0.01028557401150465,197497.78125,0.012001979164779186,1.7748409509658813,0.024038203060626984
13,13,0.03191797435283661,,,,,,
14,14,,,0.010265657678246498,196496.78125,0.011987267062067986,1.7748322486877441,0.02394597977399826
14,14,0.033183299005031586,,,,,,
15,15,,,0.010246725752949715,195547.078125,0.011973287910223007,1.7748180627822876,0.02385336346924305
15,15,0.03244898095726967,,,,,,
16,16,,,0.010227283462882042,194576.078125,0.011958934366703033,1.7747979164123535,0.023759499192237854
16,16,0.03215989097952843,,,,,,
17,17,,,0.010208159685134888,193621.03125,0.0119448471814394,1.7747747898101807,0.023666102439165115
17,17,0.03197241201996803,,,,,,
18,18,,,0.01018985640257597,192709.921875,0.011931421235203743,1.774751901626587,0.02357645146548748
18,18,0.0327925868332386,,,,,,
19,19,,,0.010172434151172638,191843.359375,0.011918634176254272,1.7747232913970947,0.023486744612455368
19,19,0.032019127160310745,,,,,,
20,20,,,0.01015467755496502,190963.265625,0.01190558634698391,1.7746896743774414,0.023395659402012825
20,20,0.032402247190475464,,,,,,
21,21,,,0.010137218981981277,190097.0625,0.011892784386873245,1.7746546268463135,0.02330639958381653
21,21,0.03253784775733948,,,,,,
22,22,,,0.01011884305626154,189180.171875,0.011879327706992626,1.7746117115020752,0.02321659028530121
22,22,0.031337253749370575,,,,,,
23,23,,,0.010101834312081337,188330.3125,0.011866873130202293,1.7745676040649414,0.023128556087613106
23,23,0.031794145703315735,,,,,,
24,24,,,0.010083865374326706,187428.453125,0.011853731237351894,1.7745156288146973,0.023041874170303345
24,24,0.03129797801375389,,,,,,
