epoch,step,train_loss_epoch,train_loss_step,val_MAE,val_MAPE,val_RMSE,val_SMAPE,val_loss
0,9,,129.98414611816406,,,,,
0,10,,,166.332763671875,0.4254034757614136,166.332763671875,0.350789874792099,166.332763671875
0,10,197.94029235839844,,,,,,
1,19,,97.61325073242188,,,,,
1,21,,,169.3218994140625,0.4330483376979828,169.3218994140625,0.3559718430042267,169.3218994140625
1,21,110.12179565429688,,,,,,
2,29,,110.2476577758789,,,,,
2,32,,,123.0609130859375,0.3147338032722473,123.0609130859375,0.2719395160675049,123.0609130859375
2,32,116.9630126953125,,,,,,
3,39,,96.2121810913086,,,,,
3,43,,,169.5076904296875,0.4335235059261322,169.5076904296875,0.35629284381866455,169.5076904296875
3,43,96.06623077392578,,,,,,
4,49,,127.49384307861328,,,,,
4,54,,,323.626220703125,0.8276885151863098,323.626220703125,0.5854170322418213,323.626220703125
4,54,99.95401000976562,,,,,,
5,59,,96.7518310546875,,,,,
5,65,,,440.751708984375,1.1272422075271606,440.751708984375,0.7209177613258362,440.751708984375
5,65,87.7412109375,,,,,,
6,69,,111.20097351074219,,,,,
6,76,,,41.86785888671875,0.1070789247751236,41.86785888671875,0.10163731873035431,41.86785888671875
6,76,75.47425842285156,,,,,,
7,79,,91.18882751464844,,,,,
7,87,,,253.125244140625,0.6473791599273682,253.125244140625,0.48907172679901123,253.125244140625
7,87,92.98944854736328,,,,,,
8,89,,90.15589904785156,,,,,
8,98,,,370.50048828125,0.9475715756416321,370.50048828125,0.6429506540298462,370.50048828125
8,98,73.13959503173828,,,,,,
9,99,,60.548274993896484,,,,,
9,109,,46.88798522949219,,,,,
9,109,,,89.38217163085938,0.22859890758991241,89.38217163085938,0.2051503211259842,89.38217163085938
9,109,73.55830383300781,,,,,,
10,119,,60.414817810058594,,,,,
10,120,,,302.07568359375,0.7725721001625061,302.07568359375,0.5572962760925293,302.07568359375
10,120,60.79643249511719,,,,,,
11,129,,29.47984504699707,,,,,
11,131,,,437.96612548828125,1.1201180219650269,437.96612548828125,0.7179972529411316,437.96612548828125
11,131,49.274879455566406,,,,,,
12,139,,36.47018814086914,,,,,
12,142,,,477.3912353515625,1.220949411392212,477.3912353515625,0.7581301331520081,477.3912353515625
12,142,42.405540466308594,,,,,,
13,149,,38.760520935058594,,,,,
13,153,,,108.82879638671875,0.27833452820777893,108.82879638671875,0.24433156847953796,108.82879638671875
13,153,43.350101470947266,,,,,,
14,159,,62.527313232421875,,,,,
14,164,,,134.8134765625,0.3447915017604828,134.8134765625,0.2940914034843445,134.8134765625
14,164,46.88955307006836,,,,,,
15,169,,46.21072769165039,,,,,
15,175,,,129.34375,0.33080244064331055,129.34375,0.28385281562805176,129.34375
15,175,44.52802276611328,,,,,,
16,179,,30.264102935791016,,,,,
16,186,,,256.230224609375,0.6553202867507935,256.230224609375,0.493590384721756,256.230224609375
16,186,42.750125885009766,,,,,,
17,189,,55.266021728515625,,,,,
17,197,,,255.6212158203125,0.653762698173523,255.6212158203125,0.4927062392234802,255.6212158203125
17,197,44.21404266357422,,,,,,
18,199,,54.2552375793457,,,,,
18,208,,,270.38873291015625,0.6915313005447388,270.38873291015625,0.5138571858406067,270.38873291015625
18,208,31.968835830688477,,,,,,
19,209,,27.65144920349121,,,,,
19,219,,31.040252685546875,,,,,
19,219,,,209.06640625,0.5346966981887817,209.06640625,0.4219019114971161,209.06640625
19,219,34.223575592041016,,,,,,
20,229,,42.13227844238281,,,,,
20,230,,,263.4163818359375,0.6736992001533508,263.4163818359375,0.5039454102516174,263.4163818359375
20,230,34.90127944946289,,,,,,
21,239,,25.78600311279297,,,,,
21,241,,,208.7088623046875,0.5337822437286377,208.7088623046875,0.42133238911628723,208.7088623046875
21,241,36.22123718261719,,,,,,
22,249,,35.3583984375,,,,,
22,252,,,223.930908203125,0.572713315486908,223.930908203125,0.4452212452888489,223.930908203125
22,252,30.841228485107422,,,,,,
23,259,,42.640499114990234,,,,,
23,263,,,168.9671630859375,0.43214109539985657,168.9671630859375,0.3553585708141327,168.9671630859375
23,263,35.24403381347656,,,,,,
24,269,,26.340417861938477,,,,,
24,274,,,171.01544189453125,0.4373796582221985,171.01544189453125,0.35889333486557007,171.01544189453125
24,274,35.92507553100586,,,,,,
25,279,,25.721099853515625,,,,,
25,285,,,235.9246826171875,0.6033879518508911,235.9246826171875,0.46354055404663086,235.9246826171875
25,285,30.46343421936035,,,,,,
26,289,,21.552566528320312,,,,,
26,296,,,237.4945068359375,0.6074028015136719,237.4945068359375,0.46590641140937805,237.4945068359375
26,296,26.95062255859375,,,,,,
27,299,,38.62969970703125,,,,,
27,307,,,258.43634033203125,0.6609625220298767,258.43634033203125,0.4967845678329468,258.43634033203125
27,307,32.571834564208984,,,,,,
28,309,,32.38042068481445,,,,,
28,318,,,233.18170166015625,0.596372663974762,233.18170166015625,0.4593890905380249,233.18170166015625
28,318,28.446325302124023,,,,,,
29,319,,42.930049896240234,,,,,
29,329,,22.933364868164062,,,,,
29,329,,,246.09686279296875,0.6294037699699402,246.09686279296875,0.4787425398826599,246.09686279296875
29,329,30.63567543029785,,,,,,
30,339,,28.41998863220215,,,,,
30,340,,,198.727294921875,0.5082539319992065,198.727294921875,0.4052651524543762,198.727294921875
30,340,29.782533645629883,,,,,,
31,349,,37.904720306396484,,,,,
31,351,,,183.23583984375,0.46863386034965515,183.23583984375,0.3796706199645996,183.23583984375
31,351,27.685089111328125,,,,,,
32,359,,31.043550491333008,,,,,
32,362,,,205.4364013671875,0.5254127979278564,205.4364013671875,0.41610053181648254,205.4364013671875
32,362,26.90485954284668,,,,,,
33,369,,27.44161033630371,,,,,
33,373,,,208.1845703125,0.5324413776397705,208.1845703125,0.42049649357795715,208.1845703125
33,373,26.77525520324707,,,,,,
34,379,,16.329078674316406,,,,,
34,384,,,209.3526611328125,0.5354288220405579,209.3526611328125,0.42235758900642395,209.3526611328125
34,384,26.926416397094727,,,,,,
35,389,,26.671239852905273,,,,,
35,395,,,228.33526611328125,0.5839776396751404,228.33526611328125,0.4519990086555481,228.33526611328125
35,395,27.995738983154297,,,,,,
36,399,,29.85512351989746,,,,,
36,406,,,199.1759033203125,0.509401261806488,199.1759033203125,0.4059942960739136,199.1759033203125
36,406,27.872529983520508,,,,,,
37,409,,26.69099998474121,,,,,
37,417,,,200.93359375,0.513896644115448,200.93359375,0.4088447093963623,200.93359375
37,417,25.378082275390625,,,,,,
38,419,,24.29566192626953,,,,,
38,428,,,204.36865234375,0.5226819515228271,204.36865234375,0.41438594460487366,204.36865234375
38,428,28.323137283325195,,,,,,
39,429,,35.67255401611328,,,,,
39,439,,23.699073791503906,,,,,
39,439,,,215.08642578125,0.5500931739807129,215.08642578125,0.4314298629760742,215.08642578125
39,439,25.544017791748047,,,,,,
40,449,,20.385372161865234,,,,,
40,450,,,217.16534423828125,0.5554100871086121,217.16534423828125,0.43469351530075073,217.16534423828125
40,450,25.334882736206055,,,,,,
41,459,,32.44587707519531,,,,,
41,461,,,223.13037109375,0.5706658959388733,223.13037109375,0.44398295879364014,223.13037109375
41,461,26.046239852905273,,,,,,
42,469,,23.619800567626953,,,,,
42,472,,,218.85980224609375,0.5597437620162964,218.85980224609375,0.437343567609787,218.85980224609375
42,472,25.328874588012695,,,,,,
43,479,,22.96445655822754,,,,,
43,483,,,219.439697265625,0.5612268447875977,219.439697265625,0.4382484555244446,219.439697265625
43,483,26.781654357910156,,,,,,
44,489,,23.8306827545166,,,,,
44,494,,,210.0093994140625,0.5371084213256836,210.0093994140625,0.4234020411968231,210.0093994140625
44,494,24.956449508666992,,,,,,
45,499,,23.42987823486328,,,,,
45,505,,,206.990966796875,0.5293886661529541,206.990966796875,0.4185902178287506,206.990966796875
45,505,27.108989715576172,,,,,,
46,509,,25.72686767578125,,,,,
46,516,,,195.1611328125,0.49913331866264343,195.1611328125,0.39944514632225037,195.1611328125
46,516,24.273162841796875,,,,,,
47,519,,20.387300491333008,,,,,
47,527,,,190.9129638671875,0.4882684350013733,190.9129638671875,0.39245641231536865,190.9129638671875
47,527,25.03721809387207,,,,,,
48,529,,24.534780502319336,,,,,
48,538,,,187.5220947265625,0.4795961380004883,187.5220947265625,0.3868340849876404,187.5220947265625
48,538,25.085145950317383,,,,,,
49,539,,20.539567947387695,,,,,
49,549,,26.74571418762207,,,,,
49,549,,,192.033203125,0.49113351106643677,192.033203125,0.3943052589893341,192.033203125
49,549,26.218231201171875,,,,,,
