epoch,step,train_loss_epoch,train_loss_step,val_MAE,val_MAPE,val_RMSE,val_SMAPE,val_loss
0,0,,,73.64386749267578,0.12799939513206482,73.93680572509766,0.12023992836475372,15.820169448852539
0,0,102.78195190429688,,,,,,
1,1,,,75.67818450927734,0.13153338432312012,75.93461608886719,0.12336196005344391,16.44948387145996
1,1,102.9508056640625,,,,,,
2,2,,,78.65437316894531,0.13670358061790466,78.88256072998047,0.12790653109550476,17.094268798828125
2,2,92.29690551757812,,,,,,
3,3,,,81.29376220703125,0.14128881692886353,81.50377655029297,0.13191750645637512,17.671234130859375
3,3,93.35795593261719,,,,,,
4,4,,,83.38369750976562,0.14491963386535645,83.5805435180664,0.13508129119873047,18.170385360717773
4,4,90.8280258178711,,,,,,
5,5,,,85.09373474121094,0.14789040386676788,85.28038787841797,0.13766199350357056,18.60698699951172
5,5,88.853759765625,,,,,,
6,6,,,86.81791687011719,0.15088573098182678,86.99568939208984,0.14025655388832092,19.043689727783203
6,6,90.7153091430664,,,,,,
7,7,,,87.5220718383789,0.15210899710655212,87.69637298583984,0.1413140892982483,19.241901397705078
7,7,84.80110931396484,,,,,,
8,8,,,88.07926177978516,0.15307696163654327,88.25016021728516,0.1421501785516739,19.40961456298828
8,8,88.27257537841797,,,,,,
9,9,,,88.56280517578125,0.15391698479652405,88.73058319091797,0.14287519454956055,19.569400787353516
9,9,87.89417266845703,,,,,,
10,10,,,89.02983856201172,0.1547282636165619,89.19422912597656,0.14357498288154602,19.724384307861328
10,10,87.85990142822266,,,,,,
11,11,,,89.43794250488281,0.15543720126152039,89.59954071044922,0.14418600499629974,19.86502456665039
11,11,85.54136657714844,,,,,,
12,12,,,89.82151794433594,0.15610352158546448,89.98015594482422,0.14476002752780914,20.009113311767578
12,12,82.91291046142578,,,,,,
13,13,,,90.15023803710938,0.1566745787858963,90.30593872070312,0.1452517807483673,20.143320083618164
13,13,81.55992889404297,,,,,,
14,14,,,90.39122772216797,0.15709325671195984,90.54431915283203,0.14561223983764648,20.26263427734375
14,14,82.60459899902344,,,,,,
15,15,,,90.6702651977539,0.1575780212879181,90.82064819335938,0.14602936804294586,20.386493682861328
15,15,79.24617004394531,,,,,,
16,16,,,90.90829467773438,0.15799151360988617,91.05602264404297,0.1463850885629654,20.49922752380371
16,16,79.9034194946289,,,,,,
17,17,,,91.1396713256836,0.1583934724330902,91.28483581542969,0.14673076570034027,20.617321014404297
17,17,80.23920440673828,,,,,,
18,18,,,91.2479476928711,0.15858158469200134,91.39193725585938,0.1468924880027771,20.67517852783203
18,18,81.0567626953125,,,,,,
19,19,,,91.33430480957031,0.158731609582901,91.47714233398438,0.14702150225639343,20.731414794921875
19,19,80.74492645263672,,,,,,
20,20,,,91.4263687133789,0.15889155864715576,91.5680923461914,0.14715898036956787,20.789247512817383
20,20,78.41761016845703,,,,,,
21,21,,,91.49351501464844,0.1590082049369812,91.63423919677734,0.14725929498672485,20.84381103515625
21,21,74.50385284423828,,,,,,
22,22,,,91.53563690185547,0.159081369638443,91.67548370361328,0.14732223749160767,20.897377014160156
22,22,81.8359375,,,,,,
23,23,,,91.57627868652344,0.15915195643901825,91.71527862548828,0.14738298952579498,20.95124053955078
23,23,80.53160095214844,,,,,,
24,24,,,91.59303283691406,0.15918105840682983,91.73125457763672,0.147408127784729,21.002092361450195
24,24,79.57131958007812,,,,,,
25,25,,,91.59432983398438,0.1591833233833313,91.7318115234375,0.14741021394729614,21.050247192382812
25,25,78.92034149169922,,,,,,
26,26,,,91.58281707763672,0.15916332602500916,91.71961975097656,0.14739322662353516,21.09842872619629
26,26,76.36065673828125,,,,,,
27,27,,,91.58182525634766,0.15916161239147186,91.71794891357422,0.1473919004201889,21.150157928466797
27,27,80.69406127929688,,,,,,
28,28,,,91.57939147949219,0.159157395362854,91.7148666381836,0.14738842844963074,21.20198631286621
28,28,81.8864517211914,,,,,,
29,29,,,91.59026336669922,0.159176304936409,91.72541809082031,0.14740470051765442,21.23249053955078
29,29,78.38450622558594,,,,,,
30,30,,,91.60094451904297,0.15919487178325653,91.73577117919922,0.1474207043647766,21.263124465942383
30,30,80.26466369628906,,,,,,
31,31,,,91.61420440673828,0.1592179238796234,91.74869537353516,0.14744055271148682,21.294116973876953
31,31,80.37788391113281,,,,,,
32,32,,,91.61839294433594,0.1592252105474472,91.75259399414062,0.147446870803833,21.324216842651367
32,32,78.13749694824219,,,,,,
