epoch,step,train_loss_epoch,train_loss_step,val_MAE,val_MAPE,val_RMSE,val_SMAPE,val_loss
0,0,,,0.019542420282959938,672035.0,0.02147362194955349,1.719442367553711,0.009996012784540653
0,0,0.028025958687067032,,,,,,
1,1,,,0.009540420025587082,182194.78125,0.011330082081258297,1.7474098205566406,0.005129351280629635
1,1,0.020546969026327133,,,,,,
2,2,,,0.0079090790823102,185684.90625,0.010444464161992073,1.4523322582244873,0.005641327705234289
2,2,0.015927208587527275,,,,,,
3,3,,,0.008225646801292896,206638.84375,0.01070806197822094,1.4522581100463867,0.0063371919095516205
3,3,0.014668443240225315,,,,,,
4,4,,,0.007263304200023413,91055.296875,0.009881198406219482,1.6335159540176392,0.00651840353384614
4,4,0.014865309000015259,,,,,,
5,5,,,0.0072034746408462524,39390.06640625,0.010084209963679314,1.8667733669281006,0.006584473419934511
5,5,0.014153704978525639,,,,,,
6,6,,,0.007645987439900637,71475.390625,0.010339556261897087,1.7314306497573853,0.006591287441551685
6,6,0.013568676076829433,,,,,,
7,7,,,0.006893622688949108,17564.58203125,0.009951015934348106,1.9513866901397705,0.006412965711206198
7,7,0.013794269412755966,,,,,,
8,8,,,0.0070151533000171185,46644.02734375,0.00984981469810009,1.7772141695022583,0.006398968864232302
8,8,0.013791547156870365,,,,,,
9,9,,,0.007436896674335003,109672.3359375,0.009980427101254463,1.6148295402526855,0.006408533081412315
9,9,0.013711978681385517,,,,,,
10,10,,,0.007737625390291214,154582.78125,0.0102383466437459,1.524651288986206,0.00641626538708806
10,10,0.013900204561650753,,,,,,
11,11,,,0.007951990701258183,185141.421875,0.010486672632396221,1.4738383293151855,0.006423887796700001
11,11,0.014028476551175117,,,,,,
12,12,,,0.00799206830561161,188706.671875,0.010512965731322765,1.47164785861969,0.006412968039512634
12,12,0.01359033863991499,,,,,,
13,13,,,0.007826092652976513,167013.703125,0.010316590778529644,1.5051980018615723,0.006397032178938389
13,13,0.013478031381964684,,,,,,
14,14,,,0.00764877675101161,139965.3125,0.010118328966200352,1.5573650598526,0.006367268972098827
14,14,0.013849355280399323,,,,,,
15,15,,,0.007431398145854473,106920.578125,0.009944697842001915,1.6296056509017944,0.006295263301581144
15,15,0.013041546568274498,,,,,,
16,16,,,0.007230830378830433,76325.96875,0.009856177493929863,1.707427978515625,0.006207589991390705
16,16,0.014011762104928493,,,,,,
17,17,,,0.007099976763129234,56134.07421875,0.009839190170168877,1.7664520740509033,0.0061300210654735565
17,17,0.013994052074849606,,,,,,
18,18,,,0.0070404307916760445,46607.85546875,0.009846013970673084,1.7976986169815063,0.006052990909665823
18,18,0.013142121024429798,,,,,,
19,19,,,0.007064208388328552,49819.3671875,0.009851080365478992,1.7884114980697632,0.006027933210134506
19,19,0.014457418583333492,,,,,,
20,20,,,0.007097618188709021,54445.078125,0.009857810102403164,1.7749848365783691,0.005998203065246344
20,20,0.013543876819312572,,,,,,
21,21,,,0.0071500432677567005,61859.27734375,0.009869094006717205,1.753782033920288,0.0059666759334504604
21,21,0.013746370561420918,,,,,,
22,22,,,0.007214915007352829,71123.546875,0.009886730462312698,1.7283265590667725,0.005940358620136976
22,22,0.013505108654499054,,,,,,
23,23,,,0.007298978045582771,83250.796875,0.00991720613092184,1.696460247039795,0.005927052814513445
23,23,0.013479555957019329,,,,,,
24,24,,,0.007388098165392876,96135.1875,0.009960168972611427,1.6645995378494263,0.005923451855778694
24,24,0.013368530198931694,,,,,,
25,25,,,0.007483985275030136,110045.5078125,0.01001839991658926,1.6322779655456543,0.005931371822953224
25,25,0.013030002824962139,,,,,,
26,26,,,0.007558373734354973,120770.4140625,0.010073667392134666,1.6087942123413086,0.005944096948951483
26,26,0.013356223702430725,,,,,,
27,27,,,0.007620988879352808,129716.0625,0.010126620531082153,1.5902001857757568,0.005967732518911362
27,27,0.013339494355022907,,,,,,
28,28,,,0.007645981386303902,133069.015625,0.010151076130568981,1.5837912559509277,0.0059852609410882
28,28,0.013240726664662361,,,,,,
29,29,,,0.00763804093003273,131556.78125,0.010147270746529102,1.587472915649414,0.005995604209601879
29,29,0.013625613413751125,,,,,,
30,30,,,0.007608532905578613,126992.4296875,0.010124599561095238,1.5974198579788208,0.005997140891849995
30,30,0.012970451265573502,,,,,,
31,31,,,0.007559139281511307,119444.734375,0.010089114308357239,1.614151120185852,0.005996551364660263
31,31,0.013464024290442467,,,,,,
32,32,,,0.007515189237892628,112726.421875,0.010060908272862434,1.6295360326766968,0.005998347885906696
32,32,0.013391378335654736,,,,,,
33,33,,,0.007468613795936108,105634.609375,0.010033957660198212,1.6462680101394653,0.005995233543217182
33,33,0.013185749761760235,,,,,,
34,34,,,0.007418900728225708,98087.765625,0.010008872486650944,1.6646355390548706,0.00599231431260705
34,34,0.013700101524591446,,,,,,
35,35,,,0.007361778989434242,89459.7578125,0.009984711185097694,1.6863312721252441,0.005986856296658516
35,35,0.0135316988453269,,,,,,
36,36,,,0.007306709885597229,81129.5078125,0.009966404177248478,1.7082231044769287,0.005984471179544926
36,36,0.013585913926362991,,,,,,
37,37,,,0.007250238209962845,72603.1953125,0.00995276402682066,1.731544017791748,0.00598587840795517
37,37,0.013554684817790985,,,,,,
38,38,,,0.007185473572462797,62822.8359375,0.0099434033036232,1.759647250175476,0.0059852395206689835
38,38,0.013447015546262264,,,,,,
