epoch,step,train_loss_epoch,train_loss_step,val_MAE,val_MAPE,val_RMSE,val_SMAPE,val_loss
0,9,,94.65750122070312,,,,,
0,10,,,48.0712890625,0.08259671926498413,48.0712890625,0.0861547663807869,48.0712890625
0,10,83.87704467773438,,,,,,
1,19,,53.0927734375,,,,,
1,21,,,121.401123046875,0.2085929960012436,121.401123046875,0.23288173973560333,121.401123046875
1,21,49.0716667175293,,,,,,
2,29,,30.54317283630371,,,,,
2,32,,,114.75787353515625,0.19717848300933838,114.75787353515625,0.21874429285526276,114.75787353515625
2,32,38.994895935058594,,,,,,
3,39,,43.93340301513672,,,,,
3,43,,,74.91375732421875,0.1287177950143814,74.91375732421875,0.1375717669725418,74.91375732421875
3,43,36.8772087097168,,,,,,
4,49,,39.115570068359375,,,,,
4,54,,,114.1121826171875,0.19606904685497284,114.1121826171875,0.21737976372241974,114.1121826171875
4,54,38.740325927734375,,,,,,
5,59,,42.57445526123047,,,,,
5,65,,,102.29205322265625,0.17575953900814056,102.29205322265625,0.19269338250160217,102.29205322265625
5,65,31.72895622253418,,,,,,
6,69,,38.67579650878906,,,,,
6,76,,,104.14962768554688,0.17895124852657318,104.14962768554688,0.19653648138046265,104.14962768554688
6,76,31.3702449798584,,,,,,
7,79,,29.868181228637695,,,,,
7,87,,,106.73947143554688,0.18340115249156952,106.73947143554688,0.20191706717014313,106.73947143554688
7,87,30.114765167236328,,,,,,
8,89,,35.092227935791016,,,,,
8,98,,,112.9649658203125,0.1940978765487671,112.9649658203125,0.21495947241783142,112.9649658203125
8,98,28.350666046142578,,,,,,
9,99,,19.057260513305664,,,,,
9,109,,27.433551788330078,,,,,
9,109,,,98.9544677734375,0.17002485692501068,98.9544677734375,0.1858220398426056,98.9544677734375
9,109,26.731494903564453,,,,,,
10,119,,31.227527618408203,,,,,
10,120,,,60.76531982421875,0.10440776497125626,60.76531982421875,0.11015847325325012,60.76531982421875
10,120,24.637815475463867,,,,,,
11,129,,20.911096572875977,,,,,
11,131,,,32.1895751953125,0.055308546870946884,32.1895751953125,0.05688156560063362,32.1895751953125
11,131,23.227388381958008,,,,,,
12,139,,29.78229331970215,,,,,
12,142,,,65.677490234375,0.11284792423248291,65.677490234375,0.11959600448608398,65.677490234375
12,142,23.381677627563477,,,,,,
13,149,,27.177005767822266,,,,,
13,153,,,20.98126220703125,0.036050278693437576,20.98126220703125,0.03671201691031456,20.98126220703125
13,153,23.185422897338867,,,,,,
14,159,,19.711225509643555,,,,,
14,164,,,47.93121337890625,0.0823560357093811,47.93121337890625,0.0858929306268692,47.93121337890625
14,164,19.439300537109375,,,,,,
15,169,,17.779945373535156,,,,,
15,175,,,44.26837158203125,0.07606249302625656,44.26837158203125,0.0790696069598198,44.26837158203125
15,175,19.363109588623047,,,,,,
16,179,,14.556188583374023,,,,,
16,186,,,54.18695068359375,0.09310472756624222,54.18695068359375,0.09765059500932693,54.18695068359375
16,186,19.59306526184082,,,,,,
17,189,,31.189834594726562,,,,,
17,197,,,65.853759765625,0.11315079033374786,65.853759765625,0.11993622779846191,65.853759765625
17,197,18.367877960205078,,,,,,
18,199,,15.518497467041016,,,,,
18,208,,,40.30133056640625,0.06924626976251602,40.30133056640625,0.07172977924346924,40.30133056640625
18,208,17.46455192565918,,,,,,
19,209,,16.733978271484375,,,,,
19,219,,16.353818893432617,,,,,
19,219,,,36.52294921875,0.06275420635938644,36.52294921875,0.06478703767061234,36.52294921875
19,219,18.054800033569336,,,,,,
20,229,,17.9552059173584,,,,,
20,230,,,28.75665283203125,0.049410056322813034,28.75665283203125,0.05066164955496788,28.75665283203125
20,230,17.909589767456055,,,,,,
21,239,,12.092212677001953,,,,,
21,241,,,62.05096435546875,0.1066167801618576,62.05096435546875,0.11262039840221405,62.05096435546875
21,241,18.607421875,,,,,,
22,249,,17.443639755249023,,,,,
