epoch,step,train_loss_epoch,train_loss_step,val_MAE,val_MAPE,val_RMSE,val_SMAPE,val_loss
0,9,,39.850975036621094,,,,,
0,10,,,102.3941650390625,0.17995458841323853,102.3941650390625,0.1977473646402359,102.3941650390625
0,10,57.577781677246094,,,,,,
1,19,,31.476146697998047,,,,,
1,21,,,82.05612182617188,0.14421111345291138,82.05612182617188,0.15541759133338928,82.05612182617188
1,21,37.56260681152344,,,,,,
2,29,,27.175556182861328,,,,,
2,32,,,110.6396484375,0.19444577395915985,110.6396484375,0.2153862565755844,110.6396484375
2,32,31.992595672607422,,,,,,
3,39,,38.505435943603516,,,,,
3,43,,,125.423095703125,0.2204272300004959,125.423095703125,0.24773050844669342,125.423095703125
3,43,30.813581466674805,,,,,,
4,49,,31.450443267822266,,,,,
4,54,,,108.0582275390625,0.18990901112556458,108.0582275390625,0.20983366668224335,108.0582275390625
4,54,29.587696075439453,,,,,,
5,59,,24.037506103515625,,,,,
5,65,,,94.0404052734375,0.16527311503887177,94.0404052734375,0.1801609992980957,94.0404052734375
5,65,27.244081497192383,,,,,,
6,69,,16.307636260986328,,,,,
6,76,,,120.1959228515625,0.21124063432216644,120.1959228515625,0.23618675768375397,120.1959228515625
6,76,22.45948028564453,,,,,,
7,79,,24.366491317749023,,,,,
7,87,,,103.76089477539062,0.1823565810918808,103.76089477539062,0.2006516456604004,103.76089477539062
7,87,25.01197624206543,,,,,,
8,89,,16.98802947998047,,,,,
8,98,,,101.9100341796875,0.17910374701023102,101.9100341796875,0.1967204362154007,101.9100341796875
8,98,21.5380859375,,,,,,
9,99,,15.119773864746094,,,,,
9,109,,13.068330764770508,,,,,
9,109,,,57.36993408203125,0.10082589834928513,57.36993408203125,0.10617867112159729,57.36993408203125
9,109,23.975221633911133,,,,,,
10,119,,33.45556640625,,,,,
10,120,,,124.40945434570312,0.21864579617977142,124.40945434570312,0.2454826533794403,124.40945434570312
10,120,23.259775161743164,,,,,,
11,129,,18.89192771911621,,,,,
11,131,,,63.303253173828125,0.111253522336483,63.303253173828125,0.11780672520399094,63.303253173828125
11,131,22.63348960876465,,,,,,
12,139,,29.422954559326172,,,,,
12,142,,,41.15606689453125,0.0723305195569992,41.15606689453125,0.07504452019929886,41.15606689453125
12,142,20.162290573120117,,,,,,
13,149,,20.25301742553711,,,,,
13,153,,,48.20074462890625,0.08471132814884186,48.20074462890625,0.08845801651477814,48.20074462890625
13,153,18.696500778198242,,,,,,
14,159,,12.543046951293945,,,,,
14,164,,,13.2764892578125,0.023333022370934486,13.2764892578125,0.02360844984650612,13.2764892578125
14,164,17.531784057617188,,,,,,
15,169,,16.470460891723633,,,,,
15,175,,,86.6719970703125,0.15232336521148682,86.6719970703125,0.16488097608089447,86.6719970703125
15,175,19.003440856933594,,,,,,
16,179,,19.758819580078125,,,,,
16,186,,,12.43035888671875,0.021845974028110504,12.43035888671875,0.022087233141064644,12.43035888671875
16,186,19.69188690185547,,,,,,
17,189,,32.26588439941406,,,,,
17,197,,,73.65371704101562,0.12944413721561432,73.65371704101562,0.1384017914533615,73.65371704101562
17,197,21.39122772216797,,,,,,
18,199,,20.65972328186035,,,,,
18,208,,,14.1566162109375,0.0248798169195652,14.1566162109375,0.025193218141794205,14.1566162109375
18,208,19.47212791442871,,,,,,
19,209,,24.754545211791992,,,,,
19,219,,15.098407745361328,,,,,
19,219,,,18.55462646484375,0.03260918706655502,18.55462646484375,0.03314967826008797,18.55462646484375
19,219,17.933496475219727,,,,,,
20,229,,14.046321868896484,,,,,
20,230,,,25.56689453125,0.04493303224444389,25.56689453125,0.04596571996808052,25.56689453125
20,230,18.256834030151367,,,,,,
21,239,,11.54336166381836,,,,,
21,241,,,26.755859375,0.04702259972691536,26.755859375,0.04815478250384331,26.755859375
21,241,17.437532424926758,,,,,,
22,249,,15.654766082763672,,,,,
22,252,,,20.59063720703125,0.03618741035461426,20.59063720703125,0.03685424104332924,20.59063720703125
22,252,16.5228214263916,,,,,,
23,259,,10.687810897827148,,,,,
23,263,,,106.61041259765625,0.18736451864242554,106.61041259765625,0.20673158764839172,106.61041259765625
23,263,16.401569366455078,,,,,,
24,269,,13.119977951049805,,,,,
24,274,,,90.135009765625,0.1584095060825348,90.135009765625,0.17203554511070251,90.135009765625
24,274,15.876568794250488,,,,,,
25,279,,10.922119140625,,,,,
25,285,,,14.92108154296875,0.02622334100306034,14.92108154296875,0.026571743190288544,14.92108154296875
25,285,16.496753692626953,,,,,,
26,289,,9.089881896972656,,,,,
26,296,,,6.38494873046875,0.011221351101994514,6.38494873046875,0.011284666135907173,6.38494873046875
26,296,15.473987579345703,,,,,,
27,299,,10.727287292480469,,,,,
27,307,,,20.9676513671875,0.03685000166296959,20.9676513671875,0.0375417098402977,20.9676513671875
27,307,15.838434219360352,,,,,,
28,309,,13.379718780517578,,,,,
28,318,,,20.69146728515625,0.03636461868882179,20.69146728515625,0.03703805431723595,20.69146728515625
28,318,14.91247272491455,,,,,,
29,319,,6.272470474243164,,,,,
29,329,,11.149650573730469,,,,,
29,329,,,17.5950927734375,0.03092283383011818,17.5950927734375,0.03140845522284508,17.5950927734375
29,329,15.09387493133545,,,,,,
30,339,,24.799896240234375,,,,,
30,340,,,31.360595703125,0.05511528253555298,31.360595703125,0.05667717009782791,31.360595703125
30,340,14.927204132080078,,,,,,
31,349,,31.355445861816406,,,,,
31,351,,,35.79180908203125,0.06290300190448761,35.79180908203125,0.06494563817977905,35.79180908203125
31,351,13.663095474243164,,,,,,
32,359,,17.289926528930664,,,,,
32,362,,,21.72662353515625,0.038183871656656265,21.72662353515625,0.03892706334590912,21.72662353515625
32,362,13.956075668334961,,,,,,
33,369,,8.201911926269531,,,,,
33,373,,,16.87359619140625,0.02965482696890831,16.87359619140625,0.030101146548986435,16.87359619140625
33,373,13.159688949584961,,,,,,
34,379,,16.682937622070312,,,,,
34,384,,,11.4503173828125,0.02012358047068119,11.4503173828125,0.020328117534518242,11.4503173828125
34,384,13.086664199829102,,,,,,
35,389,,10.429931640625,,,,,
35,395,,,20.03948974609375,0.03521878644824028,20.03948974609375,0.03585008531808853,20.03948974609375
35,395,13.13961410522461,,,,,,
36,399,,8.904788970947266,,,,,
36,406,,,25.416259765625,0.0446682944893837,25.416259765625,0.04568871483206749,25.416259765625
36,406,12.706981658935547,,,,,,
37,409,,13.840490341186523,,,,,
37,417,,,17.9981689453125,0.0316312275826931,17.9981689453125,0.03213953599333763,17.9981689453125
37,417,12.835959434509277,,,,,,
38,419,,6.953474044799805,,,,,
38,428,,,19.8387451171875,0.034865982830524445,19.8387451171875,0.03548458591103554,19.8387451171875
38,428,11.946664810180664,,,,,,
39,429,,13.969675064086914,,,,,
39,439,,7.880767822265625,,,,,
39,439,,,23.604736328125,0.04148459807038307,23.604736328125,0.04236331209540367,23.604736328125
39,439,12.001453399658203,,,,,,
40,449,,12.937179565429688,,,,,
40,450,,,22.7691650390625,0.04001610726118088,22.7691650390625,0.04083309695124626,22.7691650390625
40,450,12.19789981842041,,,,,,
41,459,,8.4544677734375,,,,,
41,461,,,21.3328857421875,0.03749189153313637,21.3328857421875,0.038208138197660446,21.3328857421875
41,461,11.76318073272705,,,,,,
42,469,,24.831235885620117,,,,,
42,472,,,25.153564453125,0.044206615537405014,25.153564453125,0.04520581290125847,25.153564453125
42,472,11.528694152832031,,,,,,
43,479,,14.882537841796875,,,,,
43,483,,,28.93157958984375,0.05084636062383652,28.93157958984375,0.05217276141047478,28.93157958984375
43,483,11.799861907958984,,,,,,
44,489,,10.425926208496094,,,,,
44,494,,,23.64373779296875,0.04155314341187477,23.64373779296875,0.04243479296565056,23.64373779296875
44,494,11.483718872070312,,,,,,
45,499,,14.280338287353516,,,,,
45,505,,,25.0654296875,0.044051721692085266,25.0654296875,0.04504385218024254,25.0654296875
45,505,10.661263465881348,,,,,,
46,509,,14.615894317626953,,,,,
46,516,,,24.9324951171875,0.043818093836307526,24.9324951171875,0.04479961097240448,24.9324951171875
46,516,11.33067798614502,,,,,,
47,519,,4.39436149597168,,,,,
47,527,,,25.668701171875,0.04511195421218872,25.668701171875,0.046152979135513306,25.668701171875
47,527,10.92162799835205,,,,,,
48,529,,6.558710098266602,,,,,
48,538,,,29.240478515625,0.051389243453741074,29.240478515625,0.05274449288845062,29.240478515625
48,538,12.097622871398926,,,,,,
49,539,,12.827266693115234,,,,,
49,549,,13.659589767456055,,,,,
49,549,,,25.51275634765625,0.04483788460493088,25.51275634765625,0.04586615413427353,25.51275634765625
49,549,10.67557144165039,,,,,,
