trial_index,test_size,window_size,hidden_size,lstm_layers,num_attention_heads,dropout,batch_size,lr,epochs,grad_clip,mae,mape,mse,rmse,r2,sd,runtime_s,started_at,epochs_ran
0,4,18,32,4,2,0.10059196772053838,64,0.0004586961872968645,2000,2.456181675195694,192.68148926905315,11.858551605870844,45196.54366180312,209.71392860671173,-12.13014358453131,1.59219895048868,622.559759,2026-03-27T02:55:29,197.66666666666666
1,4,14,128,2,2,0.19784808335825801,64,6.66161099615679e-05,2000,1.920870991423726,183.90161201851421,11.336723297884184,44425.16755257178,208.53846046777423,-12.685951595144209,1.2805059111787074,1251.100819,2026-03-27T03:05:52,370.3333333333333
2,4,20,128,1,4,0.17226647762581707,64,0.0007277470491252825,2000,2.0755908749997616,266.41838791790616,16.084300124030698,97968.37387151453,308.07729009551775,-27.066830086995196,2.775624409304175,712.878175,2026-03-27T03:26:43,231.0
3,4,14,32,1,4,0.12857466228306294,128,5.5231215347964104e-05,2000,1.4300696547143161,238.1841138362593,14.560410147629144,85388.28498040837,289.2701311486193,-26.158169974421792,1.8388646958873949,2092.435844,2026-03-27T03:38:36,1084.6666666666667
4,4,29,32,4,4,0.23143806299194694,64,1.4030961062239198e-05,2000,0.5142857502214611,279.7858417116037,17.206967358738343,140792.33972602515,371.6345351609951,-42.649004523175854,2.070413391435403,4464.559483,2026-03-27T04:13:29,1425.3333333333333
5,4,32,32,4,4,0.34884762754663823,32,7.750376471431878e-05,2000,2.5682061091065407,187.90558175034153,11.590273931396121,54932.19925501603,231.10073361549982,-17.340769361903188,2.0580561574539455,3041.889401,2026-03-27T05:27:53,534.6666666666666
6,4,22,32,2,4,0.4083120980300009,128,8.77071409754189e-05,2000,1.4523383993655443,1049.2006314346336,64.35309460868014,1631429.3656480287,1270.7874684646213,-560.8046699679848,5.599299905216473,482.636352,2026-03-27T06:18:35,235.66666666666666
7,4,10,32,4,4,0.24111523469910026,32,0.0009045466387897404,2000,1.6741768475621939,184.72976387906624,11.406401317787976,50605.12449901453,207.01848181380345,-13.482621300454888,4.751443181449414,1166.115443,2026-03-27T06:26:38,191.33333333333334
8,4,23,32,4,4,0.4260412700474262,64,0.00016106238631281397,2000,0.7355366316623986,401.03272449216723,24.34718427739143,237385.15094842706,462.056912391685,-64.07195093992662,8.088915374488684,1082.768146,2026-03-27T06:46:04,348.3333333333333
9,4,8,64,4,4,0.4421876477077603,32,3.863455807443129e-05,2000,2.894962238613516,265.69589186326726,16.411876582187844,102763.56358305212,309.3044717878378,-31.32392594113195,5.319519553409909,2300.786675,2026-03-27T07:04:07,383.0
10,4,22,64,3,4,0.3774542449042201,32,0.0003365537346342912,2000,2.1041892557404935,182.9491828384323,11.351917668849175,54843.023682355684,221.5859915330923,-16.144860333465058,4.382728820589609,1597.958101,2026-03-27T07:42:27,269.0
11,4,8,64,2,2,0.19075333084911109,128,0.0004446666853315877,2000,1.0874014785513282,232.31497328365694,14.30787464374282,77726.09230366618,263.90628384258406,-18.775959505142602,4.78886640106852,428.605943,2026-03-27T08:09:06,205.33333333333334
12,4,22,64,1,2,0.5705830393359065,128,0.0001226949015965532,2000,2.6231816289946437,315.36049630041384,19.33353980859501,139856.03902006688,371.9377038164534,-52.164111824301465,1.989760616904183,983.396023,2026-03-27T08:16:14,482.3333333333333
13,4,11,64,3,2,0.10514070177450777,32,0.0001940258523865046,2000,1.8547711004503071,212.87135872491953,13.125880832946473,63304.01070635305,243.19018548935506,-17.387033113016336,3.1709730977443886,1471.330099,2026-03-27T08:32:38,244.0
14,4,22,64,1,2,0.5593245619907975,64,0.0002995273554222995,2000,2.883736274205148,266.157044662124,16.297107452996215,97526.18867757499,310.87520717870154,-34.36018735024181,1.6753499821909188,831.084779,2026-03-27T08:57:09,269.3333333333333
15,4,31,128,4,4,0.4860190599225461,64,0.0009873981414907599,2000,1.929246466141194,201.7695956462661,12.174185969109567,71358.96168934996,239.98210204274392,-12.725291997984888,5.7866289042443855,736.182726,2026-03-27T09:11:00,224.33333333333334
