trial_index,test_size,window_size,hidden_size,lstm_layers,num_attention_heads,dropout,batch_size,lr,epochs,grad_clip,mae,mape,mse,rmse,r2,sd,runtime_s,started_at,epochs_ran
0,12,19,64,4,2,0.205454683303833,128,0.0007171323006400274,2000,2.336722195148468,235.99478587998726,18.12299768276402,85367.76965417938,289.27712361027426,-14.002704355999283,2.622046991666527,229.506943,2026-03-25T08:49:58,118.33333333333333
1,12,32,128,4,4,0.22355587212368846,64,0.0002628757217659356,2000,1.0169475311413407,328.2504993679192,27.144015435929145,164789.28118365866,375.56926640960063,-35.41796015002797,12.28082518463,358.691346,2026-03-25T08:53:47,124.66666666666667
2,12,26,128,1,2,0.1418389611877501,128,0.0003852055568924697,2000,1.2237192150205374,168.6733946469765,13.168557338739495,46640.74488516509,213.56838763106393,-8.692810273094054,1.3128713865060415,356.671952,2026-03-25T08:59:46,154.66666666666666
3,12,31,32,1,2,0.4380539841018617,64,0.0007891694932664565,2000,1.2038530730642378,260.9875767125218,21.248499172111256,115576.79824572308,318.1777873181167,-24.08831628440925,8.285433649894195,537.327136,2026-03-25T09:05:43,204.33333333333334
4,12,28,32,4,4,0.5257479859516024,32,0.0003141668101282685,2000,0.6831602188758552,240.9903575445394,19.25477095729876,91749.77235967871,295.15597203616676,-18.049309687411764,3.481229830208739,761.168751,2026-03-25T09:14:40,146.66666666666666
5,12,15,64,1,2,0.514942461065948,128,0.0006806737736449678,2000,2.0465667797252536,185.50182223247688,14.49583224710731,60876.783552035784,236.8806176960169,-6.991501287685767,3.0250404986389268,337.683662,2026-03-25T09:27:21,200.0
6,12,8,128,1,4,0.2489248424768448,32,0.0009026764091325536,2000,1.8778963964432478,220.1200559014895,17.984706669993773,78238.51780365234,266.1601210610204,-26.115360851479192,6.722576366350074,628.966167,2026-03-25T09:32:59,118.0
7,12,28,32,2,2,0.26866997955366967,32,1.9612175214106046e-05,2000,0.646680420730263,475.1248791460743,38.750056321836446,404696.10675303935,542.5682038053541,-38.111362664875486,26.653042763501816,2033.031633,2026-03-25T09:43:28,407.0
8,12,29,64,1,4,0.5382364065386355,64,0.0005846858051489189,2000,1.9169217855669558,357.5227948162108,29.254826033535767,215545.34778221473,436.21051758002767,-43.5477581883612,12.465043891628842,328.24056,2026-03-25T10:17:21,123.66666666666667
9,12,16,32,3,2,0.417766226362437,128,0.00021743138736520317,2000,1.1477065570652485,265.98406142889854,21.27717514909336,118153.76531415705,342.0065427355162,-28.486820092108648,2.6409866085127764,307.382884,2026-03-25T10:22:49,174.66666666666666
10,12,30,32,2,2,0.39322824906557796,128,6.431874444864779e-05,2000,0.773005731869489,680.2679607077403,56.18711675035066,699729.3395762583,763.0429625553055,-202.81603196138988,27.931773842426352,664.67241,2026-03-25T10:27:57,282.3333333333333
11,12,24,32,1,4,0.44266331046819685,32,0.00029155490335410785,2000,1.6639900342561305,204.7703887637581,16.268270945972905,71334.39954737596,262.7441404269219,-20.392328447992004,3.47980505838568,800.066286,2026-03-25T10:39:01,157.33333333333334
