trial_index,test_size,p,d,q,P,D,Q,m,mae,mape,mse,rmse,r2,sd,runtime_s,started_at
27,8,4,2,4,0,1,2,52,28051068934352.33,2393205025217.7656,2.3623546497815457e+27,28061567135106.98,-5.1113663388938905e+23,3384503003849.5703,352.904413,2026-01-10T00:55:58
28,8,3,0,2,1,0,2,52,2077950668660230.2,175843496526535.4,9.484316725610465e+30,2096004911925276.0,-2.028922592548131e+27,190199071476358.75,143.841428,2026-01-10T01:01:52
29,8,2,1,1,1,0,1,52,144.41937630423345,11.421768879771795,28169.668653407367,161.001396557779,-3.0439968348940396,3.037269651972762,2.474188,2026-01-10T01:04:16
30,8,0,0,4,2,1,2,52,9166.983965816877,662.0438483675522,246392175.60138842,10291.203652705846,-29449.75009384657,761.7656850432862,257.418523,2026-01-10T01:04:19
31,8,0,0,4,2,0,2,52,441.852384064561,35.44610816223719,308579.9043120997,511.4218939784664,-48.538321652245145,14.038064659702096,205.265297,2026-01-10T01:08:37
32,8,2,1,1,1,0,1,52,144.41937630423345,11.421768879771795,28169.668653407367,161.001396557779,-3.0439968348940396,3.037269651972762,2.459998,2026-01-10T01:12:03
33,8,2,1,1,1,0,1,52,144.41937630423345,11.421768879771795,28169.668653407367,161.001396557779,-3.0439968348940396,3.037269651972762,2.454383,2026-01-10T01:12:06
34,8,0,0,0,2,1,2,52,12469.755457059617,906.2483240839465,452101867.0149803,13471.709195280891,-53652.51398763335,1105.1274820035271,156.8418,2026-01-10T01:12:09
35,8,2,1,1,1,0,1,52,144.41937630423345,11.421768879771795,28169.668653407367,161.001396557779,-3.0439968348940396,3.037269651972762,2.464092,2026-01-10T01:14:46
36,8,0,0,4,0,1,2,52,27609.358733967525,1954.892992493514,2621852257.009776,29791.014468898586,-309011.55784498295,2733.524136086357,207.25624,2026-01-10T01:14:49
37,8,2,1,1,1,0,1,52,144.41937630423345,11.421768879771795,28169.668653407367,161.001396557779,-3.0439968348940396,3.037269651972762,2.459431,2026-01-10T01:18:17
