trial_index,window_size,batch_size,d_model,n_head,num_layers,epoch_number,lr,mae,mape,mse,rmse,r2,runtime_s,started_at
72,24,64,1024,4,10,800,0.01,1344.8977510059256,83.9002038561106,1832341.2251514075,1353.639990969315,-76.67032690768555,22.078192,2025-11-20T20:08:54
73,12,16,1024,4,1,800,0.01,220.40567218949025,14.320640332163645,73802.04360523206,271.665315425492,-2.128363197089549,3.6432,2025-11-20T20:09:17
74,12,32,256,16,10,577,2.8088576682321402e-05,195.20037348313917,12.765138337350457,56128.95012393625,236.91549152374196,-1.3792260116567934,8.517354,2025-11-20T20:09:22
75,12,32,256,16,10,575,2.8075586558140097e-05,188.72617100918083,12.395623641154208,55047.778013403295,234.62262894572487,-1.333396670420623,8.154018,2025-11-20T20:09:32
76,12,32,256,16,10,577,2.927199723800649e-05,207.2092134082694,13.505152745086562,60894.966338669095,246.76905466178107,-1.5812506304147118,8.475245,2025-11-20T20:09:41
77,12,64,256,4,10,800,0.01,691.667872262436,43.58882501828502,501995.6618117232,708.5165219045517,-20.278878968590973,12.657716,2025-11-20T20:09:51
78,12,32,256,16,10,570,2.7919560608815515e-05,184.96520502610792,12.13070663223233,52598.294403370535,229.34318041609725,-1.2295665594485023,7.955606,2025-11-20T20:10:05
79,12,32,256,16,10,570,2.8240847178386522e-05,181.21870437506627,11.909363907501588,51674.09758697503,227.3193735407852,-1.190391176680727,8.513804,2025-11-20T20:10:14
80,12,32,256,16,10,565,2.9045851017604287e-05,178.42941807949333,11.716611526653246,49630.85361885839,222.77983216363725,-1.103780983787936,8.563988,2025-11-20T20:10:24
81,12,32,256,16,10,556,2.8793025419276564e-05,270.3383129362641,17.322771260755495,87796.20607538603,296.30424579372135,-2.721555752568024,8.147718,2025-11-20T20:10:34
