trial_index,test_size,window_size,d_model,n_head,num_layers,dropout,batch_size,lr,epochs,optimizer,weight_decay,mae,mape,mse,rmse,r2,sd,runtime_s,started_at,epochs_ran
0,12,5,32,4,3,0.5804182648658752,64,7.201405821400934e-05,2000,adam,0.0009013151296953805,216.45015547017147,14.497012427822895,68865.60730142855,262.1015565762089,-1.2127714818250865,2.1060231075766676,76.628703,2026-01-31T23:55:48,386.0
1,12,3,256,8,4,0.5421908782795072,64,0.0005623542937235631,2000,adam,1.756761165545158e-06,203.61096789973624,13.07129529209478,78955.00199606163,277.9666558188269,-1.4761840345796395,4.906322959042967,122.522642,2026-01-31T23:57:04,319.0
2,12,1,64,8,4,0.31507761552929875,64,2.256483158891391e-05,2000,adam,0.00011551787675751498,390.56039599956284,25.67096741220763,208175.11934703708,427.91401985467,-5.555316465413694,10.951392967212259,130.584553,2026-01-31T23:59:07,543.6666666666666
3,12,2,32,4,3,0.45329503230750556,64,0.0002050353815395432,2000,adam,0.00010850590127653575,241.98137779263413,16.32198398875255,91459.77532183069,299.5050944026357,-2.133509176615326,5.618429572896713,84.792843,2026-02-01T00:01:18,291.3333333333333
4,12,1,256,2,2,0.21696210745722055,64,0.00010942630154803545,2000,adam,0.00012721806778934777,272.09134796128416,17.28084992663811,102976.15729937165,317.55073934900685,-2.2792666172037856,3.291391028414542,80.142622,2026-02-01T00:02:42,400.6666666666667
5,12,1,128,4,1,0.23529017977416514,64,1.19742425253339e-05,2000,adam,3.187100001909833e-05,264.02791858976803,17.443006517598615,109146.85479470174,329.7135346808994,-2.2818236873595343,1.6376784508668987,173.341094,2026-02-01T00:04:02,1356.6666666666667
6,12,4,128,4,4,0.30344994496554134,64,1.824299802646951e-05,2000,adam,0.0009123284123817516,279.39738212327507,18.51903740982794,104781.64324086835,312.0823498280868,-1.7802286631187734,5.146090239625826,209.047533,2026-02-01T00:06:56,662.3333333333334
7,12,5,64,8,2,0.05185029935091734,128,0.00020127566129961763,2000,adam,7.1534309484862765e-06,224.5348776002792,14.928821187390449,72384.68511804171,267.7013305626188,-1.403067487482457,3.649179497572113,27.632834,2026-02-01T00:10:25,273.0
8,12,4,32,8,4,0.5564699755981565,128,2.411639037737708e-05,2000,adam,1.8776899220991357e-05,379.3687124967972,25.363704693517278,214781.58665384466,441.153292749316,-7.0727589299084395,11.301855782762434,105.75431,2026-02-01T00:10:53,645.0
9,12,2,128,2,2,0.15064065288752318,64,0.0007594598490658376,2000,adam,8.444950822704724e-06,238.16849308488773,15.454662737506721,76045.52255176393,275.528772516697,-1.3504414848986201,1.6545786976675918,58.272015,2026-02-01T00:12:38,288.6666666666667
10,12,3,32,4,1,0.3552686987444758,64,3.1567791542943235e-05,2000,adam,0.0006594190800844428,470.8576615407155,31.668635436325825,315920.25392304704,526.678142012678,-10.965129881858367,14.586040705663363,69.790554,2026-02-01T00:13:37,501.6666666666667
11,12,2,128,2,4,0.2362154435366392,64,3.407015680881949e-05,2000,adam,1.2536978063512599e-05,229.06120580954249,15.054642351706454,70673.14173998497,263.8818600710754,-0.992054214998556,0.2230294298124652,141.405973,2026-02-01T00:14:46,415.6666666666667
12,12,5,64,2,1,0.23794942852109668,64,4.0771952972506164e-05,2000,adam,0.0001452987649715853,233.13478757659595,15.733960578188883,81347.15637190064,272.86684893626585,-1.775828999284231,6.06624198888018,88.575927,2026-02-01T00:17:08,623.3333333333334
13,12,2,32,8,4,0.5348000211641192,64,5.1189460730001745e-05,2000,adam,1.0317283278120551e-05,233.9566273244794,15.465442136856295,82795.65442040208,285.0006391220788,-1.420715068456861,2.048272311171649,215.754642,2026-02-01T00:18:36,653.3333333333334
