trial_index,test_size,window_size,d_model,n_head,num_layers,dropout,batch_size,lr,epochs,optimizer,weight_decay,mae,mape,mse,rmse,r2,sd,runtime_s,started_at,epochs_ran
0,4,4,128,4,3,0.44979522228240965,128,0.00017556571968449088,2000,adam,5.859266429389402e-05,227.064324501617,12.349453004044241,96108.26534910807,288.65548521030445,-3.31821784701191,5.655229390977244,78.438155,2026-02-01T02:55:50,390.3333333333333
1,4,5,64,4,3,0.4498030928894877,128,3.823179945058018e-05,2000,adam,0.0002572591384607888,317.0806738752138,17.750819263254876,266846.91320934845,425.24093997915355,-12.131116248366197,14.900352205363422,41.710502,2026-02-01T02:57:08,230.0
2,4,1,64,4,2,0.34699681866914034,64,1.1919618071220129e-05,2000,adam,0.00019497372176253971,258.6156814793456,14.261518925987005,118910.20842161418,314.91596419996387,-3.5771115050049773,6.4817388430326135,82.906409,2026-02-01T02:57:50,385.0
3,4,2,128,2,3,0.5235423266887664,64,0.0002724026468743774,2000,adam,0.0006179413741648344,351.97797645026077,19.662122708005167,178258.73716161223,372.78058102096537,-6.301899188041806,10.643064269553669,61.094815,2026-02-01T02:59:13,232.33333333333334
4,4,2,128,8,2,0.004703841358423233,64,2.788278548025813e-05,2000,adam,0.00010959342518041295,207.0142779789886,11.034913714864489,81136.85078169411,273.60187183544423,-5.45586044210799,2.612572555967008,174.051842,2026-02-01T03:00:14,670.3333333333334
5,4,3,64,8,1,0.4707911096513271,128,3.180868465604761e-05,2000,adam,6.860080388986433e-06,257.7368090697209,14.292513148354802,193977.71393187545,383.8055373675606,-8.550058464081767,8.409159883196518,33.605066,2026-02-01T03:03:08,340.0
6,4,3,256,4,2,0.12464765533804893,128,0.0006361695968287631,2000,adam,0.00019065208423230405,245.81146595354824,14.389985024416637,110647.15144281521,307.61476962196315,-6.712591065639373,6.450287881828807,33.478591,2026-02-01T03:03:42,245.0
7,4,2,32,2,2,0.0063555451110005375,64,0.00031319685817085704,2000,adam,0.00020707120595414466,214.86273268827634,11.4986392784164,92201.82728092252,276.4833192158224,-2.2624794190199196,4.897120444805307,77.337459,2026-02-01T03:04:15,297.3333333333333
8,4,4,256,8,2,0.4083210714161396,64,0.00025958820630683587,2000,adam,6.966541176348749e-05,181.30516636340656,9.41578018881197,75948.14491733369,264.5022801424987,-2.783073086098154,2.670273016653105,78.476579,2026-02-01T03:05:33,395.3333333333333
9,4,1,256,2,1,0.1068077014759183,128,1.670345760756748e-05,2000,adam,0.000508879609604094,266.5498033498168,14.392631371622116,111091.11707355779,323.9124456184931,-5.2823955077916365,1.3719867396381058,47.219986,2026-02-01T03:06:51,578.3333333333334
10,4,3,256,2,3,0.3726184520870447,128,9.886033315094154e-05,2000,adam,0.00016349234204347023,193.30037395255988,10.593825462269841,80239.22878763109,264.74419519164206,-2.7664220036068663,4.193307630769423,110.681395,2026-02-01T03:07:38,656.3333333333334
11,4,4,256,8,4,0.18289865143597125,64,0.000620960399910533,2000,adam,0.00013756226461170915,173.31497830590794,9.489438970731099,82935.52786654032,252.6873957449487,-2.330686234702513,4.773139510342506,81.324215,2026-02-01T03:09:29,234.0
12,4,2,256,2,3,0.2129487382248044,64,2.0360306855889194e-05,2000,adam,3.7045239665117428e-06,234.88603951296673,12.683332297348493,112644.55125186291,294.70824281805903,-3.7480240899435118,8.462204826341955,65.506459,2026-02-01T03:10:50,233.0
13,4,5,128,4,2,0.21696330830454827,128,2.7144416132522602e-05,2000,adam,0.0008517670901482939,238.49104393324748,12.448059603413375,126348.62519126025,315.28941326131286,-2.4593384850610183,5.457389905907459,101.96955,2026-02-01T03:11:56,738.0
14,4,4,32,4,4,0.33686677627265454,128,0.0002483559199471883,2000,adam,5.652836359698642e-06,158.04166948805675,8.688231386810958,49604.83537752725,207.301623065899,-1.2120261198764255,3.0329609537398694,50.607131,2026-02-01T03:13:38,239.66666666666666
15,4,3,64,8,4,0.3707647019997239,128,0.00014283270831531657,2000,adam,0.00032290313456717965,284.66673845818974,15.84903734731603,126725.59209019196,324.00402798021287,-4.477337846817283,7.831215756523401,60.523043,2026-02-01T03:14:28,292.0
16,4,4,256,8,3,0.2808734232915236,64,0.00034985524049498655,2000,adam,7.181330670493533e-05,243.59383777689496,13.320833043809314,99542.03310917593,297.7165578790269,-4.221682100506393,7.025459687782664,153.957434,2026-02-01T03:15:30,515.0
17,4,4,32,4,4,0.306434907037442,128,0.0004084241189748515,2000,adam,2.0686064556688488e-06,187.19229712926037,9.905029794999216,63800.89473033862,220.35735983582904,-0.5675152252123296,3.801252634003031,76.649888,2026-02-01T03:18:05,432.3333333333333
18,4,4,256,8,1,0.4660740058865763,64,0.00023434129998870776,2000,adam,5.11046612534947e-05,248.77910609005858,13.890617641442104,120601.33668262522,346.4043279989908,-10.235605017624845,2.8605996027318104,91.981187,2026-02-01T03:19:22,622.6666666666666
19,4,4,32,4,4,0.350363730987119,128,0.00019139969787751085,2000,adam,3.9344639773434645e-06,187.4798953211532,10.656209213926633,64662.330122157444,219.27386590794518,-1.6989203285074268,6.119823367555099,75.574098,2026-02-01T03:20:56,353.0
20,4,4,32,4,4,0.29668012163625573,128,0.0005171688585645335,2000,adam,1.0027660008308298e-05,181.91935728497094,9.440269410256041,73800.0295472509,235.38048872828753,-0.7261165632916065,4.02010964042871,53.194588,2026-02-01T03:22:12,245.66666666666666
21,4,4,256,8,4,0.1168610237593893,64,0.0008655601459579744,2000,adam,0.00013379655545732932,168.63737334287114,9.488086011745699,64522.79749556675,238.94995221186528,-2.726218894161977,3.7733184590624838,109.601787,2026-02-01T03:23:07,279.3333333333333
22,4,4,256,8,2,0.3235904095420079,64,9.128723909060508e-05,2000,adam,7.763256570856366e-05,240.99624542844526,13.00918599086337,85095.37293693573,286.3982902073585,-4.476437154011395,2.633419114811706,94.712715,2026-02-01T03:24:58,425.0
23,4,4,256,8,2,0.4907079382925246,64,0.0004913742416679713,2000,adam,6.215547558106675e-05,164.92987198737498,8.615960403014341,67471.9086390746,244.5410558711709,-1.9863641160370387,0.8986986651248983,80.65176,2026-02-01T03:26:33,381.3333333333333
