trial_index,test_size,p,d,q,P,D,Q,m,mae,mape,mse,rmse,r2,sd,runtime_s,started_at
0,8,0,2,2,1,1,2,52,441.5159963084011,19.200711808912896,378783.4625968483,563.8845920814648,-18.220479750704097,5.538481261119832,159.735905,2026-01-09T21:40:51
1,8,3,0,4,0,0,0,52,264.5400464782449,12.746659477334402,94018.45678660746,300.9539835466556,-5.48902981016646,5.822398113650772,0.569152,2026-01-09T21:43:31
2,8,4,0,3,1,1,2,52,5.482131681884151e+32,2.9032786749903935e+31,5.841261050246929e+65,5.9719528582606086e+32,-5.0761205609453375e+61,2.50996892092972e+31,229.391693,2026-01-09T21:43:31
3,8,0,1,2,0,1,1,52,304.8575142547107,14.603062079574585,114821.46518952282,325.7091664352228,-7.712128038441488,6.339892865594369,44.961531,2026-01-09T21:47:21
4,8,3,0,0,2,1,1,52,488.40718545381475,23.18045955222256,327023.7990305111,525.9980945599415,-24.409768304139416,11.27932704356049,214.303041,2026-01-09T21:48:06
5,8,3,2,3,0,1,2,52,2.5015972634913238e+61,1.4460350398693378e+60,2.90324635239949e+123,3.220542933972705e+61,-2.5999606915891414e+119,1.9623053687120257e+60,90.471848,2026-01-09T21:51:40
6,8,1,2,4,0,0,2,52,2095.593801770794,76.3919074426642,11102976.734716611,2261.088888232858,-289.9015299775656,73.33909957391494,112.886005,2026-01-09T21:53:11
7,8,2,0,4,2,0,1,52,271.0813632456424,13.112382169898416,91283.63964883103,295.3025110590185,-5.8274951920663165,5.858269859628631,210.311185,2026-01-09T21:55:03
8,8,4,2,2,2,0,2,52,3.2907825331945254e+81,1.8560777479654772e+80,4.734109232775486e+163,4.756392029322506e+81,-4.212208850759181e+159,2.0708445452395627e+80,107.106659,2026-01-09T21:58:34
9,8,2,1,3,0,1,2,52,6215814863602.966,282629415016.378,1.1590906486463959e+26,6215814907056.523,-8.991194012085921e+21,399698351813.82074,249.24147,2026-01-09T22:00:21
10,8,4,2,2,0,1,1,52,436.06499510320737,19.947831326638582,243558.67740705097,485.281792488558,-13.835716956507222,4.907112655024713,207.612303,2026-01-09T22:04:30
