trial_index,window_size,batch_size,hidden_size,num_layers,epoch_number,lr,mae,mape,mse,rmse,r2,runtime_s,started_at
0,110,32,126,1,117,0.01109167703172553,833.6327417873284,18.908137479540233,1098362.994204359,1048.028145711917,-0.5055877534384896,7.009081,2025-11-10T15:03:26
1,42,64,208,3,135,0.00019148738048580338,987.5591081882334,28.980036985619055,1228629.590210121,1108.43565000866,-0.6841514820630754,21.151945,2025-11-10T15:03:33
