trial_index,window_size,batch_size,d_model,n_head,num_layers,epoch_number,lr,mae,mape,mse,rmse,r2,runtime_s,started_at
0,48,32,512,32,1,690,5.735306135982027e-05,752.7737754120602,40.17395421673045,622800.8978780532,789.1773551477851,-3.8323601677888703,22.654419,2025-11-20T00:57:37
1,24,16,256,32,5,792,0.00013798829264455789,405.35855331628267,21.632241482466483,214909.11015526773,463.5829053742898,-0.6674963493912818,138.288147,2025-11-20T00:58:00
2,48,32,256,8,4,363,2.3233906356379817e-05,215.08371941998212,11.864089548932343,64426.158940598754,253.82308590945536,0.5001124672605339,26.817028,2025-11-20T01:00:18
