trial_index,test_size,window_size,hidden_size,lstm_layers,num_attention_heads,dropout,batch_size,lr,epochs,grad_clip,mae,mape,mse,rmse,r2,runtime_s,started_at,epochs_ran
0,24,33,128,1,8,0.42622238397598267,16,0.00014032649199309684,50,1.0,971.3177008877559,51.914922110881975,1047816.6335367765,1023.6291484403795,-10.882305024375066,50.322917,2025-11-24T03:08:35,51
1,12,25,64,3,8,0.2266164980828762,32,0.004546697793202664,50,1.0,1443.678261812849,119.28019959913381,2972733.437238297,1724.1616621530293,-382.41775550725794,30.509689,2025-11-24T03:09:25,51
2,12,39,256,1,4,0.0813746303319931,32,0.00036404208572116776,50,1.0,456.64257516046365,36.756898597200625,285500.1370664694,534.3221285577357,-35.82328875499015,43.92603,2025-11-24T03:09:56,51
3,24,12,64,4,2,0.4573397897183895,16,2.382908671314747e-05,50,1.0,2694.5642763105893,152.31477865780641,13136506.879571235,3624.431938879696,-147.96879539981873,2.4195,2025-11-24T03:10:40,3
4,24,34,128,4,2,0.29374427208676934,64,0.0010198064255420372,50,1.0,1755.25783085076,98.14011147462743,4697116.927321242,2167.2833057358334,-52.26559464626732,0.150124,2025-11-24T03:10:42,1
