trial_index,test_size,window_size,hidden_size,num_layers,batch_size,lr,epochs,mae,mape,mse,rmse,r2,sd,runtime_s,started_at,epochs_ran
0,12,26,256,2,32,0.0004070598247351321,2000,289.9032501337365,21.12476663762756,117385.26473869097,328.69658649067406,-3.7976831372956426,7.210287284922157,11.730192,2026-01-02T10:54:33,105.0
1,12,34,32,2,64,3.494673656536085e-05,2000,574.504317075517,40.9601014060437,445129.1743268697,612.9698024329122,-17.67535260283074,18.982658085374783,6.974527,2026-01-02T10:54:45,270.3333333333333
2,12,46,128,1,32,0.0001274568275419539,2000,380.3281761613014,27.822083691552493,195429.55700529713,430.4832444675815,-7.096000601099264,6.872569419852881,5.697887,2026-01-02T10:54:52,164.0
3,12,32,128,4,128,0.00010282398663311142,2000,573.7062145967111,41.43964271887366,414081.32322541234,629.2483891343113,-16.135166538330225,11.687637312001824,3.771708,2026-01-02T10:54:58,128.66666666666666
4,12,31,64,4,64,0.00014641002039284288,2000,668.9745081833729,47.92612294804591,523312.182882574,707.468527449456,-20.937554449472486,11.738867102934147,4.489765,2026-01-02T10:55:02,123.66666666666667
5,12,47,256,2,64,9.211669213623206e-05,2000,398.88072770743673,29.023256720695382,188293.21926529615,429.74993144526957,-6.772138872763904,5.030034615460654,16.290642,2026-01-02T10:55:06,206.66666666666666
6,12,42,256,4,64,0.00024276859250573212,2000,743.0178092358901,53.28887395426009,612844.318776142,758.6651755135575,-24.83038555681364,13.867835581301385,17.90791,2026-01-02T10:55:22,126.33333333333333
7,12,44,256,2,32,1.0201548181906646e-05,2000,379.8597374066755,27.66537447809381,167503.64507397418,407.3754878331603,-5.814769525129975,3.3842852560200942,59.766063,2026-01-02T10:55:40,455.3333333333333
8,12,47,64,2,128,6.036125201249727e-05,2000,602.0966332978975,43.031580928424155,460683.92397415236,645.1350235072031,-18.631533255672363,16.793937700547566,2.639466,2026-01-02T10:56:40,170.66666666666666
9,12,32,32,3,64,0.00024392421088232014,2000,552.6669032034324,39.67154726463182,396039.2087771261,585.2971158972985,-15.579357060075617,16.40699907314685,4.12816,2026-01-02T10:56:43,127.66666666666667
