trial_index,test_size,window_size,hidden_size,num_layers,batch_size,lr,epochs,mae,mape,mse,rmse,r2,sd,runtime_s,started_at,epochs_ran
34,4,52,32,4,32,0.001,2000,168.10457038070814,10.015415629135932,44891.40189517936,183.7702853276916,-6.935768683080745,5.947173143277003,8.197691,2026-01-19T21:31:05,118.33333333333333
35,4,52,64,1,32,0.001,2000,221.47252933295582,13.554287575513323,56321.93495567594,235.4290077925609,-21.85996546035884,2.5206014258395246,6.374655,2026-01-19T21:31:14,144.66666666666666
36,4,52,32,4,128,1e-05,2000,273.8360313409904,17.01819668164963,98653.09074406908,313.8670845799456,-33.5702591385043,1.416300304694203,8.803639,2026-01-19T21:31:21,342.6666666666667
37,4,26,64,4,64,0.001,2000,181.58165001980478,11.066552511343891,37201.36439812007,192.7460806749314,-12.814638923557856,1.3103059202542047,10.539854,2026-01-19T21:31:30,280.3333333333333
38,4,52,1024,1,128,0.001,2000,198.95566868296132,12.086908607759876,50412.568979611446,219.625854378644,-12.801402727462118,2.432158672262258,11.036075,2026-01-19T21:31:42,113.0
39,4,52,128,1,128,1e-05,2000,164.0079457617139,10.025133572562643,39949.11411044414,196.64451689419624,-12.975084239654754,2.5515263173856613,3.770682,2026-01-19T21:31:53,196.66666666666666
40,4,33,256,4,32,4.325751100082747e-05,2000,58.057417316766816,3.4953225487111514,5918.004779530743,69.86283259618176,-0.1779519396177188,1.4694521431130336,46.502465,2026-01-19T21:31:58,189.66666666666666
41,4,33,256,4,32,4.143658005993689e-05,2000,56.8767981720491,3.405695156808219,6605.015810600405,71.895668479353,-0.22309643897287587,1.4425056809672068,43.754156,2026-01-19T21:32:45,194.66666666666666
42,4,26,1024,4,128,5.5581931989729886e-05,2000,79.65141038138292,4.770444423720147,9631.43391940822,93.95448900177242,-1.3228693027173148,1.0362794329116864,46.463481,2026-01-19T21:33:30,182.66666666666666
43,4,26,1024,3,128,4.012178185228328e-05,2000,98.58343756237251,5.916305214056735,13921.654448883151,115.1097546242009,-2.70577928173727,0.7308027323959176,39.499374,2026-01-19T21:34:17,203.66666666666666
44,4,39,512,1,64,2.5829130368917782e-05,2000,105.92059036731494,6.338171635582555,21337.042836031516,124.76478772795224,-2.673709141796923,3.715756433598777,6.088991,2026-01-19T21:34:57,108.66666666666667
45,4,52,128,1,32,1e-05,2000,150.12193480054341,9.156205012353281,31451.262946917817,171.86805050094213,-9.185116932386613,2.422517531771,6.319981,2026-01-19T21:35:05,137.33333333333334
46,4,33,256,4,32,3.871473740195062e-05,2000,57.994725940068655,3.4830088755180846,6626.614298625576,73.63858922830103,-0.322639701766688,1.3270835935664511,48.509415,2026-01-19T21:35:12,199.0
47,4,26,1024,1,32,0.001,2000,194.32506839545582,11.870734005924284,45980.09663241241,212.5288289602548,-13.216534598282164,1.561683836973902,13.218696,2026-01-19T21:36:01,105.0
48,4,32,256,4,32,3.868355464685112e-05,2000,60.85344989840198,3.674757839139256,6094.667375919466,72.50035172764194,-0.33398121468743575,1.2679158338934626,47.092146,2026-01-19T21:36:15,198.66666666666666
49,4,37,1024,1,64,1.1693607000185724e-05,2000,131.16904683996486,7.812908197409993,29021.25875776196,153.1081945562514,-6.210110674539405,3.8377607343231377,10.318935,2026-01-19T21:37:03,111.66666666666667
50,4,33,256,4,32,4.289630368565913e-05,2000,58.54115567530431,3.5218133585123064,5805.748251511283,68.75140343652531,-0.1310990842409466,1.4530513270819738,48.980002,2026-01-19T21:37:15,193.33333333333334
51,4,34,256,4,32,4.265504304142837e-05,2000,59.247238554000944,3.5758981797725418,5723.960746207823,69.69124486595133,-0.19748852797107994,1.3891440411487044,49.010067,2026-01-19T21:38:04,183.66666666666666
52,4,33,256,4,32,4.1863636975199686e-05,2000,58.128647245407194,3.4864342156021935,6862.180158276701,74.497462197223,-0.3421035135577126,1.3720287243616054,47.742936,2026-01-19T21:38:54,192.33333333333334
53,4,26,32,1,32,1e-05,2000,499.82586431173814,30.99547876678154,309264.137134068,555.9992719237126,-110.88471823984985,0.7213657287363442,8.535689,2026-01-19T21:39:43,184.0
54,4,33,256,4,32,4.165217231758981e-05,2000,58.85464008394886,3.533660320381872,6904.157600050993,75.27687772359882,-0.3900757239446029,1.2980040546024094,47.974813,2026-01-19T21:39:52,192.33333333333334
55,4,33,256,4,32,4.151322212795471e-05,2000,57.003171463064724,3.412954651972562,6625.134428306049,71.98189420926069,-0.22565891995403042,1.438159965308429,49.385101,2026-01-19T21:40:41,194.66666666666666
56,4,33,256,4,32,4.1583933019076826e-05,2000,56.920346756033474,3.407817913913066,6646.659587632787,72.1297697232555,-0.23123068755477427,1.4497649113833684,49.630051,2026-01-19T21:41:31,194.66666666666666
57,4,33,256,4,32,4.181483146640101e-05,2000,58.041611112594694,3.4811507100101498,6848.794709717672,74.39704316102224,-0.33772618949706096,1.375373561988687,48.33228,2026-01-19T21:42:22,192.33333333333334
58,4,52,1024,4,128,0.001,2000,204.59021528673188,12.383429757187992,48204.931689766796,213.42632081354213,-11.602674734046241,2.4267253457095124,224.881285,2026-01-19T21:43:11,507.0
59,4,33,256,4,32,4.158223752365203e-05,2000,56.932858963064724,3.4085693137201414,6645.656712415021,72.12178775773934,-0.230915288318296,1.448661196862466,50.037556,2026-01-19T21:46:56,194.66666666666666
60,4,33,256,4,32,4.131124658090043e-05,2000,56.46558992418869,3.3824602755656,6604.821476727429,72.16105174658065,-0.2370458181037862,1.465992141764313,51.870438,2026-01-19T21:47:47,194.33333333333334
61,4,33,256,4,32,4.1609861735320844e-05,2000,57.1067786407991,3.41885712015115,6648.362356365708,72.10065122210216,-0.22956734703395099,1.4372872213094068,50.566514,2026-01-19T21:48:40,194.66666666666666
62,4,33,256,4,32,4.124809317259332e-05,2000,57.24934659327306,3.428996277591884,6567.79519025945,71.81641825538337,-0.2224709141109332,1.4054308664686663,48.663266,2026-01-19T21:49:31,196.0
63,4,52,128,1,32,6.549973274477857e-05,2000,224.2735750686329,13.63495904492202,71747.4307307025,265.4778272345679,-22.503981853567765,2.0752163880808157,7.080882,2026-01-19T21:50:21,147.66666666666666
64,4,33,256,4,32,4.130602220416393e-05,2000,57.83596332613636,3.471520786528433,6758.530999878054,74.14223808215185,-0.3365339712249786,1.3552468584331043,48.241789,2026-01-19T21:50:29,192.33333333333334
65,4,33,256,4,32,4.134528702310125e-05,2000,56.49069571845953,3.3838294287916892,6611.6955116023155,72.19116793886604,-0.23795063319736734,1.465510934454518,49.622662,2026-01-19T21:51:18,194.33333333333334
66,4,52,512,1,32,0.001,2000,223.32295251003916,13.536502895275534,56567.732359903144,233.90812994561261,-17.291312833772214,2.0009252584768045,21.966014,2026-01-19T21:52:08,175.33333333333334
67,4,33,256,4,32,4.106632312679487e-05,2000,56.891782302908474,3.408708579148795,6509.443176668904,71.601496585272,-0.2166852343542974,1.4236125590031958,50.104778,2026-01-19T21:52:31,196.0
68,4,33,256,4,32,4.091670529288495e-05,2000,58.72829731051136,3.5300611110833455,6698.918681475502,74.3913375184312,-0.3648481715286969,1.2727745816484322,49.674043,2026-01-19T21:53:21,192.66666666666666
69,4,33,256,4,32,4.105022771908913e-05,2000,57.014147618663685,3.4173939591655382,6532.824678771077,71.97322512228189,-0.2342754552419687,1.4118589752996489,48.840246,2026-01-19T21:54:12,195.33333333333334
70,4,33,256,4,32,4.083487242353276e-05,2000,56.62308097236578,3.3977890640010138,6515.349286647721,72.3955347233247,-0.2605899531889587,1.4299337028601657,50.395621,2026-01-19T21:55:01,195.33333333333334
71,4,33,256,4,32,4.068464745271648e-05,2000,56.57910514228765,3.3926090310386585,6395.446066474752,71.16585686146881,-0.20481873609520151,1.4311772805777447,49.13726,2026-01-19T21:55:53,196.0
72,4,26,512,3,32,1e-05,2000,123.17581904570035,7.371784643052109,20515.151927060262,135.18818274402898,-4.415669524856129,2.2683896022048913,22.585865,2026-01-19T21:56:43,112.0
