trial_index,test_size,window_size,hidden_size,lstm_layers,num_attention_heads,dropout,batch_size,lr,epochs,grad_clip,mae,mape,mse,rmse,r2,sd,runtime_s,started_at,epochs_ran
0,12,49,256,4,2,0.22637823820114136,128,0.0007359096666678943,2000,1.2014334201812744,1889.2650996686436,133.12213662850522,4862805.462436526,2004.032223787912,-209.9001186625442,66.42007892778172,1208.851375,2025-12-20T03:48:37,133.66666666666666
1,12,33,64,2,4,0.5537170147523284,64,6.0551919771986076e-05,2000,2.7147467406466603,1419.261989306041,99.06877917371848,3258255.7016299716,1595.5505940177052,-140.3764735018409,56.739701958261385,1041.238212,2025-12-20T04:08:46,220.0
2,12,28,128,3,2,0.43012282429262993,32,0.00012423087058477137,2000,1.800959661602974,265.96073636701226,18.361752268959023,102852.7143230528,315.9006432455107,-3.0735244452627395,4.634847757233909,1493.825702,2025-12-20T04:26:07,247.0
3,12,40,32,1,4,0.1038826041854918,128,1.1322362108984185e-05,2000,0.8142561647109687,1072.3864616069031,73.95673128740444,1875502.0566231878,1365.8536315838628,-73.14759219206634,8.430909383805501,1122.510528,2025-12-20T04:51:01,328.3333333333333
4,12,43,128,2,4,0.16363934557884932,64,0.0002324410007852662,2000,2.173764786683023,1184.2344659302935,83.56439729509844,2566783.2394695147,1241.578831214845,-110.40291933028173,69.6984212156246,689.166877,2025-12-20T05:09:43,131.33333333333334
5,12,31,32,4,2,0.3664521727710962,64,1.9125040359128024e-05,2000,0.6414997433312237,1326.0417491344606,91.84561700385864,3119819.1362462924,1702.2618514648154,-127.67025279724096,38.35437267427673,2057.826607,2025-12-20T05:21:12,465.3333333333333
6,12,36,256,1,4,0.4928539813496172,32,0.00039310828438142746,2000,1.5303100920282304,599.0724867719495,41.41249054933663,673819.6606688035,697.9413510558597,-28.10002124817285,30.057622669630977,1381.634444,2025-12-20T05:55:30,169.0
7,12,51,64,3,2,0.2911398614756763,128,3.5826466139201314e-05,2000,2.4980281684547663,2129.7570907590202,148.10246516657648,6047804.038439716,2387.714334510005,-254.16201960210586,47.22420353797935,975.75234,2025-12-20T06:18:32,210.66666666666666
8,12,49,128,1,2,0.5914866806939244,128,0.000242381636713946,2000,2.2272043274715543,1485.3253846499072,104.02919204727955,3630393.15899425,1623.0112247981085,-157.11582117282904,67.44020919705162,1203.783873,2025-12-20T06:34:48,201.33333333333334
9,12,37,32,3,4,0.2628196574747562,32,2.9360331324892923e-05,2000,0.7125659422017634,541.5962773735056,37.477760466560774,534318.3450592768,634.0421241644343,-21.859384933802477,24.91048224841264,2951.632851,2025-12-20T06:54:51,516.3333333333334
10,12,30,256,2,2,0.13531915741041303,64,0.00045153396293813304,2000,1.6154902982525527,389.9158913518909,26.988211695416506,281074.85331823153,443.560588949959,-11.013328234252386,21.0781427190499,1217.775541,2025-12-20T07:44:03,169.0
11,12,46,64,4,4,0.4650848581455648,64,4.9707076400138e-05,2000,2.600830264389515,1400.117135865442,98.01266452210218,3425164.5119271255,1572.2571014848552,-147.6551744713987,63.5555648998876,1544.674502,2025-12-20T08:04:21,335.6666666666667
12,12,41,256,3,4,0.4037555068731308,128,0.0007652261454097486,2000,1.40250811772421,1736.0010960853951,121.37499476746713,3671284.524543376,1888.5222723579082,-147.99437717174882,23.52384729440166,986.685544,2025-12-20T08:30:05,124.66666666666667
13,12,26,64,1,2,0.2005624169483781,32,9.269723373402291e-05,2000,2.9360413243994117,234.56427910508944,15.877468303716855,93779.35439683737,303.7175349290964,-2.6906373379621873,2.159839200755558,1452.976756,2025-12-20T08:46:32,289.3333333333333
14,12,36,128,4,4,0.32305803513154385,32,0.00014293583240777613,2000,2.0484234411269426,475.6738978752055,32.58639982285559,473721.98410081846,569.7216684995898,-19.3300506471936,26.05045477484789,1267.993469,2025-12-20T09:10:45,189.0
15,12,47,32,2,2,0.527349713165313,64,1.5735579502125907e-05,2000,1.081935083027929,1941.0621509034945,134.86103351192727,5683189.928539373,2380.0439795923476,-223.22640566823077,5.831833297100406,1202.08583,2025-12-20T09:31:53,305.3333333333333
16,12,29,128,2,2,0.2623426988123867,32,0.00015977479286122714,2000,2.100792189704785,330.8484914342394,22.911326127127097,170069.6654550271,388.94720752384666,-6.001633012372056,10.38585885047012,1119.793023,2025-12-20T09:51:56,186.33333333333334
17,12,30,128,3,4,0.3356126007652598,32,0.00013407112329803596,2000,1.6641669084667856,224.06139720516933,15.024814919489737,83459.17749592857,288.820918049794,-2.3009577821119196,0.6444092274231791,866.327055,2025-12-20T10:10:36,139.33333333333334
18,12,29,64,3,4,0.32585567408352006,32,9.884668068524589e-05,2000,1.9027829848860043,478.29329787148964,32.77849923436251,507032.79603583383,563.2260211466097,-20.78272601047826,29.40414118391221,1273.183697,2025-12-20T10:25:03,233.66666666666666
19,12,30,128,3,2,0.3385331018316091,32,0.00020223674148596855,2000,1.437968301618627,397.7880174104391,27.314340283003947,298244.780287984,456.53331510223114,-11.740572276249038,20.985129257153712,1037.711708,2025-12-20T10:46:17,167.0
20,12,29,256,3,4,0.3747030927076388,32,0.0001237781637612792,2000,1.9062353437449617,541.2024644025147,37.46086359783828,652156.5647634045,614.2968529336621,-27.124366452223047,36.71155298753111,1168.475015,2025-12-20T11:03:35,144.0
21,12,32,128,2,4,0.3596329227866599,32,0.00011196635706665396,2000,1.521111192533357,286.61403389611485,19.93078847056825,144310.10051631732,356.87005805524603,-5.0145235722021155,10.662414113897645,993.403169,2025-12-20T11:23:04,163.66666666666666
22,12,26,64,2,2,0.3478302843050547,32,0.00010884733847669628,2000,2.236562263844564,247.9972915260348,16.665046666909607,100065.68832964158,316.328852455456,-2.980151202385176,1.28341588247764,1206.068864,2025-12-20T11:39:39,233.66666666666666
23,12,30,128,3,4,0.3831086823994604,32,0.00015142990909511686,2000,1.6469152976278882,250.2477770079988,16.70284859247061,107459.55885718949,323.24999017554853,-3.3319348502170723,3.096405416032788,795.946738,2025-12-20T11:59:46,128.0
24,12,27,128,2,4,0.33945922046722027,32,0.00016826163286433324,2000,1.6528415990547336,193.8139238261834,12.93333206088851,60875.184759682954,244.00175391277443,-1.3231386944518266,1.7282903400163232,1620.618817,2025-12-20T12:13:02,278.3333333333333
25,12,26,128,2,4,0.34621412429269605,32,0.0001580885978969327,2000,1.753723292300719,205.02417861612435,13.683204754878787,68542.62521941033,257.65013906770054,-1.5998961044752036,2.105630344833216,1176.98266,2025-12-20T12:40:04,198.66666666666666
