trial_index,test_size,window_size,hidden_size,num_layers,batch_size,lr,epochs,mae,mape,mse,rmse,r2,sd,runtime_s,started_at,epochs_ran
0,12,34,512,4,32,0.00022608165943121007,2000,132.55473689548185,9.044288218476003,28381.21756393353,158.3071324134578,-0.3277504645196225,3.2089372889706076,30.525971,2025-12-13T18:28:34,112.0
1,12,48,256,3,128,0.00010024787395732826,2000,193.20715312239398,13.647075531232437,48479.615334291906,215.77272889102142,-1.950284935701437,3.4331795541447647,32.076517,2025-12-13T18:29:05,356.0
2,12,50,1024,3,128,5.450450427195034e-05,2000,185.9938725505624,13.114272176402787,44942.55345174211,208.00158348681964,-1.6859619787956974,3.147973639446857,74.556632,2025-12-13T18:29:37,266.6666666666667
3,12,35,32,4,128,0.0005242138415021459,2000,303.9119072324418,21.41288134530413,107982.43251625332,321.80565657068763,-6.378529264995002,4.6371299057792745,7.209246,2025-12-13T18:30:51,288.0
4,12,38,64,1,128,1.3684547364416347e-05,2000,242.7734650284593,17.002836431660032,92985.41973671674,303.1409785192218,-5.845269894036266,2.6644276516160175,5.028974,2025-12-13T18:30:59,315.6666666666667
5,12,30,512,3,64,6.670469455022432e-05,2000,166.66978222168436,11.620347710489156,34400.30596863652,183.97494129206072,-1.2703511299391597,1.7904422354518317,18.452049,2025-12-13T18:31:04,165.0
6,12,36,512,2,32,0.00010941536603829365,2000,163.3460076719882,11.376643601265437,33723.14227321928,181.38993791209683,-1.27358646251343,2.3204360510828157,17.393982,2025-12-13T18:31:22,110.33333333333333
7,12,52,32,1,64,0.0009065959370057052,2000,215.21974867803814,14.960442521831771,70246.21405183712,260.54159058561885,-3.817042412584614,2.9194270135272244,6.374724,2025-12-13T18:31:39,262.0
8,12,39,1024,2,64,0.00015416724872049838,2000,139.40254582820634,9.667416399380661,28341.570348330188,158.88367925445135,-0.4023034076311676,4.205277823202797,20.617429,2025-12-13T18:31:46,109.0
9,12,38,1024,3,64,3.677657288407354e-05,2000,176.0446552096125,12.384763947972582,40567.99995018422,195.644032422518,-1.2070731178265013,3.640153468153291,33.682953,2025-12-13T18:32:06,125.0
10,12,36,1024,3,32,0.0002625980874475899,2000,149.76521790103982,10.399228172412814,29339.014785362273,170.08977216992898,-0.9238837746456822,1.5302554817101328,44.653226,2025-12-13T18:32:40,117.33333333333333
11,12,37,512,3,64,0.00023332799295166774,2000,131.44827519993456,9.019540645664021,25782.31929826594,155.7228956617728,-0.4148312375083818,2.388358793209797,14.085432,2025-12-13T18:33:25,108.33333333333333
12,12,38,512,4,64,0.00022085427431127667,2000,158.4160964945614,11.084127783251786,32975.239760647615,178.37250895055664,-0.9720664870662673,2.615221306135234,18.808044,2025-12-13T18:33:40,111.66666666666667
13,12,34,512,3,64,0.00030577409342104567,2000,134.69278573129554,9.291353313146002,26869.531283597084,157.28437625048252,-0.37303433209451603,2.909952469333051,12.496388,2025-12-13T18:33:59,108.33333333333333
14,12,37,512,3,64,0.00028541296801296983,2000,109.09870313907875,7.302524830922093,22087.098814074805,140.49115866376778,-0.04839173958376438,2.3556285391741416,13.668507,2025-12-13T18:34:12,108.0
15,12,39,512,3,64,0.00043984412469139805,2000,118.32959260700845,7.906282055318381,24189.95072988562,146.16602568022518,-0.12151022928234763,3.1599595843147834,13.367762,2025-12-13T18:34:27,105.0
16,12,39,512,3,64,0.0004579394323585093,2000,123.38683611408737,8.256385370760215,25400.265722608612,150.48773847597053,-0.19945471948288618,2.955815432189672,13.966397,2025-12-13T18:34:40,105.33333333333333
17,12,39,512,3,64,0.00042334262422229083,2000,120.04548280094583,8.103429833221423,23670.337375353105,145.19208187523495,-0.11704583307305176,3.0254094912291722,13.754234,2025-12-13T18:34:55,105.0
18,12,39,512,3,64,0.00040609732134569144,2000,128.92338341404925,8.853927951847085,25526.317838421386,150.6568247275635,-0.19943409351919147,3.10434728283428,13.91056,2025-12-13T18:35:10,105.66666666666667
19,12,38,512,3,64,0.000432963355355134,2000,112.69816929397801,7.452409978270649,23327.506621612647,144.1749531966782,-0.10337875975201927,2.6606164581808933,13.689575,2025-12-13T18:35:24,105.0
20,12,37,512,3,64,0.0005712611837124564,2000,145.0942895502756,9.806968581969738,30569.650798521194,173.63103344777787,-1.0502399383933987,1.649886377662881,14.921325,2025-12-13T18:35:38,117.0
21,12,40,512,3,64,0.0003156172268530194,2000,138.20379531411393,9.55024498736906,27955.31039013306,157.56471273455514,-0.3188329882482979,3.8886948578602096,14.630951,2025-12-13T18:35:54,108.0
22,12,38,512,3,64,0.0003650858962409231,2000,165.22523450106215,11.536204915168497,35082.59007804125,183.2077147775976,-1.0542661732022898,2.922830084162526,14.06581,2025-12-13T18:36:09,106.66666666666667
23,12,38,512,3,32,0.0004733140431352732,2000,132.22534323388857,9.02524237372027,26821.997216488206,157.01228012277124,-0.37604412311803853,3.471962170866168,21.727539,2025-12-13T18:36:23,106.0
24,12,40,512,2,64,0.0005313400687584312,2000,136.9101065177442,9.3174187215773,28202.117212308378,167.39406726469664,-1.1008480764674893,0.5273855663596967,10.922047,2025-12-13T18:36:46,106.33333333333333
25,12,38,1024,3,64,0.0005128240504872443,2000,154.21296650489364,10.5666650780865,33605.51338122445,180.7564304296719,-1.921702076990084,2.361385819717125,29.198483,2025-12-13T18:36:57,108.0
26,12,36,512,3,64,0.0004164368144313957,2000,117.37990352044316,7.922565584937722,22951.434349445368,143.84272902040252,-0.11221659380145144,2.5892912684685974,13.337558,2025-12-13T18:37:27,105.0
27,12,37,512,3,64,0.0004087097483520061,2000,123.36879810511915,8.40110332955859,23373.363687206933,149.86931850808176,-0.37164342664427674,1.671533242467725,13.404167,2025-12-13T18:37:41,107.66666666666667
28,12,36,512,3,64,0.0004627772871828001,2000,119.32038151655495,7.9589919475386965,23325.256162636873,144.35303552909463,-0.10934067021445797,2.907340622444971,13.617638,2025-12-13T18:37:55,107.66666666666667
29,12,35,512,3,64,0.0004634877031863956,2000,119.92783729997507,7.950266386749566,25222.9028799214,149.3225326205754,-0.1732181100967403,2.9853845661857576,12.746357,2025-12-13T18:38:09,105.33333333333333
30,12,34,512,3,64,0.00051971404725143,2000,124.76723176174755,8.220744865274895,26392.312581322385,159.93613935521066,-0.5821399269743874,0.7096977023677404,13.36447,2025-12-13T18:38:23,108.66666666666667
31,12,52,32,4,32,1e-05,2000,212.26230255822074,14.91298800696238,59890.671065092436,241.97401605880486,-2.9531309706500113,2.3886725042549326,18.918492,2025-12-13T18:38:36,312.6666666666667
32,12,26,32,1,32,0.001,2000,189.36253411180903,13.188595188692213,53705.69725300359,224.49387754450495,-2.617860432378586,4.255629280379199,8.375385,2025-12-13T18:38:56,182.0
33,12,34,512,3,64,0.00048479456330703327,2000,114.33717709963626,7.630156934158001,22501.19090766129,144.9930276814108,-0.19675346873759114,1.6118397316108135,12.988413,2025-12-13T18:39:05,106.0
34,12,33,512,3,64,0.0005479128054630847,2000,110.76173827748043,7.435835654113149,21498.42736605687,140.9910837112753,-0.10550246360609039,2.2834602121542478,13.092203,2025-12-13T18:39:18,109.66666666666667
35,12,32,512,3,64,0.0005722208963422941,2000,131.6103201441875,8.655982923140577,28369.82891616739,163.4504249151829,-0.5382728905211176,2.3451718536405783,11.949693,2025-12-13T18:39:32,107.66666666666667
36,12,26,32,1,32,1e-05,2000,223.81728812621645,15.671372304301334,77491.43169435358,276.00117698703184,-3.986563650149783,2.4236479468425687,13.930708,2025-12-13T18:39:44,330.6666666666667
37,12,34,512,3,64,0.0005297525265249204,2000,113.30498701305471,7.5250285304990845,22239.53252052613,141.713867943078,-0.09736921539066823,2.35340349567011,12.582773,2025-12-13T18:39:59,107.33333333333333
38,12,33,512,3,64,0.000513916357008582,2000,112.86461100127683,7.604453777667499,22181.685274585634,142.19892419905858,-0.10233888036519656,1.9380604739833143,12.742094,2025-12-13T18:40:12,107.33333333333333
39,12,26,32,1,128,0.001,2000,243.9368725698167,16.73826816759844,91072.51015983407,297.95383136541994,-6.197087034227823,2.5284315221215103,3.163531,2025-12-13T18:40:25,197.33333333333334
40,12,47,1024,1,64,0.0001834871023850012,2000,153.7039618284272,10.560709983749774,32848.03528213751,180.33066415589758,-1.4177160645231262,0.6218139678650344,10.805416,2025-12-13T18:40:29,108.66666666666667
41,12,51,512,4,32,0.00035501379675136806,2000,142.1056207464865,9.813844278106693,28144.612160626875,166.45365088803487,-0.8241202028389921,1.3805995122571915,47.142409,2025-12-13T18:40:41,134.33333333333334
42,12,32,512,3,64,0.0006136678577897844,2000,185.63825417263922,12.904139618960164,46547.979672495654,214.97398149952446,-2.295322606068566,1.8974099946147502,12.795818,2025-12-13T18:41:29,110.0
43,12,26,32,4,128,1e-05,2000,282.96402704295645,19.746188808617035,103325.78170341825,317.10509154301366,-6.246617365125708,3.7080590086819707,14.342796,2025-12-13T18:41:42,588.6666666666666
44,12,38,512,3,64,0.0005109137979251749,2000,134.81584419601862,9.194584634198444,28107.190516049497,165.46391350193224,-0.8394472461612876,1.473986243834404,14.783601,2025-12-13T18:41:57,116.33333333333333
45,12,37,512,3,64,0.0004407672947517453,2000,127.73182976809555,8.744910286173786,26409.318118745312,153.208215763205,-0.26774546592491,3.73621711002974,14.080989,2025-12-13T18:42:13,107.0
46,12,36,512,3,64,0.00043298861214174754,2000,111.26506382522798,7.32520506766662,23351.955736064712,144.60166937899257,-0.1159725566855379,2.671720623865857,12.696009,2025-12-13T18:42:27,105.0
47,12,36,512,3,64,0.0004126371626950398,2000,124.49575502868969,8.485012829711991,24181.418846116267,148.79607102526714,-0.22378068143873855,2.6802146218648266,13.540162,2025-12-13T18:42:41,105.0
48,12,36,512,3,64,0.00040208515807561705,2000,117.60835143059019,7.996962706970167,24078.84709991069,145.55936792259683,-0.11108749659560746,3.09137651978783,12.982154,2025-12-13T18:42:55,105.66666666666667
49,12,35,512,3,64,0.00037764570013513766,2000,132.68152194017023,9.066540532152592,26775.489269824524,158.72600344662254,-0.4499626784097864,2.2812319395402505,13.517621,2025-12-13T18:43:09,107.0
