trial_index,test_size,p,d,q,P,D,Q,m,mae,mape,mse,rmse,r2,sd,runtime_s,started_at
0,4,2,2,2,2,1,0,52,173.38588487121683,14.917820682307962,41670.25298479273,202.62904404223073,-5.603416599743039,1.5023867595622353,144.002567,2026-01-09T18:20:15
1,4,2,0,0,0,0,0,52,82.54344437325877,7.327236208067017,9665.648266520193,97.44884061857574,-0.5926655035795206,0.4011610671008431,0.061726,2026-01-09T18:22:39
2,4,2,0,3,2,1,0,52,141.69374025667398,12.223212032975988,30389.427467566376,171.36724966173878,-3.584456043719841,2.626999817030849,125.597553,2026-01-09T18:22:39
3,4,1,0,0,0,1,2,52,1599572670.5481079,145638900.89423332,8.986640347577233e+18,1731709930.7578316,-2194816631913712.8,205834293.75564095,124.727172,2026-01-09T18:24:44
4,4,4,0,2,2,1,1,52,104.7405364149454,9.261299808006727,19407.686833063304,138.16163838845728,-2.416169534877749,1.736918502962759,266.964234,2026-01-09T18:26:49
5,4,1,2,2,0,0,1,52,72.29066927823452,6.320602706253631,6921.287595920853,82.03767477682209,-0.05654537971970852,0.6690817244701569,5.394047,2026-01-09T18:31:16
6,4,4,1,4,1,0,1,52,78.19393597628046,6.9380924231828205,8167.728951794795,90.15809914710765,-0.3564043858176662,0.29979359786459353,8.244931,2026-01-09T18:31:21
7,4,2,1,3,0,1,2,52,1151849.218305946,103226.49809296738,4074257614588.438,1165541.1184784833,-995060406.2371297,145956.37252666557,339.376267,2026-01-09T18:31:30
8,4,0,2,4,1,0,0,52,73.15466018360053,6.444879980046781,7284.987236177546,84.07805689678466,-0.10754711593859068,0.6419465148289647,6.071695,2026-01-09T18:37:09
9,4,4,2,4,0,0,1,52,75.92268744569355,6.702735050947747,7713.90873351804,87.6769185332435,-0.28518883367675624,0.5273972968121731,17.201059,2026-01-09T18:37:15
10,4,4,0,3,2,1,0,52,133.92307355681749,11.525463050196192,27331.621301976604,162.5592623461006,-3.123557540230117,2.642281307524617,122.656461,2026-01-09T18:37:32
11,4,4,2,1,1,0,2,52,1616.7612328174894,134.1627827654551,9935726.85994815,1873.4524574123664,-908.6766334130415,180.1926047751402,164.479852,2026-01-09T18:39:35
12,4,2,1,3,0,0,0,52,75.79340967544891,6.721273965718347,7788.288659142189,87.22097187647027,-0.21286239900728057,0.4169792348866765,0.316363,2026-01-09T18:42:20
13,4,2,2,3,0,0,1,52,72.77881013999165,6.36894810438834,7007.236025179773,82.53603851751053,-0.0690704850280041,0.6748123486354908,7.957811,2026-01-09T18:42:21
14,4,2,1,3,0,0,1,52,75.76742873528951,6.707266362475035,7752.911685740291,87.23950914686519,-0.2248966651905877,0.296895576595398,5.344337,2026-01-09T18:42:29
