trial_index,test_size,p,d,q,P,D,Q,m,mae,mape,mse,rmse,r2,sd,runtime_s,started_at
61,24,4,2,1,2,0,1,52,266.7809753743915,15.292594007308367,117393.7054150676,319.2398901148237,-1.3578452990458345,6.404452263021596,106.38434,2026-01-10T21:29:43
62,24,4,2,1,2,0,1,52,266.7809753743915,15.292594007308367,117393.7054150676,319.2398901148237,-1.3578452990458345,6.404452263021596,106.307112,2026-01-10T21:31:30
63,24,4,2,1,2,0,1,52,266.7809753743915,15.292594007308367,117393.7054150676,319.2398901148237,-1.3578452990458345,6.404452263021596,106.281538,2026-01-10T21:33:17
64,24,4,2,1,2,0,1,52,266.7809753743915,15.292594007308367,117393.7054150676,319.2398901148237,-1.3578452990458345,6.404452263021596,106.163722,2026-01-10T21:35:04
65,24,4,2,1,2,0,1,52,266.7809753743915,15.292594007308367,117393.7054150676,319.2398901148237,-1.3578452990458345,6.404452263021596,106.257816,2026-01-10T21:36:51
66,24,4,2,1,2,0,1,52,266.7809753743915,15.292594007308367,117393.7054150676,319.2398901148237,-1.3578452990458345,6.404452263021596,106.263783,2026-01-10T21:38:38
67,24,4,2,1,2,0,1,52,266.7809753743915,15.292594007308367,117393.7054150676,319.2398901148237,-1.3578452990458345,6.404452263021596,106.297156,2026-01-10T21:40:25
68,24,4,2,1,2,0,1,52,266.7809753743915,15.292594007308367,117393.7054150676,319.2398901148237,-1.3578452990458345,6.404452263021596,106.172592,2026-01-10T21:42:12
69,24,4,2,1,2,0,0,52,259.700913133787,14.743038771374229,113141.48561969661,312.0110799248417,-1.2899639312135533,6.052654737375944,73.757709,2026-01-10T21:43:58
70,24,4,2,1,2,0,0,52,259.700913133787,14.743038771374229,113141.48561969661,312.0110799248417,-1.2899639312135533,6.052654737375944,73.812067,2026-01-10T21:45:13
71,24,4,2,4,2,0,2,52,66472.4496240618,4998.539536897765,17087096272.385551,75717.39363553484,-343197.7564169418,7048.67809600742,196.507253,2026-01-10T21:46:27
72,24,4,2,1,2,0,1,52,266.7809753743915,15.292594007308367,117393.7054150676,319.2398901148237,-1.3578452990458345,6.404452263021596,106.271246,2026-01-10T21:49:44
73,24,4,2,1,2,0,0,52,259.700913133787,14.743038771374229,113141.48561969661,312.0110799248417,-1.2899639312135533,6.052654737375944,73.84213,2026-01-10T21:51:31
74,24,4,2,1,2,0,0,52,259.700913133787,14.743038771374229,113141.48561969661,312.0110799248417,-1.2899639312135533,6.052654737375944,73.992809,2026-01-10T21:52:46
75,24,4,2,1,2,0,0,52,259.700913133787,14.743038771374229,113141.48561969661,312.0110799248417,-1.2899639312135533,6.052654737375944,73.919958,2026-01-10T21:54:00
76,24,4,2,1,2,0,0,52,259.700913133787,14.743038771374229,113141.48561969661,312.0110799248417,-1.2899639312135533,6.052654737375944,73.642085,2026-01-10T21:55:15
77,24,4,2,1,2,0,0,52,259.700913133787,14.743038771374229,113141.48561969661,312.0110799248417,-1.2899639312135533,6.052654737375944,73.769077,2026-01-10T21:56:29
78,24,4,2,1,2,0,0,52,259.700913133787,14.743038771374229,113141.48561969661,312.0110799248417,-1.2899639312135533,6.052654737375944,73.812492,2026-01-10T21:57:43
79,24,4,2,1,2,0,0,52,259.700913133787,14.743038771374229,113141.48561969661,312.0110799248417,-1.2899639312135533,6.052654737375944,73.768048,2026-01-10T21:58:58
80,24,4,2,1,2,0,0,52,259.700913133787,14.743038771374229,113141.48561969661,312.0110799248417,-1.2899639312135533,6.052654737375944,73.708796,2026-01-10T22:00:12
81,24,4,2,1,2,0,0,52,259.700913133787,14.743038771374229,113141.48561969661,312.0110799248417,-1.2899639312135533,6.052654737375944,73.748103,2026-01-10T22:01:27
82,24,4,2,1,2,0,0,52,259.700913133787,14.743038771374229,113141.48561969661,312.0110799248417,-1.2899639312135533,6.052654737375944,73.76801,2026-01-10T22:02:41
83,24,4,2,1,2,0,0,52,259.700913133787,14.743038771374229,113141.48561969661,312.0110799248417,-1.2899639312135533,6.052654737375944,73.850272,2026-01-10T22:03:55
84,24,4,2,1,2,0,0,52,259.700913133787,14.743038771374229,113141.48561969661,312.0110799248417,-1.2899639312135533,6.052654737375944,73.738926,2026-01-10T22:05:10
85,24,4,2,1,2,0,0,52,259.700913133787,14.743038771374229,113141.48561969661,312.0110799248417,-1.2899639312135533,6.052654737375944,73.75607,2026-01-10T22:06:24
86,24,4,2,1,2,0,0,52,259.700913133787,14.743038771374229,113141.48561969661,312.0110799248417,-1.2899639312135533,6.052654737375944,73.837053,2026-01-10T22:07:39
87,24,4,2,1,2,0,0,52,259.700913133787,14.743038771374229,113141.48561969661,312.0110799248417,-1.2899639312135533,6.052654737375944,75.622745,2026-01-10T22:08:53
88,24,4,2,1,2,0,0,52,259.700913133787,14.743038771374229,113141.48561969661,312.0110799248417,-1.2899639312135533,6.052654737375944,74.36251,2026-01-10T22:10:09
89,24,4,2,1,1,0,0,52,285.45073447353184,16.602523749032954,131090.22638253839,341.28689227916715,-1.673970839956697,7.173368811793399,4.273977,2026-01-10T22:11:25
90,24,4,2,1,2,0,0,52,259.700913133787,14.743038771374229,113141.48561969661,312.0110799248417,-1.2899639312135533,6.052654737375944,73.751497,2026-01-10T22:11:30
91,24,4,2,1,2,0,0,52,259.700913133787,14.743038771374229,113141.48561969661,312.0110799248417,-1.2899639312135533,6.052654737375944,73.824012,2026-01-10T22:12:44
92,24,4,2,1,2,0,0,52,259.700913133787,14.743038771374229,113141.48561969661,312.0110799248417,-1.2899639312135533,6.052654737375944,73.906586,2026-01-10T22:13:58
93,24,4,2,4,0,1,2,52,420.41257652411286,24.084271364117637,253279.10694065655,501.3350522259455,-6.192128806072849,8.169719033176639,266.847862,2026-01-10T22:15:13
94,24,0,2,2,2,0,2,52,3506218376438.76,246554579051.8296,3.6915760907504164e+25,3507884496000.3926,-7.414616854356669e+20,348680829543.65125,84.436182,2026-01-10T22:19:40
95,24,4,2,1,2,0,0,52,259.700913133787,14.743038771374229,113141.48561969661,312.0110799248417,-1.2899639312135533,6.052654737375944,73.990854,2026-01-10T22:21:06
96,24,4,2,1,2,0,0,52,259.700913133787,14.743038771374229,113141.48561969661,312.0110799248417,-1.2899639312135533,6.052654737375944,73.840944,2026-01-10T22:22:20
97,24,4,2,1,2,0,0,52,259.700913133787,14.743038771374229,113141.48561969661,312.0110799248417,-1.2899639312135533,6.052654737375944,73.861282,2026-01-10T22:23:35
98,24,4,2,2,0,0,2,52,7196.944382092359,527.7498695206067,213361147.19659576,8665.530288144846,-4284.561413797979,726.8779834497302,148.059696,2026-01-10T22:24:50
99,24,0,2,4,0,0,0,52,345.4995343801743,21.270235374760635,192525.94166934196,408.3872130148932,-2.8600190203901215,12.757058175695974,0.212532,2026-01-10T22:27:19
