trial_index,test_size,p,d,q,P,D,Q,m,mae,mape,mse,rmse,r2,sd,runtime_s,started_at
0,24,4,2,4,0,0,0,52,414.21390287334606,15.345308281226115,296987.3851271115,519.7422201051578,-0.4002053337890909,3.9606919719406655,0.506995,2026-01-10T17:27:00
1,24,1,2,4,0,1,2,52,476.4855559203408,15.619079273253439,431179.09743158583,572.2387788027045,-0.7108694164038681,4.679137858348059,200.35847,2026-01-10T17:27:00
2,24,0,2,1,1,1,1,52,1074.4223623155956,45.92066130458355,1565332.991343139,1248.4705880537058,-8.460226830063247,23.0673112248695,34.242362,2026-01-10T17:30:21
3,24,0,0,3,1,0,0,52,1322.257006354669,47.565060544586835,2380680.0914253294,1401.4419390528437,-10.949710153265316,24.446768067312743,1.321545,2026-01-10T17:30:55
4,24,3,0,1,1,0,2,52,102792.74791129556,6263.885462157049,42120428485.49299,119080.02683187439,-428839.80002683285,8827.993923780425,93.472216,2026-01-10T17:30:56
5,24,2,0,0,1,0,2,52,127708.31111695654,7870.786961513272,61595706687.91507,143627.13461940695,-627127.4824473676,11115.016522322303,54.514916,2026-01-10T17:32:30
6,24,4,1,0,1,0,2,52,626.4183284484005,27.958732395374124,592591.7996669984,758.6639177488368,-2.711537094625458,16.96307462019468,54.965455,2026-01-10T17:33:24
7,24,2,2,2,2,0,0,52,448.0697213710091,17.6061499876198,358012.18471696135,552.176010418049,-0.9469703660421303,9.12094061655099,102.943364,2026-01-10T17:34:19
8,24,1,1,1,1,1,0,52,1115.037767877698,50.93324490980499,1734204.8669607483,1275.8862374870948,-11.289222441229834,34.04718192059427,13.175432,2026-01-10T17:36:02
9,24,2,2,0,0,1,1,52,1317.7523921281008,56.237638020494636,2338861.2528359597,1504.110502631028,-14.560344381138789,31.683415234243657,21.174978,2026-01-10T17:36:15
10,24,4,2,4,0,0,2,52,389261780823.31586,23363986165.452175,4.5692759907284774e+23,390268112946.00757,-4.652156144953662e+18,33041666088.999603,145.435908,2026-01-10T17:36:37
