trial_index,test_size,window_size,hidden_size,lstm_layers,num_attention_heads,dropout,batch_size,lr,epochs,grad_clip,mae,mape,mse,rmse,r2,sd,runtime_s,started_at,epochs_ran
0,8,46,256,4,2,0.22637823820114136,128,0.0007359096666678943,2000,1.2014334201812744,229.67360069585013,13.816106295482284,83986.66987753421,289.27951766997165,-0.98024138207099,3.4132901287925255,1539.784572,2025-12-30T05:23:58,160.0
1,8,21,64,2,4,0.5537170147523284,64,6.0551919771986076e-05,2000,2.7147467406466603,296.4451686778962,16.21222415791588,176440.6748946012,383.5494759832663,-1.4905116260723539,7.202456573737584,1094.47699,2025-12-30T05:49:38,273.3333333333333
2,8,11,128,3,2,0.43012282429262993,32,0.00012423087058477137,2000,1.800959661602974,285.26030978889827,15.525316509703467,158308.89688776687,356.7119688185321,-1.1489890364903135,7.230596890769355,721.238874,2025-12-30T06:07:53,154.0
3,8,31,32,1,4,0.1038826041854918,128,1.1322362108984185e-05,2000,0.8142561647109687,461.1619780303081,26.83558354806839,491496.1290135744,646.4632578762241,-6.255561105028595,9.839897329844671,3040.705262,2025-12-30T06:19:54,955.6666666666666
4,8,37,128,2,4,0.16363934557884932,64,0.0002324410007852662,2000,2.173764786683023,271.8868503748551,15.072139872875645,138981.69495721298,337.77103153256854,-1.003325822354878,6.35396489321752,712.461959,2025-12-30T07:10:35,139.66666666666666
5,8,17,32,4,2,0.3664521727710962,64,1.9125040359128024e-05,2000,0.6414997433312237,608.3027053755196,35.95445787105769,860157.2867856867,858.4448924255286,-11.384021337519078,12.676029176406255,1404.091106,2025-12-30T07:22:27,421.3333333333333
6,8,25,256,1,4,0.4928539813496172,32,0.00039310828438142746,2000,1.5303100920282304,205.41009090516596,11.522845939508704,87988.96276369446,288.5533225269634,-0.5604304437281958,0.18100394750422355,1674.573106,2025-12-30T07:45:51,225.33333333333334
7,8,50,64,3,2,0.2911398614756763,128,3.5826466139201314e-05,2000,2.4980281684547663,456.4390644216787,27.97735612327877,363409.4110871993,573.0334562959774,-11.289039187966873,15.177240147986907,1945.137403,2025-12-30T08:13:46,382.0
8,8,47,128,1,2,0.5914866806939244,128,0.000242381636713946,2000,2.2272043274715543,264.4542459116057,14.65745692985765,128053.61049277405,327.9081763089991,-0.8317164891764272,4.945688534725246,1782.42655,2025-12-30T08:46:11,284.6666666666667
9,8,27,32,3,4,0.2628196574747562,32,2.9360331324892923e-05,2000,0.7125659422017634,259.3995390105781,14.65194413821508,119576.00589696295,329.39600771725486,-1.020930269130888,3.1584042869104656,1740.329127,2025-12-30T09:15:53,327.3333333333333
