trial_index,test_size,window_size,hidden_size,lstm_layers,num_attention_heads,dropout,batch_size,lr,epochs,grad_clip,mae,mape,mse,rmse,r2,runtime_s,started_at,epochs_ran
0,52,42,256,1,2,0.1149498388171196,32,0.0001447394617177036,2000,1.0,3132.6618451522454,251.03079533958598,11089321.958035741,3330.0633564597147,-31.269597506230923,93.090545,2025-11-25T12:44:12,107
1,12,41,128,3,4,0.19064659923315047,32,0.0007689510534700794,2000,1.0,482.907750474749,39.393445194146786,388067.30323618924,622.950482170284,-49.05221542191266,15.926745,2025-11-25T12:45:45,22
