trial_index,test_size,window_size,hidden_size,lstm_layers,num_attention_heads,dropout,batch_size,lr,epochs,grad_clip,mae,mape,mse,rmse,r2,sd,runtime_s,started_at,epochs_ran
0,8,14,64,3,4,0.43105230331420896,128,4.215642783296476e-05,2000,1.5042128711938858,337.50853907932884,27.450676181622708,170093.08718648634,400.4354037306187,-29.962946496565262,9.723833519383557,542.933768,2025-12-26T21:58:12,204.0
1,8,21,64,2,4,0.5537170147523284,64,6.0551919771986076e-05,2000,2.7147467406466603,210.24883939882974,16.781894531535013,64081.31875273702,249.9323924709063,-10.184538270192336,3.0334043673100686,1253.873832,2025-12-26T22:07:15,312.0
2,8,11,128,3,2,0.43012282429262993,32,0.00012423087058477137,2000,1.800959661602974,359.87702334961756,29.630898223877058,203381.35458303694,391.9776040236514,-39.7749083816181,19.68095547171689,550.632531,2025-12-26T22:28:09,114.66666666666667
3,8,31,32,1,4,0.1038826041854918,128,1.1322362108984185e-05,2000,0.8142561647109687,395.18553799593514,30.97959591989607,304374.70551329595,541.2431368113189,-44.28759340723224,8.973620618588907,2517.510636,2025-12-26T22:37:19,809.3333333333334
4,8,37,128,2,4,0.16363934557884932,64,0.0002324410007852662,2000,2.173764786683023,143.5569992988754,11.629787421589548,34070.373953263275,173.78117632273788,-4.689143319467969,3.8994395465043086,736.497371,2025-12-26T23:19:17,144.33333333333334
5,8,17,32,4,2,0.3664521727710962,64,1.9125040359128024e-05,2000,0.6414997433312237,302.556656526185,23.235658337172012,220303.1076674487,395.28123164294385,-26.988780584439937,13.768861146006806,2796.94122,2025-12-26T23:31:33,815.3333333333334
6,8,25,256,1,4,0.4928539813496172,32,0.00039310828438142746,2000,1.5303100920282304,115.11302598406962,9.272058917595885,20905.742361516583,141.715207945893,-2.2429248179840378,2.9482391897660314,1351.556183,2025-12-27T00:18:10,181.66666666666666
7,8,50,64,3,2,0.2911398614756763,128,3.5826466139201314e-05,2000,2.4980281684547663,369.03034982520967,29.28801820168881,187419.64280082748,431.74674901735216,-28.43100806328721,1.1216543923705997,1298.299134,2025-12-27T00:40:42,256.6666666666667
8,8,47,128,1,2,0.5914866806939244,128,0.000242381636713946,2000,2.2272043274715543,115.58198012276323,8.99743974407588,21525.166640922736,146.59121361674775,-2.503164825739083,0.2241905035098763,1899.485579,2025-12-27T01:02:20,303.3333333333333
9,8,27,32,3,4,0.2628196574747562,32,2.9360331324892923e-05,2000,0.7125659422017634,165.21392045587382,12.772261270729034,41994.669668198,202.76757644624263,-5.441180013239072,1.5650640985734796,3141.458392,2025-12-27T01:33:59,572.3333333333334
10,8,15,256,2,2,0.13531915741041303,64,0.00045153396293813304,2000,1.6154902982525527,174.8386887006859,13.989795396049152,40331.49584979529,199.3565565685176,-5.575246645002005,2.3105579213881846,1046.349547,2025-12-27T02:26:21,219.33333333333334
11,8,41,64,4,4,0.4650848581455648,64,4.9707076400138e-05,2000,2.600830264389515,180.42516359639285,14.09414544725002,54418.66443957113,232.55188680478406,-8.039423356784502,1.8443580299603783,1501.761641,2025-12-27T02:43:47,331.6666666666667
12,8,33,256,3,4,0.4037555068731308,128,0.0007652261454097486,2000,1.40250811772421,289.1246460940476,23.801420813132065,127952.22317890567,334.47403149438367,-20.27886564248916,10.38196134689203,1397.917609,2025-12-27T03:08:49,189.0
13,8,8,64,1,2,0.2005624169483781,32,9.269723373402291e-05,2000,2.9360413243994117,262.0726783594624,20.649573121867558,86375.15374781314,287.5451774978247,-12.122808016672082,3.880054773852563,1042.944749,2025-12-27T03:32:07,234.66666666666666
14,8,24,128,4,4,0.32305803513154385,32,0.00014293583240777613,2000,2.0484234411269426,147.9626626231775,11.582943174894226,33527.236030016975,182.57109530010266,-4.273055889344223,1.8170539850240008,1239.917544,2025-12-27T03:49:30,195.66666666666666
15,8,44,32,2,2,0.527349713165313,64,1.5735579502125907e-05,2000,1.081935083027929,362.15375995351474,28.702741194946643,213818.32686505173,461.81883504297826,-33.050921957316014,2.3362577667713227,2849.919435,2025-12-27T04:10:10,676.6666666666666
16,8,29,128,2,4,0.36806936816171953,32,0.0002644054757569268,2000,1.8600572572537968,152.7144705627936,11.851138257958047,30522.08160634642,172.34783486560244,-3.6533857773959895,1.3509977729639173,2232.748781,2025-12-27T04:57:40,338.6666666666667
17,8,29,256,1,4,0.3822514849894858,32,0.00028562179867907357,2000,1.8519273337326583,175.8605852371529,14.077128089927102,49087.714869753145,211.19620709805716,-8.112452353351214,4.87776893804164,1147.495611,2025-12-27T05:34:53,146.33333333333334
18,8,24,256,2,4,0.5186682343423471,32,0.0003152827639099865,2000,1.4909892243715115,219.9715484384085,17.108762607184477,67335.90136246651,253.46630553582045,-8.865682182190094,3.582149575038688,1085.334524,2025-12-27T05:54:01,138.66666666666666
19,8,33,128,3,4,0.270432234752663,32,0.00014630600239684134,2000,2.1485629097609498,147.8007367347528,11.323387407307772,33427.23208906273,177.97836399614877,-3.9465584394198405,2.6776021019302036,1693.880405,2025-12-27T06:12:07,244.33333333333334
20,8,26,128,1,4,0.48643626064140144,32,0.0006077240608795423,2000,1.4944873128436467,128.3493774864069,10.096251656534976,28156.335685753613,160.71607675776036,-2.9904479589083786,2.6915666417100925,1380.213495,2025-12-27T06:40:21,221.0
21,8,31,64,3,4,0.2812742234860243,32,0.000165139790429071,2000,1.9349893215327902,194.59626777630146,14.868217444541344,52952.107602822245,220.28793333208037,-6.547975352067955,4.577187792025155,915.34942,2025-12-27T07:03:22,153.33333333333334
22,8,32,128,3,4,0.2993016352414492,64,0.00018863170026602982,2000,2.497222319547216,183.3781577342938,14.124557800673267,47282.07170760294,209.12185157601087,-5.758465668100828,3.861557852462948,1125.198558,2025-12-27T07:18:38,185.66666666666666
23,8,46,128,1,2,0.6,128,0.00041397318564721515,2000,2.2980077936228187,132.21426812989208,10.330651751672939,27198.193751529918,164.12840322697699,-3.6262298498574204,1.2352372571243988,1203.571599,2025-12-27T07:37:24,198.33333333333334
