trial_index,window_size,batch_size,d_model,n_head,num_layers,epoch_number,lr,mae,mape,mse,rmse,r2,runtime_s,started_at
17,8,64,512,4,4,536,6.039285614560494e-05,1026.541078878857,55.21012994643648,1098258.0094116384,1047.9780576956935,-7.5214685410987645,20.880256,2025-11-19T17:13:59
18,8,64,512,8,4,694,0.0027758060116491487,434.7256209866066,25.6608629401412,261785.8887442951,511.6501624589746,-1.0312168873989656,26.936414,2025-11-19T17:14:21
19,8,64,512,16,3,770,0.0004845208005975623,336.2302719056259,17.590964226296965,154411.56835322137,392.9523741539442,-0.1980912598202753,23.838568,2025-11-19T17:14:48
20,8,64,1024,16,5,697,0.0008020807648711352,463.73328784545294,27.41272672498742,295747.7985977515,543.8269932595765,-1.2947299634992726,63.76667,2025-11-19T17:15:13
21,8,64,256,16,3,796,0.0012236822087563462,405.13038579780454,23.807024982903087,227386.5741541053,476.85068328996374,-0.7643099542342353,24.255409,2025-11-19T17:16:18
22,12,64,512,16,2,801,0.0005323374826318659,323.81664388820354,16.80970670664524,139563.24387552644,373.5816428513672,-0.08288196579246421,19.108978,2025-11-19T17:16:43
23,12,64,512,16,3,665,0.0003820622022810887,829.571331971305,44.500716484319284,729206.9203609709,853.9361336546024,-4.657972697268523,23.287781,2025-11-19T17:17:04
24,8,64,512,16,2,884,0.0028072331021286173,429.9145553127785,25.35908388693042,255840.33847538242,505.806621620736,-0.9850849046208907,19.535647,2025-11-19T17:17:28
25,8,64,512,32,1,900,0.0005063765506793643,575.8265504771642,30.35255489518512,382532.5261584921,618.4921391242511,-1.9680993534050768,12.933339,2025-11-19T17:17:48
26,12,64,512,8,2,961,0.0007215723524173043,492.02744769396105,26.43886236785577,280272.31179981324,529.4075101467803,-1.1746544686913927,22.560373,2025-11-19T17:18:02
27,12,64,512,16,1,904,0.003734455980063607,640.579673442659,34.32392586433766,470929.63598267705,686.2431318291477,-2.6539793415641344,13.452241,2025-11-19T17:18:26
28,8,64,512,8,5,853,0.0006914882944890977,435.36696823595554,25.700863872482564,262588.9914688661,512.4343777195926,-1.0374482233364737,40.792164,2025-11-19T17:18:40
29,8,64,256,8,5,865,0.008344278558865936,355.71494941284055,20.638243552018324,178252.56740449808,422.19967717242287,-0.3830754089571957,39.84225,2025-11-19T17:19:23
30,8,64,512,4,2,909,0.00506277605966914,404.50888514676285,23.766573488171076,226700.53508140775,476.1307961909288,-0.7589869241940641,20.719175,2025-11-19T17:20:04
31,8,64,256,4,2,764,0.004816142976837122,376.02304470906455,21.96977771545585,197950.63292675212,444.916433644288,-0.5359142175339844,17.552619,2025-11-19T17:20:25
32,8,64,512,8,2,577,0.0035223366466647188,394.1889083401222,23.119665277134214,215945.146499334,464.6989848270964,-0.6755350352353535,13.026437,2025-11-19T17:20:44
33,8,64,256,8,1,649,0.001870633910318606,522.7278159394037,28.096997277403453,311259.59070684895,557.9064354413282,-1.4150871540145973,10.164033,2025-11-19T17:20:58
34,12,64,256,16,2,985,0.0002664502588878039,281.3320029580851,15.3093003797001,111762.97315835238,334.3096964767136,0.13282247735322272,22.783862,2025-11-19T17:21:10
