trial_index,test_size,p,d,q,P,D,Q,m,mae,mape,mse,rmse,r2,sd,runtime_s,started_at
0,4,4,1,3,1,1,1,52,123.68787269437827,9.31051390380297,25020.56095359224,157.946085223092,-1.959624204932365,0.18431191278231432,232.070694,2026-01-09T11:43:07
1,4,1,1,0,0,1,0,52,190.8762260113606,14.540330922310181,56510.30119716706,218.90767607017935,-4.7855066725303335,5.616090739435422,0.382646,2026-01-09T11:46:59
2,4,3,2,2,1,1,0,52,121.38524039231226,9.612631268756571,22103.096897326523,147.6618371072686,-1.5071208455438658,0.328215010823969,124.997541,2026-01-09T11:46:59
3,4,2,0,4,1,1,0,52,97.352441117032,7.602759626201842,13340.43217058882,115.24766471712273,-0.6616610200657337,0.9942142187185234,48.580898,2026-01-09T11:49:04
4,4,2,2,2,2,0,0,52,75.2146984347059,5.648930470548232,11043.045330181327,102.14307831475101,-0.22002695013615517,0.822683629104787,159.694353,2026-01-09T11:49:53
5,4,4,0,0,0,0,1,52,109.1727525776977,8.478551670631589,20588.056999743385,136.63803806029014,-1.0963544534662073,2.269510574667122,7.395906,2026-01-09T11:52:33
6,4,3,2,1,2,0,2,52,106.19436553976398,8.041390720228112,22699.50247095409,137.77626083675509,-1.0369535728132016,3.468540441309297,180.916691,2026-01-09T11:52:40
7,4,1,2,0,1,0,0,52,235.34131378066937,18.660483398056027,108074.18099858596,287.73535888640316,-15.396160488139953,11.194702378910758,0.918363,2026-01-09T11:55:41
8,4,4,1,1,0,1,1,52,117.36790311661078,8.829097705886898,25039.181941519,155.10186394910377,-1.7116982249726356,1.594684256527725,125.111531,2026-01-09T11:55:42
9,4,0,0,0,2,0,2,52,12683.745742371235,907.5744303016345,512249664.5570588,13520.31570621636,-35746.072789971295,1206.2079134051073,75.364106,2026-01-09T11:57:47
10,4,2,2,3,1,1,1,52,154.4343845876647,11.931016944395891,33316.84189149937,176.92903534675023,-3.5739513342098053,4.026345249501488,202.37352,2026-01-09T11:59:02
11,4,1,2,1,0,0,1,52,75.98150764314845,5.767618554939314,10993.224411788686,100.19586372959832,-0.14374947892393272,1.291291909387398,1.705895,2026-01-09T12:02:25
12,4,2,2,2,0,0,1,52,74.45519922640061,5.59132973050959,11003.297814221985,101.74565032653777,-0.19825200218497507,0.9442627728775843,6.969282,2026-01-09T12:02:27
13,4,3,2,3,2,0,0,52,73.10677612599682,5.510091623570506,11009.716662195302,101.3111200795397,-0.14427983438980288,1.3381129946754855,178.67092,2026-01-09T12:02:35
14,4,3,2,2,2,0,0,52,73.75309241242086,5.555809749622239,10945.646009072001,101.32825088450993,-0.15501809385171308,1.183185722776341,161.911192,2026-01-09T12:05:34
15,4,3,2,2,2,0,1,52,73.75585285640817,5.556185095262047,10941.391276509019,101.29299392502412,-0.15377130133751724,1.1866367041539316,205.198917,2026-01-09T12:08:17
16,4,2,2,1,0,0,2,52,93.4290332511506,6.9920431354340975,18455.199066272686,124.3092261780425,-0.7018709107275258,3.180412869999018,68.445057,2026-01-09T12:11:43
17,4,1,2,2,0,0,1,52,75.91669661875231,5.762134984421913,10993.698140734026,100.20461754959497,-0.14488731382351006,1.285472417649539,3.950032,2026-01-09T12:12:53
18,4,3,2,3,2,0,1,52,70.06677086734766,5.300630750081099,9843.478508907172,96.42190639558409,-0.04495326077924259,1.006088665180056,198.150455,2026-01-09T12:12:58
19,4,4,0,4,1,1,0,52,96.88195238710462,7.562158133350412,12955.276043652259,113.65838194526368,-0.5436763277156245,0.5909393767160969,124.405117,2026-01-09T12:16:17
20,4,4,0,4,1,1,1,52,157.98993566392699,12.333717598083922,30815.27547469024,174.99641329748647,-2.9479501372568344,2.000181712297702,265.349951,2026-01-09T12:18:23
21,4,4,1,4,1,1,0,52,96.16676338906245,7.526474003357552,13069.707109344634,114.12804693627244,-0.6392802244564811,0.9352340815219727,211.471688,2026-01-09T12:22:49
22,4,2,2,1,0,0,1,52,75.41446497665312,5.7188982461696005,10952.35049072487,99.99871784437444,-0.14509655453184,1.2774373141205313,2.27367,2026-01-09T12:26:21
23,4,3,0,2,1,1,0,52,94.10250267240372,7.337357984384281,12625.536873742783,112.22320127445876,-0.5581277103949072,0.7997281269693022,74.624869,2026-01-09T12:26:24
24,4,3,2,3,2,0,1,52,70.06677086734766,5.300630750081099,9843.478508907172,96.42190639558409,-0.04495326077924259,1.006088665180056,198.176189,2026-01-09T12:27:40
25,4,3,2,3,2,0,1,52,70.06677086734766,5.300630750081099,9843.478508907172,96.42190639558409,-0.04495326077924259,1.006088665180056,198.706094,2026-01-09T12:30:59
26,4,3,2,3,2,0,1,52,70.06677086734766,5.300630750081099,9843.478508907172,96.42190639558409,-0.04495326077924259,1.006088665180056,198.091379,2026-01-09T12:34:18
27,4,4,0,4,2,0,2,52,1.0667538838306997e+31,7.563606128170971e+29,3.5482417508644144e+62,1.0875418384081313e+31,-2.4744314623608108e+58,1.069655436690764e+30,218.520585,2026-01-09T12:37:37
28,4,4,0,4,2,1,2,52,1.653267412760614e+84,1.2587262489526455e+83,5.127032414391954e+168,1.8803530939919338e+84,-4.84919687600193e+164,8.34861781668292e+82,220.995239,2026-01-09T12:41:17
29,4,0,0,4,2,1,0,52,904.2162313912622,69.00815077264376,1134398.2835757975,1039.8042554940148,-117.77223372527031,14.889783487682251,123.074888,2026-01-09T12:44:59
30,4,3,1,2,0,0,1,52,102.52420219423134,7.943747747861699,17254.3820711337,129.0491328273229,-0.8643430423009754,1.1104072101687308,4.358262,2026-01-09T12:47:03
31,4,3,2,3,2,0,1,52,70.06677086734766,5.300630750081099,9843.478508907172,96.42190639558409,-0.04495326077924259,1.006088665180056,198.037632,2026-01-09T12:47:08
32,4,3,2,3,2,0,1,52,70.06677086734766,5.300630750081099,9843.478508907172,96.42190639558409,-0.04495326077924259,1.006088665180056,197.863814,2026-01-09T12:50:27
33,4,3,2,3,2,0,1,52,70.06677086734766,5.300630750081099,9843.478508907172,96.42190639558409,-0.04495326077924259,1.006088665180056,197.741406,2026-01-09T12:53:46
34,4,3,2,3,2,0,1,52,70.06677086734766,5.300630750081099,9843.478508907172,96.42190639558409,-0.04495326077924259,1.006088665180056,198.497467,2026-01-09T12:57:04
35,4,3,2,3,2,0,1,52,70.06677086734766,5.300630750081099,9843.478508907172,96.42190639558409,-0.04495326077924259,1.006088665180056,198.887017,2026-01-09T13:00:24
36,4,3,2,3,2,0,1,52,70.06677086734766,5.300630750081099,9843.478508907172,96.42190639558409,-0.04495326077924259,1.006088665180056,198.66342,2026-01-09T13:03:43
37,4,3,2,3,2,0,1,52,70.06677086734766,5.300630750081099,9843.478508907172,96.42190639558409,-0.04495326077924259,1.006088665180056,198.433565,2026-01-09T13:07:03
38,4,3,2,3,2,0,1,52,70.06677086734766,5.300630750081099,9843.478508907172,96.42190639558409,-0.04495326077924259,1.006088665180056,198.480308,2026-01-09T13:10:22
39,4,3,2,3,2,0,1,52,70.06677086734766,5.300630750081099,9843.478508907172,96.42190639558409,-0.04495326077924259,1.006088665180056,199.09498,2026-01-09T13:13:42
40,4,3,2,3,2,0,1,52,70.06677086734766,5.300630750081099,9843.478508907172,96.42190639558409,-0.04495326077924259,1.006088665180056,199.001462,2026-01-09T13:17:02
