trial_index,test_size,window_size,hidden_size,lstm_layers,num_attention_heads,dropout,batch_size,lr,epochs,grad_clip,mae,mape,mse,rmse,r2,runtime_s,started_at,epochs_ran
0,12,44,256,2,2,0.4894818067550659,64,0.00037567865898244706,2000,1.0,629.3633721996421,51.17863731327804,638472.5316195978,799.0447619624308,-81.3490266433194,14.621663,2025-11-25T13:06:35,16
1,12,35,128,3,4,0.28129319846630096,32,0.0007689510534700794,2000,1.0,1125.0362856155919,92.63266189032163,5025552.601164258,2241.7744313744543,-647.1866400749878,3.807859,2025-11-25T13:06:50,6
