trial_index,test_size,window_size,hidden_size,lstm_layers,num_attention_heads,dropout,batch_size,lr,epochs,grad_clip,mae,mape,mse,rmse,r2,sd,runtime_s,started_at,epochs_ran
0,4,46,256,4,2,0.22637823820114136,128,0.0007359096666678943,2000,1.2014334201812744,96.54142007818484,8.179893594436965,15680.852906486558,120.72197167848765,-1.2586698765509234,1.8051385469040135,2266.927186,2025-12-24T12:11:36,224.0
1,4,21,64,2,4,0.5537170147523284,64,6.0551919771986076e-05,2000,2.7147467406466603,184.61358051028984,15.914231550495728,49853.84893997124,201.83060391807194,-5.02513747194199,8.343037009545567,2408.75864,2025-12-24T12:49:23,580.6666666666666
2,4,11,128,3,2,0.43012282429262993,32,0.00012423087058477137,2000,1.800959661602974,103.53613483305953,8.788311239517933,19260.24241936425,134.6934386481232,-1.7596973088454042,0.6604343673024977,1942.859104,2025-12-24T13:29:32,375.3333333333333
3,4,31,32,1,4,0.1038826041854918,128,1.1322362108984185e-05,2000,0.8142561647109687,283.7347658945658,24.1474253673808,134344.97379824685,364.7531599761426,-21.553251066266927,3.7579797428222923,2031.031986,2025-12-24T14:01:55,648.3333333333334
4,4,37,128,2,4,0.16363934557884932,64,0.0002324410007852662,2000,2.173764786683023,122.0665627176658,10.273625036629822,24090.53286320672,139.33604249608473,-1.8772157949366814,4.268982636715309,1112.441291,2025-12-24T14:35:46,207.0
5,4,17,32,4,2,0.3664521727710962,64,1.9125040359128024e-05,2000,0.6414997433312237,257.7107121026028,21.632322503264547,165651.87519624757,363.9903467283778,-20.305906375966526,9.921033111797712,3637.932802,2025-12-24T14:54:18,977.3333333333334
6,4,25,256,1,4,0.4928539813496172,32,0.00039310828438142746,2000,1.5303100920282304,149.38331037537145,13.043871586797067,39191.44042773019,168.57802563929982,-3.332942490822384,8.859445223117685,1112.843963,2025-12-24T15:54:56,139.66666666666666
7,4,50,64,3,2,0.2911398614756763,128,3.5826466139201314e-05,2000,2.4980281684547663,278.65468474510675,23.74392049096726,128946.42380109319,354.231552236533,-18.725488770399178,2.0597875243350403,1200.554444,2025-12-24T16:13:29,230.66666666666666
8,4,47,128,1,2,0.5914866806939244,128,0.000242381636713946,2000,2.2272043274715543,118.38126472665192,9.871225396622423,25929.200054131055,157.3039510929152,-2.8032636378194975,0.8956770404916814,1316.070796,2025-12-24T16:33:30,202.66666666666666
9,4,27,32,3,4,0.2628196574747562,32,2.9360331324892923e-05,2000,0.7125659422017634,152.8495606689867,13.054998006233584,37968.50441164314,194.51417757588698,-5.316949766867729,2.3824155727133656,1759.30852,2025-12-24T16:55:26,302.6666666666667
10,4,15,256,2,2,0.13531915741041303,64,0.00045153396293813304,2000,1.6154902982525527,112.32805730418926,9.466457526733976,21077.17974910029,144.84990116711944,-2.6079054675476714,1.1121796807433455,1080.533136,2025-12-24T17:24:45,211.66666666666666
11,4,41,64,4,4,0.4650848581455648,64,4.9707076400138e-05,2000,2.600830264389515,240.9682525062381,20.40697761083602,86220.27028940171,290.0353784118829,-12.317462689464966,2.303789173360756,1156.157596,2025-12-24T17:42:46,234.66666666666666
