trial_index,test_size,window_size,hidden_size,lstm_layers,num_attention_heads,dropout,batch_size,lr,epochs,grad_clip,mae,mape,mse,rmse,r2,sd,runtime_s,started_at,epochs_ran
0,4,29,128,4,2,0.22637823820114136,128,0.0007359096666678943,2000,1.2014334201812744,95.05190843389964,8.248417364278419,13985.106612790836,117.28418708908966,-1.3483285373256377,1.212345856593009,417.219684,2026-03-13T21:07:23,166.66666666666666
1,4,15,64,2,4,0.5537170147523284,64,6.0551919771986076e-05,2000,2.7147467406466603,132.5062132872518,11.586695475692478,24804.28713766424,157.00748493073573,-3.2863703275858227,1.465308658096184,1499.591799,2026-03-13T21:14:20,490.0
2,4,10,128,3,2,0.43012282429262993,32,0.00012423087058477137,2000,1.800959661602974,125.09165682100864,10.99130212947433,21128.50235100053,139.1953662102575,-2.8019720353314406,3.4453142108257007,1809.811286,2026-03-13T21:39:20,318.0
3,4,21,32,1,4,0.1038826041854918,128,1.1322362108984185e-05,2000,0.8142561647109687,159.97821473115917,14.001882614652024,43175.38898529893,207.10788432052757,-6.871891454819834,1.2400359428481942,3363.748025,2026-03-13T22:09:29,1772.3333333333333
4,4,24,64,2,4,0.16363934557884932,64,0.0002324410007852662,2000,2.173764786683023,70.72941514447672,6.287230674545551,7623.9143576529095,87.27635652992679,-0.33506112394892035,0.24318083466239052,599.511607,2026-03-13T23:05:33,216.33333333333334
5,4,13,32,4,2,0.3664521727710962,64,1.9125040359128024e-05,2000,0.6414997433312237,255.50262452025697,22.523503067100965,109366.4334804413,313.48497487159074,-17.685437673018704,7.3659048849936575,3469.278064,2026-03-13T23:15:33,1096.0
6,4,17,128,1,4,0.4928539813496172,32,0.00039310828438142746,2000,1.5303100920282304,117.57526113173685,10.34545249826389,19595.660369714344,131.0655475797812,-2.596756251239821,4.553666298451434,951.681043,2026-03-14T00:13:22,175.33333333333334
7,4,31,64,3,2,0.2911398614756763,128,3.5826466139201314e-05,2000,2.4980281684547663,256.0848892063542,22.7802953139622,118382.7888598388,330.9372662868116,-18.127946268547316,7.5113582576565445,943.24859,2026-03-14T00:29:14,375.6666666666667
8,4,30,64,1,2,0.5914866806939244,128,0.000242381636713946,2000,2.2272043274715543,133.48535740634077,11.529837528771575,27530.117549775237,163.18013815820476,-3.512641968959894,2.430986041227587,785.637597,2026-03-14T00:44:57,324.0
9,4,19,32,3,4,0.2628196574747562,32,2.9360331324892923e-05,2000,0.7125659422017634,212.42921526660788,19.005843668345538,63585.36287797601,239.88627364080048,-10.504486012244326,9.167650714405095,2302.224364,2026-03-14T00:58:03,430.0
10,4,12,128,2,2,0.13531915741041303,64,0.00045153396293813304,2000,1.6154902982525527,126.50965494868944,10.979983135780737,22386.946432107186,147.51032045536098,-2.9354098779087017,1.5181476637997153,434.541968,2026-03-14T01:36:25,139.66666666666666
11,4,26,32,4,4,0.4650848581455648,64,4.9707076400138e-05,2000,2.600830264389515,160.3417545609524,14.049133853369284,46904.94423218947,214.64560572891847,-7.718629694697628,2.0186362517966274,2352.281598,2026-03-14T01:43:39,834.0
12,4,22,128,3,4,0.4037555068731308,128,0.0007652261454097486,2000,1.40250811772421,106.42928578197275,9.127262656941708,20257.557025151942,136.47046356406187,-2.171349291059762,3.37314715564332,293.411556,2026-03-14T02:22:52,140.66666666666666
13,4,8,64,1,2,0.2005624169483781,32,9.269723373402291e-05,2000,2.9360413243994117,114.56597860796234,9.902477433239968,19764.353469811176,138.84430634739257,-2.314879591587798,1.4947396484122275,1968.506503,2026-03-14T02:27:45,356.0
14,4,17,64,4,4,0.32305803513154385,32,0.00014293583240777613,2000,2.0484234411269426,104.86385724601882,9.038094253214894,19974.63603921657,132.032219600547,-2.012588404420438,4.270071214135746,1007.72929,2026-03-14T03:00:34,181.33333333333334
15,4,28,32,2,2,0.527349713165313,64,1.5735579502125907e-05,2000,1.081935083027929,183.80079503829654,15.952182080208308,45367.75592045928,209.01283177110273,-6.382198910126388,3.6245085405520623,3774.377561,2026-03-14T03:17:21,1381.3333333333333
16,4,21,64,2,4,0.25149643158850676,64,0.00031834306539354064,2000,2.034354343750298,79.98329604232184,7.05809769804645,8697.566413942775,92.7652217048515,-0.47296233924164105,1.1957329421930862,618.456196,2026-03-14T04:20:16,223.33333333333334
17,4,23,64,3,4,0.19106895869720514,64,0.00027587850785027617,2000,2.1455005923165618,99.08565589573384,8.706203763739376,15313.016111720206,122.27762077229981,-1.5557844396080018,2.17922033301478,445.666298,2026-03-14T04:30:36,159.33333333333334
18,4,21,64,2,4,0.19792219533434724,32,0.00022066388272484888,2000,2.264403911765309,85.78911070101128,7.488382153660223,11465.616248076374,106.69064820359263,-1.0559496109511324,0.46106146571254625,1054.500936,2026-03-14T04:38:02,201.0
19,4,23,64,1,4,0.1900357693598227,64,0.0002451382275220511,2000,2.1588508853633814,108.94758046375527,9.481305752583282,16970.501630135335,129.63496957178376,-1.877793431917403,1.8507721932128927,689.218098,2026-03-14T04:55:37,251.0
20,4,23,128,2,4,0.21513351024173347,64,0.00024158443103142261,2000,2.008257762555144,96.7289464999662,8.48302593294152,13749.170042045507,117.19262897017377,-1.4342969079651064,0.27589396343007716,550.826092,2026-03-14T05:07:07,199.0
21,4,17,64,2,4,0.2004976433307146,64,0.00020026893007397457,2000,2.3401313536757486,96.54895376242803,8.396645108237301,14893.76790109725,120.76802855923442,-1.610535008160529,1.050899356569792,569.75362,2026-03-14T05:16:19,196.0
22,4,25,64,2,4,0.18417602315275317,64,0.0002936394942789633,2000,1.9139708996958888,99.38906114681846,8.658960896931477,14219.244355271037,116.69677259942284,-1.3346987129379027,2.135065266747888,498.669336,2026-03-14T05:25:50,180.0
23,4,21,64,2,4,0.3343676131934036,32,0.0002735113233890095,2000,2.350696984549745,84.06415264452313,7.4498757141420135,9373.748685231978,96.50015839358856,-0.6044691411825707,0.8808064720212833,719.23583,2026-03-14T05:34:09,137.33333333333334
24,4,23,64,2,4,0.2500959444716081,64,0.00027654900580032,2000,2.464020684320345,99.24922905978629,8.875726835684004,13657.288286675828,115.76156520982984,-1.4859333023674939,2.3599120510498706,533.798572,2026-03-14T05:46:10,192.66666666666666
25,4,19,64,2,4,0.27918516991206277,32,0.0002636512234256664,2000,1.9309165524945253,83.3538841229518,7.234698870523455,10862.759142082754,102.6255937944997,-0.8288791484622289,1.5914834612489648,1077.506924,2026-03-14T05:55:04,203.0
26,4,21,64,2,4,0.2596750319077141,32,0.0002415282561975295,2000,1.9899844267648032,89.16720897880204,7.733459707953244,12390.122067948096,109.08109919683015,-1.0087377219347895,2.274036826363174,773.732235,2026-03-14T06:13:03,147.66666666666666
27,4,19,64,2,4,0.2752596270817451,32,0.0002434006897718027,2000,1.9899906326392052,97.79334033665667,8.388375852938706,14853.433811358203,119.53038171556061,-1.4318116188256382,1.8493815258465054,904.923904,2026-03-14T06:25:57,170.33333333333334
28,4,19,64,3,4,0.24138406270105636,32,0.0003001928477734061,2000,2.121094650537069,102.9023685697385,9.011420417525118,15430.626932009998,119.52489876668723,-1.6808132315753646,2.6217333108266008,856.3119,2026-03-14T06:41:03,159.66666666666666
29,4,23,64,2,4,0.2612251647213689,64,0.00020368344273567816,2000,2.035107533854992,100.2731931773764,8.71460115201513,16542.115419023383,126.07747690147941,-1.694716050352951,2.6473348275141473,558.149317,2026-03-14T06:55:21,201.33333333333334
30,4,20,64,2,4,0.16252815491065892,32,0.00028604525539198205,2000,2.1158356921376127,84.86301087623377,7.416241684628258,10231.432867464095,100.66879359563711,-0.7998826318205566,1.3112603833707674,1199.011484,2026-03-14T07:04:40,225.0
31,4,20,64,2,4,0.14461538604999372,64,0.0002688532205432461,2000,2.1241985904058582,100.50332047964048,8.725083615164785,15638.330579805188,124.56868251308312,-1.7400215988037668,1.6160284843524675,658.269704,2026-03-14T07:24:40,237.33333333333334
32,4,23,64,2,4,0.22619433068446618,32,0.00028870914883169697,2000,2.151433403820872,115.58539485140409,10.504611570865578,22348.431374986685,144.72127725862063,-2.834025982404355,3.5100163676494445,1039.633136,2026-03-14T07:35:40,197.33333333333334
33,4,17,64,2,4,0.2699741261754297,32,0.00022154381307498767,2000,2.352098088221877,104.55526304369835,9.02345093740316,16193.009178736203,125.05177867830567,-1.6832908095260886,1.6906846588316364,916.482904,2026-03-14T07:53:01,169.0
34,4,20,64,2,4,0.30364200600020347,64,0.00029140718891648547,2000,1.8428554617966686,88.88116632517819,7.696653369854443,12755.082945224322,112.26462504488556,-1.157535412829091,1.9106467780982257,534.047614,2026-03-14T08:08:18,192.66666666666666
35,4,24,128,3,4,0.26445397219427663,64,0.0004278454520768636,2000,1.5890591320824674,67.33107555103352,5.884047553070044,7163.631041065717,81.60903627899167,-0.3325861697793067,1.9414363435757567,516.34517,2026-03-14T08:17:13,184.66666666666666
36,4,24,128,3,4,0.2773595006568608,64,0.0003906799547522076,2000,1.3881789065762742,100.9467442380536,8.744887891524746,15413.496309528893,124.09166333874829,-1.7408221369399322,0.4579731784764684,588.585963,2026-03-14T08:25:51,210.66666666666666
37,4,23,128,3,4,0.25538365687447095,64,0.0004883857511126834,2000,1.9015897337504992,86.48370493960984,7.4686621891004075,12825.646504274511,113.16920473515178,-1.2569411513650022,0.5378311171812928,552.867914,2026-03-14T08:35:40,197.66666666666666
38,4,20,128,3,4,0.25753153494567804,64,0.0003203273044985501,2000,1.8282822796920697,112.09421649032798,10.047461668813176,16891.96424126501,129.26396720057278,-2.0554826154802917,1.5729567390669903,345.129249,2026-03-14T08:44:54,123.66666666666667
39,4,27,128,3,4,0.23584895492581268,64,0.0005874995920949357,2000,1.6816484357566,99.15860079457154,8.561675875801503,15159.2438676925,121.62402533668983,-1.6526168627458209,1.1633564446641127,539.168674,2026-03-14T08:50:40,192.66666666666666
40,4,25,128,3,4,0.29655832732234455,64,0.00048180033518917275,2000,1.7204365419994845,90.1083411769677,7.923124625794791,13077.249252252232,111.36078591567265,-1.4061389179635564,1.5680295243312936,535.75955,2026-03-14T08:59:40,191.66666666666666
41,4,24,64,3,4,0.2506779358424423,64,0.00047816947769201737,2000,1.6178077134514581,87.58603120162583,7.633349917517862,10748.123670765375,102.73314081422825,-0.7968465595767755,1.776540392115847,574.135088,2026-03-14T09:08:37,205.0
42,4,22,64,2,4,0.2753293809215403,64,0.00047052721581816514,2000,1.7668727529702677,86.2906745426347,7.553309997598046,11472.715314970286,105.68023202568259,-0.9623160786276673,1.2974731265110957,515.221098,2026-03-14T09:18:12,185.33333333333334
43,4,22,64,2,4,0.2604793169133207,64,0.0003865253102815802,2000,1.5206459494119895,110.23448094404038,9.832810463760348,18716.003788100803,134.7306850414764,-2.472030464610297,2.9103764134942613,591.226778,2026-03-14T09:26:49,212.66666666666666
44,4,24,128,3,4,0.2642050194688276,64,0.0005410027610960916,2000,1.8249098718200472,89.9764778731754,7.739509467674746,13510.476335082974,114.47328387726445,-1.2304630101611935,1.860571193936059,491.514146,2026-03-14T09:36:41,175.66666666666666
45,4,25,128,3,2,0.2716840962774245,64,0.0004899123285169243,2000,1.8004972255654108,113.9819635258287,10.053524504931616,16967.72515467279,127.97502718988359,-1.9027072927511768,1.3698802452250225,310.910555,2026-03-14T09:44:53,112.66666666666667
46,4,23,64,3,4,0.29117111157926523,64,0.0005043990279235014,2000,2.030245825944245,97.26281780189281,8.437218293496501,14253.666077198126,118.34421765732965,-1.4351056483569298,1.5373753354258035,494.0985,2026-03-14T09:50:05,176.66666666666666
47,4,25,128,3,4,0.1777803708163369,128,0.0005095711478021235,2000,1.594847960479917,99.47156998407011,8.564798812527284,17640.58052683747,132.0939263861317,-2.0454157798477186,1.4300848299252966,368.410148,2026-03-14T09:58:21,161.66666666666666
48,4,24,128,2,4,0.2621098841271243,64,0.0004453238606769712,2000,1.9865204793066924,67.62364306639996,5.8491077661791975,8106.823659251514,89.5751237232325,-0.40317938913201656,1.0203015406615725,744.680269,2026-03-14T10:04:30,268.6666666666667
49,4,23,128,2,4,0.230237743534122,64,0.0005556420094928803,2000,2.03642082262973,97.6237042446839,8.527037702622978,15215.261478932136,122.97371070599267,-1.610500597664035,1.1137310836404068,481.270112,2026-03-14T10:16:56,173.66666666666666
50,4,25,128,2,4,0.31219573608676665,64,0.00040864797767032506,2000,1.9630023837478854,88.64079871759219,7.683134703585236,13796.892767276928,116.77803249734467,-1.3643440068103423,1.8081453631198976,541.381431,2026-03-14T10:24:58,195.66666666666666
51,4,24,128,2,4,0.2852561095501836,64,0.00041229225547270297,2000,1.973983899270571,81.31123056852736,7.027264718585225,12888.64537921228,113.09489405638125,-1.2570430529662469,0.5154159458343658,504.149313,2026-03-14T10:34:01,182.0
52,4,23,128,2,4,0.2885418705820572,64,0.0004107277612829638,2000,1.9734903763903817,99.2044410463343,8.634078274861961,15039.666556584723,122.22125764700378,-1.5722323265527116,0.487602794146573,516.962984,2026-03-14T10:42:27,186.33333333333334
53,4,24,128,2,4,0.26561023871162537,64,0.00038896240182127083,2000,2.0208731941963736,79.91643003224867,7.025445308121941,10743.297991847501,101.87069139331277,-1.0313035750372492,1.5216837793725626,630.612946,2026-03-14T10:51:05,227.66666666666666
54,4,25,128,2,4,0.24751381757211008,64,0.00040628234760337046,2000,1.9189551822531352,102.63425494461207,8.926938521973245,16438.100028593803,127.48464709957098,-1.8086629091936903,0.7547600219229168,475.210229,2026-03-14T11:01:37,172.0
55,4,23,128,2,4,0.2572962668072585,64,0.00046201548001365743,2000,1.9334027699275487,92.13492234960323,7.942657216292036,14484.44082551876,116.38479288037483,-1.3648219679442049,2.5527145221645338,492.7866,2026-03-14T11:09:33,177.66666666666666
56,4,23,128,2,4,0.290895216324094,64,0.00042111836238652254,2000,2.0083878878619243,100.6355375884578,8.706689026082612,16147.466572632678,125.45376211359432,-1.7120323131776967,1.2915952887613982,478.590585,2026-03-14T11:17:47,172.66666666666666
