trial_index,test_size,window_size,hidden_size,lstm_layers,num_attention_heads,dropout,batch_size,lr,epochs,grad_clip,mae,mape,mse,rmse,r2,runtime_s,started_at,epochs_ran
0,12,37,256,2,8,0.3165803849697113,32,0.007010413841384009,20,1.0,1242.2266585725636,100.49147912580227,2695856.56051047,1641.9063799469413,-346.70667919714435,23.401033,2025-11-24T03:03:06,21
1,12,25,64,3,8,0.2266164980828762,32,0.004546697793202664,20,1.0,1762.942193307398,145.28098808866895,4120665.8438712843,2029.9423252573665,-530.4759908376876,10.040608,2025-11-24T03:03:30,16
2,12,39,256,1,4,0.0813746303319931,32,0.00036404208572116776,20,1.0,1839.6071875632724,150.86201783763667,5401655.428414972,2324.1461719123804,-695.6956991308749,0.445624,2025-11-24T03:03:40,1
3,24,12,64,4,2,0.4573397897183895,16,2.382908671314747e-05,20,1.0,3336.468897180594,183.9723083491074,23077098.379044916,4803.862860141297,-260.6957139645358,0.13751,2025-11-24T03:03:40,1
4,24,34,128,4,2,0.29374427208676934,64,0.0010198064255420372,20,1.0,1755.25783085076,98.14011147462743,4697116.927321242,2167.2833057358334,-52.26559464626732,0.141055,2025-11-24T03:03:40,1
