trial_index,test_size,window_size,hidden_size,num_layers,batch_size,lr,epochs,mae,mape,mse,rmse,r2,sd,runtime_s,started_at,epochs_ran
0,4,52,256,2,64,0.00021963805402547837,2000,87.73366318678427,7.76810625254834,9740.967656367035,98.00760077169491,-0.6920448829563822,0.9558703983334154,10.663902,2026-01-19T20:07:59,102.0
1,4,32,1024,3,32,0.0003267336249029992,2000,90.0941849407189,8.133712584258122,11520.821257756785,107.13097321404098,-0.9221829332931016,0.3141382134482491,42.905416,2026-01-19T20:08:10,106.66666666666667
2,4,34,512,3,128,4.277967902715939e-05,2000,109.17550686696855,9.916206509601716,17723.994255781592,132.65881354096288,-2.233084174586294,1.4183603658000523,10.539731,2026-01-19T20:08:52,110.0
3,4,46,32,3,32,0.00013865024194243918,2000,218.5153709826952,19.412903155625578,54089.79502310755,231.47500070750493,-8.174386029082013,1.723138257773678,8.575221,2026-01-19T20:09:03,135.66666666666666
4,4,28,128,4,64,0.0001522817299835694,2000,158.25834084535776,14.29031727768492,36508.46521324918,190.39538515190495,-5.695610268573353,2.2974148634178375,4.253233,2026-01-19T20:09:12,107.0
5,4,43,256,1,64,2.091450741959741e-05,2000,113.30556636907583,10.171892782480215,18498.573665841617,133.8955364538781,-2.084818884319541,1.8070565542975225,7.240802,2026-01-19T20:09:16,126.0
6,4,47,1024,1,128,0.00019028051956255428,2000,100.58394381302128,8.461735081827287,12920.96886697135,112.50308429428394,-1.0132841773546868,1.2807306483955345,9.468279,2026-01-19T20:09:23,101.0
7,4,30,512,1,32,0.0005205454000398436,2000,164.95474272748686,14.772682832161292,34256.93955993341,184.75568464265703,-5.210825318139201,1.619561788948566,9.630894,2026-01-19T20:09:33,102.0
8,4,31,64,2,128,1.5310290999864146e-05,2000,104.7338426410286,9.293920654995343,13114.286852800833,113.47156617889578,-1.3236134340455858,1.0880999483038538,4.429239,2026-01-19T20:09:42,223.33333333333334
9,4,43,64,1,64,0.0006286284549853495,2000,239.9211362441563,21.022255571982573,77931.71390997311,265.9435262058908,-10.228216277877117,7.07389044414573,3.699742,2026-01-19T20:09:47,131.33333333333334
10,4,50,512,2,64,0.00012433679143323054,2000,71.68380671481141,6.042893459413183,6929.542749424117,80.12477594667251,-0.01190232600824174,1.5844681070734101,12.93647,2026-01-19T20:09:51,102.0
11,4,52,512,2,128,0.00015415039656284865,2000,99.58317735782548,8.97083355861166,13235.912764515517,114.39136943537285,-1.4430208421426542,1.127828191183205,9.396374,2026-01-19T20:10:04,103.0
12,4,45,1024,3,64,0.0001912556616791196,2000,107.50754553642203,9.743731268469842,17098.53307978841,129.63376544842174,-1.701340409121953,1.0119242023680404,35.957309,2026-01-19T20:10:14,107.0
13,4,52,512,1,64,0.0001485473947258514,2000,126.14608792165605,11.330829459221455,22213.495086381572,147.9218488505003,-3.126668323904926,1.7515265557709458,7.345153,2026-01-19T20:10:51,102.0
14,4,46,512,2,64,7.20651144394751e-05,2000,99.59261746199213,8.991650306212122,13648.702191889119,116.58678481465218,-1.4769252825637922,0.9913614664136543,12.185782,2026-01-19T20:10:59,104.0
15,4,52,512,2,64,0.00019252538054852962,2000,234.70989002566395,20.80405439830386,63351.67143031561,248.27805844080203,-9.050010949434625,3.1416781622133985,23.911637,2026-01-19T20:11:12,184.33333333333334
16,4,48,512,2,128,3.4126766724394205e-05,2000,83.4259100222885,7.485091310696802,9463.010987079559,96.4229197319098,-0.7325692488997162,1.057536050005142,10.102164,2026-01-19T20:11:36,112.0
17,4,40,1024,2,128,4.6036583201613234e-05,2000,120.75458808441647,10.86983440369481,19366.81701200496,138.99728210569583,-2.4841903558310743,1.3033567484608404,17.815616,2026-01-19T20:11:47,105.0
18,4,49,1024,3,64,2.7812309745433872e-05,2000,78.8923646826275,6.921275637345137,7656.120217123625,86.94076058164357,-0.24682027766163606,0.470375300330844,37.160068,2026-01-19T20:12:06,105.0
19,4,50,1024,1,64,1.5630643648265106e-05,2000,105.30705789080658,9.618383392170136,18422.112601937395,134.45873386875277,-2.4815746518192845,1.7656589607600555,12.579178,2026-01-19T20:12:44,112.0
20,4,48,512,4,128,2.891236535387065e-05,2000,86.32347641920614,7.73153127816276,10898.634227541253,103.25091006476264,-0.8524617112861653,1.6147550437332787,19.026598,2026-01-19T20:12:57,114.0
21,4,52,512,3,64,2.1897658828922543e-05,2000,118.62929308116126,10.772397447105766,20206.474666133923,141.8076144729341,-2.6831179116912804,1.4721536112288331,20.159807,2026-01-19T20:13:17,112.0
22,4,51,1024,3,128,4.775905844383974e-05,2000,92.94312567050822,8.377948127896223,12149.331143107634,109.94375200677364,-1.2133444138885936,0.992611627031958,33.36605,2026-01-19T20:13:37,105.0
23,4,49,256,3,128,4.852968168283865e-05,2000,139.7669984832545,12.558438266193711,28033.28588972184,167.41927685763778,-3.8315762662450723,0.4093236335423135,11.872335,2026-01-19T20:14:11,115.0
24,4,48,1024,3,128,1.26078286647381e-05,2000,108.78060940603105,9.84626370703973,16800.308924428868,129.2092317199199,-2.0838473723207342,1.2289658629935194,35.286683,2026-01-19T20:14:24,117.0
25,4,43,1024,4,64,2.7881690400573933e-05,2000,122.47770209808834,11.08900659087134,20591.268753012337,142.8582842849548,-2.8185885350311577,1.6967247240624825,45.230226,2026-01-19T20:15:00,106.0
26,4,51,1024,1,128,3.486643503192571e-05,2000,98.32264585192684,8.990091447575962,16826.332748590376,128.3119895089197,-2.1993643190166394,1.6070648459529095,10.661098,2026-01-19T20:15:46,108.0
27,4,49,1024,2,64,5.2453752215874415e-05,2000,142.31440253754147,12.805702017379014,25742.744783980943,160.05829577427835,-3.634051728824833,1.5294937199477763,25.200519,2026-01-19T20:15:57,103.0
28,4,46,1024,4,128,0.00013749290569730846,2000,92.44108092140554,8.390919046762301,13466.13880725698,115.81045674242797,-1.4476515421205294,1.1235280976424344,40.311365,2026-01-19T20:16:23,102.0
29,4,52,1024,4,128,7.033906533125057e-05,2000,129.11766588389563,11.681651232618725,22480.658533835882,149.22510779552454,-3.1730165596209194,1.8381127207950787,45.128732,2026-01-19T20:17:04,104.0
30,4,38,1024,4,64,0.0003116756467828558,2000,89.79683570366421,8.015317684698546,12171.81857001897,107.14689537657364,-0.839246467846726,1.990101492587557,42.734137,2026-01-19T20:17:50,108.33333333333333
31,4,41,1024,3,128,0.0004760888320134827,2000,92.4156671982809,8.411098085139134,13797.016685182522,117.39542690395514,-1.3934714575602947,0.43121583375555333,27.910597,2026-01-19T20:18:34,105.0
32,4,42,512,4,128,0.00014534859574333648,2000,79.57367894788433,6.763550827115086,8860.955189029062,89.73253807087383,-0.2589457633157855,1.776582227796942,15.056101,2026-01-19T20:19:02,103.0
