trial_index,test_size,window_size,d_model,n_head,num_layers,dropout,batch_size,lr,epochs,optimizer,weight_decay,mae,mape,mse,rmse,r2,sd,runtime_s,started_at,epochs_ran
0,12,5,256,4,2,0.5831814765930176,128,5.5231811580915394e-05,2000,adam,1.4374480646849967e-06,186.2820145763702,16.749843857113778,47786.82965390331,214.57484958054764,-10.299865525879275,3.9332004246017096,51.148419,2026-02-05T01:36:40,979.6666666666666
1,12,5,128,8,1,0.13935121838003398,64,0.00014212214143970796,2000,adam,0.00022875011727455615,249.73066037046033,16.09446624372089,90300.8198804728,299.3753672871853,-1.674710507342433,0.8167946395086795,21.829228,2026-02-05T01:37:31,357.6666666666667
2,12,4,256,8,3,0.028963609412312505,64,6.975511166179213e-05,2000,adam,6.732495486587721e-05,232.14804820741287,14.869508263374334,82966.9864016949,283.9652841824222,-1.3591394824473089,2.034182092196344,41.050318,2026-02-05T01:37:53,335.0
3,12,5,128,2,4,0.11106321271508932,128,4.5834917645189784e-05,2000,adam,2.4121577415795025e-06,224.746775570624,14.971562808674848,75760.05905863848,269.0895652517374,-1.4556035562709322,4.70266720793329,52.957438,2026-02-05T01:38:34,644.0
4,12,4,32,4,2,0.06625140812247991,128,5.798822728070267e-05,2000,adam,2.442649538153089e-05,281.4678192415523,18.748949455373978,113640.91901614353,333.8593251971395,-2.8112298269312213,5.429973153673159,22.987003,2026-02-05T01:39:27,444.6666666666667
5,12,2,128,8,4,0.32167579550296066,128,1.1418646304345347e-05,2000,adam,2.6983213952876234e-06,244.90762997593848,16.19203027348914,83985.76846076234,286.842879422368,-1.3258880324449047,1.383000610695618,63.936257,2026-02-05T01:39:50,748.6666666666666
6,12,3,256,2,4,0.16733901333063841,64,5.202633916645828e-05,2000,adam,3.079056399824871e-06,185.81083991195564,11.606868629807417,52606.3467971718,219.95323482944454,-0.2851359970698917,2.601714412958257,53.350415,2026-02-05T01:40:54,329.6666666666667
7,12,1,128,8,3,0.2280722362920642,64,0.0004766063369985191,2000,adam,6.602209905772549e-06,233.57142435825097,15.42049918552217,76635.49548784386,276.50977284543103,-1.387278574572645,2.3598814588185593,41.150783,2026-02-05T01:41:47,309.6666666666667
8,12,4,64,2,2,0.19225652609020472,128,0.000398623816668442,2000,adam,0.0001924200968483891,193.12364554628434,12.723283514558384,49311.935209953204,220.0633868755284,-0.6667356243872522,3.1770832669367097,18.424463,2026-02-05T01:42:28,357.0
9,12,4,256,2,3,0.5647789545357227,128,0.0005839995686935281,2000,adam,2.2056627725748677e-06,213.2127430600017,13.819007408475697,69006.47265640392,262.4802316813829,-1.095062280249929,1.7685695980064737,17.061613,2026-02-05T01:42:46,231.33333333333334
