trial_index,test_size,window_size,hidden_size,lstm_layers,num_attention_heads,dropout,batch_size,lr,epochs,grad_clip,mae,mape,mse,rmse,r2,runtime_s,started_at,epochs_ran
0,48,24,128,1,4,0.48289328813552856,64,1.4107110503774302e-05,1000,1.0,1338.2008103430292,90.37244418681881,3072734.745198338,1752.9217738388493,-5.353955736457603,76.411768,2025-11-24T03:01:30,178
1,12,25,64,3,8,0.2266164980828762,32,0.004546697793202664,1000,1.0,1001.8882767541592,82.98036819420577,1871710.818180558,1368.104827189992,-240.40985931525202,1.757735,2025-11-24T03:02:47,3
2,12,39,256,1,4,0.0813746303319931,32,0.00036404208572116776,1000,1.0,1618.2328762155018,135.03814327992848,3358404.934205787,1832.595136467896,-432.1609641912411,0.149205,2025-11-24T03:02:49,1
3,24,12,64,4,2,0.4573397897183895,16,2.382908671314747e-05,1000,1.0,3177.573250680382,175.94884214939273,21225373.72638231,4607.100359920794,-239.69704259412205,0.556573,2025-11-24T03:02:49,1
