trial_index,test_size,window_size,hidden_size,num_layers,batch_size,lr,epochs,mae,mape,mse,rmse,r2,sd,runtime_s,started_at,epochs_ran
53,12,50,1024,4,128,0.00018593756542845515,2000,617.8602550375435,28.241961822182088,773492.3607188863,652.2013089394437,-8.550443453344107,16.525202606446207,49.124932,2026-01-02T08:31:54,146.0
54,12,52,1024,1,128,1.459415945148829e-05,2000,693.5303585394207,31.03014654601442,969182.2519234885,756.557235780228,-10.60214655185502,18.74648766865858,9.78204,2026-01-02T08:32:44,127.66666666666667
55,12,26,1024,2,32,0.001,2000,842.5469016298139,44.0946820652224,1063252.2039343296,886.081153096286,-26.16012527242171,17.204452801391152,40.939985,2026-01-02T08:32:54,193.33333333333334
56,12,52,1024,4,128,0.0001850133694738167,2000,643.1966206315627,29.460026083069906,835572.035848544,674.6781150465583,-8.898921423435782,17.401680789179604,46.466747,2026-01-02T08:33:36,135.66666666666666
57,12,48,512,1,64,2.0652286136095393e-05,2000,689.0985590044392,31.21328959085476,956016.0962513086,749.3977115592188,-10.920022180182036,17.797652211379074,6.488699,2026-01-02T08:34:23,117.66666666666667
58,12,26,32,1,128,0.001,2000,738.2985621501025,43.407445310033104,774416.8890496809,872.7551366532449,-31.56607942651614,6.855936642019355,2.092857,2026-01-02T08:34:31,126.66666666666667
59,12,50,1024,1,64,1.1886629306910313e-05,2000,675.5654368000543,29.794486907843986,940853.4195488772,738.0198175786204,-9.703428641196593,19.18438513215905,10.753631,2026-01-02T08:34:34,118.33333333333333
60,12,51,1024,4,128,0.0001811107439591034,2000,632.7837527894673,27.918386826760877,845626.244506251,678.3025890357801,-8.472738981264616,18.37512466893438,37.869103,2026-01-02T08:34:45,109.66666666666667
61,12,26,32,4,32,0.001,2000,899.4445700025922,45.79116414475184,1302743.1435719056,966.1303861933667,-23.1233650588995,12.80155169005407,5.818649,2026-01-02T08:35:24,101.66666666666667
62,12,26,1024,1,32,0.0008529759156197765,2000,585.2564839730002,25.652745634276773,713649.6475302641,629.6228156446867,-6.427687487534032,16.309893300775425,13.90016,2026-01-02T08:35:31,137.33333333333334
63,12,26,1024,1,32,0.0006874731972023478,2000,665.7855870471548,31.13824276093679,833989.858733634,709.8559239870871,-9.853354902039312,15.518451032491422,17.815498,2026-01-02T08:35:46,181.66666666666666
64,12,52,512,1,64,1e-05,2000,675.8696919355801,29.884375282897153,960105.468045982,738.5625147270365,-9.951262779605601,18.82439776843052,8.346576,2026-01-02T08:36:04,134.33333333333334
65,12,52,1024,1,64,1.003192229019165e-05,2000,677.4864929117081,30.154900624072372,931196.0280561467,740.2270081491047,-9.95656562096187,18.63357787594541,11.120641,2026-01-02T08:36:14,121.66666666666667
66,12,51,1024,4,128,0.00020671373473112788,2000,714.4156447301008,35.72385500187895,876027.2027030205,744.6772328963795,-15.022594569773721,15.512279203803509,49.369983,2026-01-02T08:36:26,144.0
67,12,50,1024,4,128,0.00012614546940574838,2000,594.9955823151828,25.570731306162134,770065.3917760211,646.3345852403821,-6.955395920800534,18.139980809565003,37.48542,2026-01-02T08:37:16,110.33333333333333
68,12,50,1024,4,128,8.715413189984378e-05,2000,673.6629754944169,30.886581647463455,855978.0811580559,726.5526001041953,-9.60410070450871,15.757324141943437,38.575109,2026-01-02T08:37:54,113.66666666666667
69,12,50,512,1,64,1.4838185377123453e-05,2000,677.9097734257189,30.12292386483578,961416.3225805484,739.0670792463646,-10.311180017214076,18.822087647072426,7.21901,2026-01-02T08:38:34,124.0
70,12,49,1024,4,128,0.000149201286699395,2000,720.3694438646426,35.45402883207276,862484.9821728881,771.1845662959037,-14.28208879149308,13.597058172397888,38.894382,2026-01-02T08:38:42,116.33333333333333
71,12,52,1024,4,128,4.31467271626585e-05,2000,616.4466699019666,27.67027520401079,760335.0925735956,676.220778191148,-8.160666512108305,15.877139037170922,42.719011,2026-01-02T08:39:22,123.33333333333333
72,12,52,512,4,128,7.552899172317937e-05,2000,610.607734787842,27.24448200497495,756032.5455713085,667.4630565652996,-7.711603988550972,15.716450834417582,17.159911,2026-01-02T08:40:05,125.0
73,12,52,1024,4,128,8.501085973275072e-05,2000,689.7785489536183,31.059313240368542,922904.7698712487,742.4561505367543,-9.482752468144637,17.301044413082263,39.356458,2026-01-02T08:40:24,113.66666666666667
74,12,52,128,3,32,1e-05,2000,695.2264200320055,31.83547384171599,902382.739533757,746.2556613268208,-10.20332365510023,16.52510447015137,8.332953,2026-01-02T08:41:04,144.0
75,12,52,32,3,32,1e-05,2000,758.9430738924511,37.15649119337714,973531.1481013163,810.1485250785564,-13.992769911648622,13.257485411885225,11.952693,2026-01-02T08:41:13,243.33333333333334
76,12,52,32,1,128,1e-05,2000,881.7377768305013,48.811505815075186,1193901.746923841,1040.9543788186686,-35.17421520956429,0.918432058321373,6.018803,2026-01-02T08:41:26,451.3333333333333
77,12,52,512,4,128,6.667180996498621e-05,2000,649.1156829215225,30.571471581921347,768884.9239799782,701.5983782590394,-9.977641423836536,13.795061955291827,17.454607,2026-01-02T08:41:33,128.66666666666666
78,12,49,512,1,64,1e-05,2000,684.1362172462483,30.651524890387474,964065.3059729842,744.7304865483052,-10.643455142771348,18.487788150952966,7.179309,2026-01-02T08:41:52,135.33333333333334
79,12,52,1024,1,64,1.3305222122228738e-05,2000,672.570487459234,29.996630509447005,914402.6140158819,735.2967517941852,-9.846786878594761,18.332763593191995,10.719029,2026-01-02T08:42:00,116.66666666666667
80,12,52,512,4,128,8.932650088639466e-05,2000,639.4927615076771,29.499059091401776,787952.9886448382,689.1123452677133,-9.513799166927877,15.495600907581048,16.923635,2026-01-02T08:42:12,125.33333333333333
81,12,26,128,4,32,1e-05,2000,762.1536783083657,37.285344942564386,1001044.2745867847,835.25047898512,-16.618614426547783,13.673281632553708,8.721847,2026-01-02T08:42:29,145.66666666666666
82,12,51,1024,1,32,1.0141526099569284e-05,2000,668.7863772839953,29.29300830144443,933337.633755308,730.4817474309726,-9.393471277759188,19.51929319486825,16.065884,2026-01-02T08:42:39,111.33333333333333
83,12,52,1024,1,32,1e-05,2000,671.631266606912,29.32909848865233,944327.8114615466,733.5026717278124,-9.35536319202217,19.702791286326146,16.08299,2026-01-02T08:42:56,111.33333333333333
84,12,52,1024,4,128,6.537743546741265e-05,2000,665.7116415640226,30.893227013577263,835960.4112931337,720.1813159307636,-10.66942708920052,16.293138900034332,40.312447,2026-01-02T08:43:13,116.33333333333333
85,12,52,256,4,32,1.09640998245279e-05,2000,653.7163206871734,29.21495713546105,869778.8847444615,707.8689789048702,-9.297166578336643,17.40784531637613,34.633779,2026-01-02T08:43:55,123.66666666666667
86,12,52,512,4,64,5.467442749660591e-05,2000,683.3694772737362,31.76442472915978,878858.2850476792,729.4189958365758,-11.021297999613772,16.46454909459101,22.114449,2026-01-02T08:44:30,116.33333333333333
87,12,52,256,4,32,2.5381277703292995e-05,2000,595.2107881143504,27.494931053156858,663944.5921365127,648.1527888965187,-7.562630659511861,12.895697343821492,42.535278,2026-01-02T08:44:54,150.33333333333334
88,12,26,32,3,128,1e-05,2000,809.6560615035579,41.27247048101386,1056019.9058154677,874.5375064223126,-19.724723851106493,11.616624362595589,9.704829,2026-01-02T08:45:37,450.0
89,12,52,1024,4,128,0.00014413076626049683,2000,699.9089370015782,33.82916536660396,833178.9580210034,750.1599361301569,-11.880319806601554,12.7249041557489,39.802174,2026-01-02T08:45:47,115.0
90,12,52,256,4,32,1.953829331174155e-05,2000,668.144943462781,29.95639247419065,893397.4268489367,722.3593902160495,-9.398304246947449,17.243663149398937,31.675986,2026-01-02T08:46:28,114.0
91,12,52,512,1,32,1e-05,2000,669.8295291073465,29.398013633158826,955329.401282208,731.863360171044,-9.6793478072218,19.222963346232124,11.658996,2026-01-02T08:47:01,118.33333333333333
92,12,52,256,4,32,1e-05,2000,648.9292893015397,28.876806755114945,862130.4265253326,703.1598727322881,-8.982346525142212,17.4315167335159,35.453869,2026-01-02T08:47:13,125.66666666666667
93,12,52,1024,1,32,0.001,2000,577.3566912023385,25.18879722263645,734400.2004121905,606.4080635334954,-6.609801058097612,18.20401418785988,24.789794,2026-01-02T08:47:50,171.0
94,12,28,1024,1,32,0.001,2000,658.2767260102115,32.47405481393608,719148.6721437988,710.3609119905444,-12.12504402933156,12.320611464360551,19.782754,2026-01-02T08:48:15,191.33333333333334
95,12,52,1024,1,32,2.657392454307153e-05,2000,662.7808583512957,29.010068523702273,906550.5064001633,721.7931972258644,-8.789402739893822,18.936860569224798,15.181837,2026-01-02T08:48:36,104.33333333333333
96,12,52,1024,1,32,1.6232164797020604e-05,2000,698.561884518178,31.76559328477779,959597.6422626007,760.9622718369765,-11.525334412773105,18.33816859698973,17.596099,2026-01-02T08:48:52,120.33333333333333
97,12,52,1024,1,32,0.001,2000,577.3566912023385,25.18879722263645,734400.2004121905,606.4080635334954,-6.609801058097612,18.20401418785988,24.867532,2026-01-02T08:49:10,171.0
98,12,29,1024,1,32,0.001,2000,646.5269773938389,30.813699182389882,747144.8885906668,705.8825203090514,-10.442211415914871,13.831402338465406,17.124545,2026-01-02T08:49:36,165.0
99,12,52,512,4,32,1e-05,2000,709.03987725746,32.917001204866814,935416.152541482,760.2431109715443,-11.368825973769125,16.19132535691355,38.355263,2026-01-02T08:49:54,115.33333333333333
