trial_index,test_size,window_size,hidden_size,num_layers,batch_size,lr,epochs,mae,mape,mse,rmse,r2,sd,runtime_s,started_at,epochs_ran
0,4,38,64,2,128,0.0006543986429625216,2000,122.36539388939609,8.141174767853892,27386.73704653307,153.63260069611195,-0.0732945338890388,3.045697016927799,2.033315,2026-01-19T19:41:21,104.0
1,4,42,32,4,128,1.528424262176649e-05,2000,131.55628398481971,9.123066729061444,31890.69898974616,177.34632508710493,-1.4780611288644152,1.5711036364983684,7.729515,2026-01-19T19:41:23,304.3333333333333
2,4,43,1024,2,32,7.11356865748348e-05,2000,126.52390936059275,8.158506247714048,29114.23825072713,154.29286009962718,-0.010830039660275181,3.0821106385286776,37.855945,2026-01-19T19:41:30,107.0
3,4,28,512,3,32,6.17286028711979e-05,2000,126.7197754860379,8.166930191279285,28749.41710340299,154.76641216633968,-0.04144067972169796,2.912226297332337,33.667649,2026-01-19T19:42:08,163.33333333333334
4,4,44,32,3,64,0.000469468768949783,2000,126.50508739174795,8.363044868912262,27373.973208090105,157.799405889866,-0.23396200266930603,2.0479773785884654,4.356015,2026-01-19T19:42:42,125.66666666666667
5,4,44,32,3,32,3.0310609577517982e-05,2000,129.56248401269804,8.58994768319596,29255.164262281865,160.00216115856628,-0.18880611101800512,2.685774012262053,14.459781,2026-01-19T19:42:46,241.33333333333334
6,4,50,1024,1,64,0.0006718028410152718,2000,132.63626921976186,8.326123955959694,33534.514088466974,173.84298122721634,-0.4594964454234503,0.6865779907882293,17.336796,2026-01-19T19:43:01,156.0
7,4,50,64,2,32,0.0006138730360308673,2000,128.8391836645344,8.214346361065765,31658.76470073612,162.20723644315657,-0.14443883945865443,3.0707532932127424,5.822223,2026-01-19T19:43:18,108.33333333333333
8,4,29,64,1,32,0.0001242165765497314,2000,134.34752231034065,8.79505665729627,26216.6750177668,150.10323971421224,-0.02416183621736634,2.634288989396935,13.688736,2026-01-19T19:43:24,281.3333333333333
9,4,34,128,3,64,4.676444997556684e-05,2000,113.93603321715769,7.400726445289653,27339.576967550947,152.46862119834407,-0.042476588631673695,1.5352144826526313,4.178615,2026-01-19T19:43:38,118.0
10,4,34,256,3,64,6.378348181468222e-05,2000,133.76670457769112,8.741254348234065,31384.63723725472,169.42510037465914,-0.42857610719315153,2.1856405945850454,11.487151,2026-01-19T19:43:42,108.0
11,4,28,64,3,64,2.9670153952150133e-05,2000,154.07758004134385,10.098227821786203,36369.436631690245,178.41831172912475,-0.4785453098710375,3.3333558190749484,5.206897,2026-01-19T19:43:55,147.0
12,4,44,256,2,64,0.00015545116495720181,2000,114.51513477965769,7.248493724711921,27616.620775168063,149.65195177951787,0.05060483030563238,1.6780375683688884,9.05576,2026-01-19T19:44:00,103.0
13,4,48,256,3,64,0.00016312511828732237,2000,120.38876778548449,7.821905949634001,28383.240761220426,154.02880054092165,-0.03798195014756763,2.8821665758108805,21.329914,2026-01-19T19:44:10,151.66666666666666
14,4,46,256,1,64,7.903814579657492e-05,2000,111.6169373535153,7.143537012792822,27777.111515304172,141.270940185893,0.2216428521123541,3.1910241995529045,6.490048,2026-01-19T19:44:32,107.0
15,4,45,256,1,64,0.00014316847272962497,2000,111.18057667643195,7.235965683400242,27817.584272635107,140.960522231834,0.2315239414116573,4.150235057206164,6.393224,2026-01-19T19:44:40,104.0
16,4,45,256,1,64,8.124324603152177e-05,2000,111.85018320312467,7.224405384043538,27460.819673502207,140.34207590303507,0.23471076810972225,3.6085081687803795,5.771294,2026-01-19T19:44:48,107.0
17,4,47,256,1,64,9.963791062906024e-05,2000,114.27544285862882,7.540131682902892,28201.992083480698,145.2007880430535,0.16053229186954243,4.436356927602831,6.348789,2026-01-19T19:44:55,106.0
18,4,44,256,1,64,7.654726389003835e-05,2000,112.75179859801706,7.134914749995233,28750.230720123433,144.96609532227725,0.16779522429384366,2.7642057073237734,6.574505,2026-01-19T19:45:02,107.0
19,4,52,32,1,128,0.001,2000,150.24631860859122,10.114944502027626,33314.04282339261,180.69977550506823,-1.0265968108222483,1.3974290392480906,2.973346,2026-01-19T19:45:10,173.33333333333334
